ID,File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,Audio_Status
krd_001924_action-verbs,,"Nukuvuga, nzokwigisha vyose nzi.","Et alors, je t'apprendrai tout ce que je sais.",And then I'll teach you everything I know.,action-verbs,,,,,,,pending
krd_001925_proverbs,,Numugenzi wa kera. Inarunyonga?,C'est une vieille amie. Inarunyonga ?,She's an old friend. Inarunyonga?,proverbs,,,,,,,pending
krd_001926_emotions,,Numva bigendeka aka gatondo,Je me sens mieux ce matin.,I feel better this morning.,emotions,,,,,,,pending
krd_001927_emotions,,Numva isoni,Je suis gênée,I am embarrassed,emotions,,,,,,,pending
krd_001928_action-verbs,,Numva mbabara umutwe.,J'ai mal à la tête.,I have a headache.,action-verbs,,,,,,,pending
krd_001929_emotions,,Numva mfise umunabi muke.,Je suis un peu stressé.,I'm a little stressed.,emotions,,,,,,,pending
krd_001930_emotions,,Numva nshaka gusinzira.,J'ai sommeil.,I'm sleepy.,emotions,,,,,,,pending
krd_001931_emotions,,Numva umengo ndabona iyo nja.,J'ai l'impression de voir ou je vais.,I feel like I can see where I'm going.,emotions,,,,,,,pending
krd_001932_grammar,,Nururimi rugoye.,C'est une langue difficile.,It's a difficult language.,grammar,,,,,,,pending
krd_001933_proverbs,clips/proverbs/prov047.mp3,Nyamwigendako ntarimira impeshi,De nombreuses mains facilitent le travail,Many hands make work easier,proverbs,,,,,,,recorded
krd_001934_proverbs,,Nyamwānka iyó bivá yatútse umwămi w'înká.,La sottise d'une personne est évidente lorsqu'elle insulte son sauveur.,A person's foolishness is evident when they insult their savior.,proverbs,,,,,,,pending
krd_001935_proverbs,,Nyamwīgēndáko ntárimíra impěshi.,Une main ne peut pas applaudir seule.,One hand cannot clap alone.,proverbs,,,,,,,pending
krd_001936_proverbs,,Nyené Imâna avūmbikīsha irěnga.,La chance a souvent besoin d'un simple coup de pouce.,Good luck often requires only a gentle nudge.,proverbs,,,,,,,pending
krd_001937_proverbs,,Nyené amâso yērekwa biké ibĭndi akîrābira.,"À celui qui a des yeux perspicaces, peu de choses doivent être montrées.","To the one with discerning eyes, little needs to be shown.",proverbs,,,,,,,pending
krd_001938_proverbs,,Nyené ibīntu ní we nyené ubúsa.,L'abondance d'aujourd'hui pourrait être la perte de demain.,Today's abundance could be tomorrow's loss.,proverbs,,,,,,,pending
krd_001939_proverbs,,Nyené imbúgitá ní uwuyífashe ikirĭndi.,La possession est la marque de la véritable propriété.,Possession is the mark of genuine ownership.,proverbs,,,,,,,pending
krd_001940_proverbs,,Nyené imbúgitá ní we nyené inyama.,La main avec la clé est le véritable propriétaire de la voiture.,The hand with the key is the true owner of the car.,proverbs,,,,,,,pending
krd_001941_proverbs,,Nyené umupfú ní we amujá ahanûka.,"Lorsque vous cherchez de l'aide, prenez le fardeau lourd, laissez les autres porter la charge légère.","When seeking help, take on the heavy burden, let others carry the light load.",proverbs,,,,,,,pending
krd_001942_idioms,,"Nyimba koko utobakubita , niwihuze nabo.","Si tu ne peux pas les battre, joins-toi à eux.","If you can't beat them, join them.",idioms,,,,,,,pending
krd_001943_proverbs,,Nyina w'úmukŭngu ntávyiná nâbí.,Ceux qui sont en position élevée se sentent estimés lorsque les moins privilégiés les implorent.,Those in lofty positions feel esteemed when the less privileged beseech them.,proverbs,,,,,,,pending
krd_001944_proverbs,,Nyina w'úmūntu ní gasâto gahishá amahere.,Le cœur d'une mère est un abri éternel pour les défauts de son enfant.,A mother's heart is an eternal shelter for her child's flaws.,proverbs,,,,,,,pending
krd_001945_jokes,,Nyina wîwé: Ni uwahé ?,Sa maman : D'où vient-il ? ,Her mom: Where does he hail from?,jokes,,,,,,,pending
krd_001946_grammar,,Nyina yafashije umwana ngo yoye kugwa,La mère a aidé l'enfant à éviter qu'il ne tombe,The mother helped the child lest he fall,grammar,,,,,,,pending
krd_001947_idioms,,"Nyogokuru ati: Kibondo, uzoba ukoze, mugabo ntuzoze batakurekuye.",L'arrière grand-mère dit : Mon enfant je te remercierai mais ne vient pas sans leur accord.,"The great-grandmother said: My child, I will thank you but do not come without their agreement.",idioms,,,,,,,pending
krd_001948_action-verbs,,Nywa jus y'imicungwe mugitondo.,Je bois un jus d'orange le matin.,I drink orange juice in the morning.,action-verbs,,,,,,,pending
krd_001949_proverbs,,Nzi aka arakábazwa.,Celui qui se vante doit aussi prouver.,He who boasts must also prove.,proverbs,,,,,,,pending
krd_001950_grammar,,Nzigira kuzobaraba nciye iyo,J'espère que je te verrai quand je passerai par là,I trust that I shall see you when I go through there,grammar,,,,,,,pending
krd_001951_grammar,,Nzoba naragiye,je serai parti,I will have gone,grammar,,,,,,,pending
krd_001952_time,,Nzoba ndi ngaha isaha cumi.,Je serai là à dix heures.,I'll be there at ten.,time,,,,,,,pending
krd_001953_grammar,,Nzoba ndiko ndakora,je travaillerai,I will be working,grammar,,,,,,,pending
krd_001954_grammar,,Nzoba ngiye,je serai parti,I will have gone,grammar,,,,,,,pending
krd_001955_grammar,,Nzoba nkora,je travaillerai,I will be working,grammar,,,,,,,pending
krd_001956_grammar,,Nzoba nkwiye guhanura uwo mwana,Je devrai réprimander cet enfant,I shall have to admonish that child,grammar,,,,,,,pending
krd_001957_grammar,,Nzoba nāgiye,je serai parti,I will have gone,grammar,,,,,,,pending
krd_001958_action-verbs,,Nzobarungikira ubutumwa.,Je vous enverrai un e-mail.,I will send you an email.,action-verbs,,,,,,,pending
krd_001959_grammar,,Nzobikora uko nshobora kwose,Je le ferai du mieux que je peux,I’ll do it the very best I can,grammar,,,,,,,pending
krd_001960_action-verbs,,Nzofata umutobe wivyamwa.,Je prendrai un jus de fruit.,I'll have some fruit juice.,action-verbs,,,,,,,pending
krd_001961_grammar,,"Nzokubita umwungere, intama zisanzare",Je frapperai le berger et les brebis se disperseront,I will strike the shepherd and the sheep will scatter,grammar,,,,,,,pending
krd_001962_action-verbs,,Nzokwitaho abana.,Je m'occuperai des enfants.,I will take care of the children.,action-verbs,,,,,,,pending
krd_001963_action-verbs,,Nzomuhamagara ejo.,Je vais l'appeler demain.,I'll call him tomorrow.,action-verbs,,,,,,,pending
krd_001964_action-verbs,,Nzoza ncerewe.,J'arriverai en retard.,I will arrive late.,action-verbs,,,,,,,pending
krd_001965_proverbs,,Nzōbirya ngárutse yagûye inyuma y'íkibira.,Les promesses de manger à son retour restent souvent non tenues.,Promises of eating upon return often remain unfulfilled.,proverbs,,,,,,,pending
krd_001966_jokes,,Nàánje mu gatôndo yantīye igikoropēsho nca ndamubwīra azé akorópere iwânje kubêra kó igikoropēsho kidasohóka.,"La dernière fois, il est venu me demander de lui prêter un torchon, alors je lui ai dit de venir nettoyer étant chez moi car je ne peux pas permettre à mon torchon de sortir de chez moi.","The last time, he came to ask me to lend him a dishcloth, so I told him to come and clean while in my house because I can't allow my dishcloth to leave my house.",jokes,,,,,,,pending
krd_001967_jokes,,"Nìímba wîbaza kó amaherá atā munêzēro atāngá, yāmpe.","Si tu penses que ""l'argent ne fait pas le bonheur"", donne-le-moi.","If you believe that money doesn't bring happiness, give it all to me.",jokes,,,,,,,pending
krd_001968_jokes,,Nìízo zisigáye nūko Jēwé iyó nkorêsheje ncá ndáyisubizayó.,"Même les cure-dents qui restent, c'est parce que, pour ma part, après l'avoir utilisé, je le remets simplement à l'intérieur.","Even the toothpicks that are left, it's because, for me, after using it, I just put it back inside.'",jokes,,,,,,,pending
krd_001969_jokes,,"Níwajāná na nyoko wāwe mu kaguriro, ukabona ahūye n'úwùúndi mukényezi, uzôcé ubá urarōndera ikiràáka ubé urakóra mu kumurīndīra.","Chaque fois que tu vas au marché avec ta maman, prie fort pour qu'elle ne croise pas une autre amie. Sinon, autant trouver un travail, commencer à travailler et attendre qu'elles terminent leurs histoires.","Whenever you go to the market with your mom, pray hard that she doesn't bump into another friend. Otherwise, you might as well find a job, start working, and wait for her to finish their stories.",jokes,,,,,,,pending
krd_001970_jokes,,Nōné aríko arawūrōndera abáza kó atā mbeba irâpfá,"Maintenant, elle demande si quelqu'un n'a pas vu une souris morte.",Now she is asking if anyone has seen a dead mouse.,jokes,,,,,,,pending
krd_001971_jokes,,"Nōné ga yèémwe, ntā mukiriya mwōndòónkera?","Maintenant, est-ce que quelqu'un sait qui serait prêt à acheter ces trucs ?","Now, please, does anyone know someone willing to buy these items?",jokes,,,,,,,pending
krd_001972_jokes,,Nūmva nshâka gushávura.,Je veux être triste.,I want to be sad.,jokes,,,,,,,pending
krd_001973_idioms,,N’abana babana na ba se ni nkuko nyene,Même les enfants qui vivent avec leur père sont comme ça.,Even children who live with their fathers are like this.,idioms,,,,,,,pending
krd_001974_grammar,,N’iki catumye ugenda i Gitega? Ndakagenda!,Pourquoi es-tu allé à Gitega ? Parce que je voulais y aller !,Why did you go to Gitega? Because I wanted to go!,grammar,,,,,,,pending
krd_001975_idioms,,"N’ingene inyama zayo ziryoha kandi zoroshe! Woyankira kimwe gusa: batayiteguye neza, imota nabi.","Leur viande est bon et douce ! La seule chose qui pourrait te faire détester ça c'est : le fait qu'on l'a mal préparé,il sent mauvais.","Their meat is good and sweet! The only thing that could make you hate it is: the fact that we prepared it poorly, it smells bad.",idioms,,,,,,,pending
krd_001976_grammar,,N’utabikora uzohanwa,"Si vous ne le faites pas, vous serez puni",If you do not do it you will be punished,grammar,,,,,,,pending
krd_001977_grammar,,"N’utagira urtyo, nzoza kuri wewe..","Si tu ne le fais pas, je viendrai vers toi","If you don’t do thus, I will come to you",grammar,,,,,,,pending
krd_001978_proverbs,,Oya Data sinshaka Inazi.,"Non, papa, je ne veux pas de cacao.","No, dad, I don't want cocoa.",proverbs,,,,,,,pending
krd_001979_grammar,,"Oya, ndetse ni we yabanje kuvyanka","Non, par contre il a été le premier à refuser.","No, on the other hand he was the first one to refuse it.",grammar,,,,,,,pending
krd_001980_grammar,,Paulo arakora uhereye mu gitondo ugashitsa ku mugoroba,Paul travaille du matin au soir,Paul works from morning till night,grammar,,,,,,,pending
krd_001981_grammar,,"Paulo ntari hano, aragiye","Paul n'est pas là, il est juste parti","Paul isn’t here, he’s just gone away",grammar,,,,,,,pending
krd_001982_grammar,,Pfa kugenda ngo urabe,Allez quand même et voyez,Go anyhow and see,grammar,,,,,,,pending
krd_001983_idioms,,"Pfuma undekura, nje kukuronderera abana bawe.","Libérez moi , je vais chercher tes enfants pour toi.","Free me, I'll get your children for you.",idioms,,,,,,,pending
krd_001984_general,,Plastike ziracafuza inyanza.,Le plastique pollue les océans.,Plastic pollutes the oceans.,general,,,,,,,pending
krd_001985_vocabulary,,Pome ziratukura kandi zifise umutobe.,Les pommes sont rouges et juteuses.,The apples are red and juicy.,vocabulary,,,,,,,pending
krd_001986_action-verbs,,Raba aho ubutumwa butari bwiza bubikwa.,Vérifiez votre dossier de spam.,Check your spam folder.,action-verbs,,,,,,,pending
krd_001987_grammar,,Raba ko yoca hano,Regarde s'il passe par ici,See if he comes by here,grammar,,,,,,,pending
krd_001988_action-verbs,,"Raba, vyari ibi.","Voilà, c'était tout.",That was it.,action-verbs,,,,,,,pending
krd_001989_grammar,,Reka mbe ndakora gatoya,"Arrête, laisse-moi travailler un peu","Stop, let me work a little while",grammar,,,,,,,pending
krd_001990_jokes,,Reka shàá...Aka niko gashàámbara kazimbutse mperutse kugura,Oh non... Ce sont juste les vêtements moins chers que j'ai récemment achetés.,"Oh no... These are just some of the cheapest clothes that I recently bought.""",jokes,,,,,,,pending
krd_001991_grammar,,Rime mu biharage!,Cultivez dans les haricots !,Cultivate in the beans!,grammar,,,,,,,pending
krd_001992_jokes,clips/jokes/h16.mp3,"Ruheshahesha-rwa-Mashiga, umushinguzi w'ikinyoma, yaratetse amabuye, amabuye ngo yanke gusha arayanywa umufa ati inkwi zanje n'amazi navomye ntivyoza gupfa ubusa!","""Il ne faut pas perdre mon combustible ni l'eau que j'ai puisée"", a déclaré Ventre-Creux-fils-de-la-maison, le fumeur patenté qui avait fait bouillir des cailloux, mais, comme ces cailloux n'étaient pas devenus plus tendres, il avait bu le bouillon !","""My fuel must not be lost nor the water I have drawn"", declared Hollow-Belly-son-of-the-household, the patent smoker who had boiled pebbles, but, as these pebbles had not become more tender, he had drunk the broth!",jokes,,,,,,,recorded
krd_001993_geography,,Rumonge ni intara ihanamiye ikiyaga Tanganyika,Rumonge est une province située au bord du lac Tanganyika,Rumonge is a province located on the shores of Lake Tanganyika,geography,,,,,,,pending
krd_001994_geography,,Rutana ni ikomine iri muntara ya Rutana nyene,Rutana est une commune de la province de Rutana,Rutana is a commune in the province of Rutana,geography,,,,,,,pending
krd_001995_general,,"Ryari irya mbere ndavyumvise, bintera amakenga.","C'était la première fois que j'en entendais parler, ce qui m'a rendu méfiant.","This was the first time I had heard of it, which made me suspicious.",general,,,,,,,pending
krd_001996_jokes,clips/jokes/h19.mp3,Samandari akubise ukuguru mu ziko ati yorororo! Umutama yogirwa n'agacanwa!,"""Magnifique ! Pour faire du feu, rien ne vaut un petit vieux !"", comme disait Samandari en posant par mégarde son pied dans la cheminée !","""Beautiful! To make fire, nothing beats a little old man!"", as Samandari said inadvertently posing his foot in the fireplace!",jokes,,,,,,,recorded
krd_001997_grammar,,Shira impuzu gutatu,Mettez les vêtements en trois groupes,Put the clothes in three groups,grammar,,,,,,,pending
krd_001998_jokes,,Shàá navyūtse mu gatôndo nîdōga ingéne abakózi bānyonônera.,Je me suis réveillé ce matin en me plaignant que mes employés font du mauvais travail. ,I woke up in the morning complaining that my workers are doing a bad job,jokes,,,,,,,pending
krd_001999_politeness,,Sigura bino ataco musimvye.,Pouvez-vous expliquer cela en détail?,Can you explain this in detail?,politeness,,,,,,,pending
krd_002000_grammar,,Simpora nkora ivyo,Je ne fais pas toujours ça.,I don’t always do that.,grammar,,,,,,,pending
