ID,File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,Audio_Status
krd_000125_action-verbs,,Ahantu imodoka z'Umuyagankuba zihagarara ni he?,Où est la gare?,Where is the station?,action-verbs,,,,,,,pending
krd_000126_proverbs,,Aharí abagabo ntíhagwá ibára.,"Là où il y a des hommes intègres, les conflits cessent d'exister.","Where there are men of integrity, conflicts cease to exist.",proverbs,,,,,,,pending
krd_000127_proverbs,,Aharí abântu hāma urūnturūntu.,"Là où il y a une foule, il y a des discussions.","Where there's a crowd, there's talk.",proverbs,,,,,,,pending
krd_000128_proverbs,clips/proverbs/prov032.mp3,Aharí amahóro umuhoro uramwa.,La paix est un atout très important dont dépend tout succès.,Peace is a very important asset on which every success depends.,proverbs,,,,,,,recorded
krd_000129_proverbs,,Aharí umwěnge haca umuyaga.,"Là où il y a un trou, le vent trouvera son chemin.","Where there's a hole, the wind will find its way in.",proverbs,,,,,,,pending
krd_000130_grammar,,Ahinduka ukundi imbere yabo,Il a changé avant eux,He changed before them,grammar,,,,,,,pending
krd_000131_proverbs,clips/proverbs/prov019.mp3,Aho Uburundi butunze urutoke hubakwa inzu.,"En harmonie, tout réussit.","In harmony, everything succeeds.",proverbs,,,,,,,recorded
krd_000132_grammar,,Aho Yesu azozira abakijijwe bazojanwa na we mw'ijuru,"Quand Jésus reviendra, ceux qui seront sauvés seront emmenés au ciel avec lui","When Jesus comes, those who are saved will be taken into heaven with Him",grammar,,,,,,,pending
krd_000133_proverbs,clips/proverbs/prov018.mp3,Aho ishari ritari agashato ka Rukwavu gakwira bane.,"Là où il n’y a pas de jalousie, une petite peau de lièvre suffit à couvrir quatre personnes.","Where there is no jealousy, a small hare's leather is enough to cover four people.",proverbs,,,,,,,recorded
krd_000134_grammar,,Aho mubona hose nibuka ivya se,"Chaque fois que je le vois, je me souviens de son père",Whenever I see him I remember about his father,grammar,,,,,,,pending
krd_000135_grammar,,"Aho nababona, bari bakirwaye","Quand je les ai vus, ils étaient encore malades",When I saw them they were still sick,grammar,,,,,,,pending
krd_000136_grammar,,Aho naja kumuraba yari yagiye,"Quand je suis allé le voir, il était parti",When I went to see him he had gone,grammar,,,,,,,pending
krd_000137_jokes,,Aho ního natânguriye kugira ibibázo vyó kwìízēra abāntu.,C'est exactement à ce moment-là que mes problèmes de confiance ont commencé.,That's precisely when my trust issues began.,jokes,,,,,,,pending
krd_000138_idioms,,"Aho rero, Abarundi bohahombera cane",C'est là où les burundais perdaient,This is where the Burundians lost,idioms,,,,,,,pending
krd_000139_jokes,,Aho ryàába arí iryā nyuma mbōnyé ayo maherá.,Je ne savais pas que c'était la dernière fois que je verrais cet argent.,"Little did I know, that was the last time I saw that money.",jokes,,,,,,,pending
krd_000140_grammar,,Aho twabonye Yohana yari arwaye,"Quand nous avons vu John, il était malade",When we saw John he was sick,grammar,,,,,,,pending
krd_000141_grammar,,"Aho ubutumwa bwiza buzovugwa hose mw isi yose, n’ico uyu akoze kizovuga","Partout où l'Évangile sera prêché dans le monde entier, ce que celui-ci a fait sera également annoncé.","Wherever the gospel shall be preached in all the world, that which this one has done will be told also",grammar,,,,,,,pending
krd_000142_grammar,,"Aho uzoja hose, ujane ico gitabo","Où que vous alliez, emportez ce livre avec vous","Wherever you go, take that book with you",grammar,,,,,,,pending
krd_000143_grammar,,"Aho yari aburaniwe ashonje, be n’abari kumwe na we","Quand il était épuisé et affamé, ainsi que ceux qui étaient avec lui","When he was exhausted and hungry, as well as those who were with him",grammar,,,,,,,pending
krd_000144_proverbs,,Ahó bwămye ntíbuhavá.,Ce qui est vraiment à toi résistera à l'épreuve du temps.,That which is truly yours will stand the test of time.,proverbs,,,,,,,pending
krd_000145_proverbs,,Ahó imbwá ikubítiwe irahagaruka.,"Les insensés revisitent souvent leurs échecs, pensant qu'ils trouveront le succès.","The foolish often revisit their failures, thinking they will find success.",proverbs,,,,,,,pending
krd_000146_proverbs,,Ahó imbwá ikubítiwe ntíhasubíra.,La route des ennuis est à éviter après le premier voyage.,The road of trouble is best avoided after the first journey.,proverbs,,,,,,,pending
krd_000147_proverbs,,Ahó umugabo ahāndíwe ní ho yīhândūrira.,"Quand un homme est confronté à un problème, il agit rapidement, sans laisser de place à la procrastination.","When a man faces a problem, he acts promptly, leaving no room for delay.",proverbs,,,,,,,pending
krd_000148_proverbs,,Ahó umukěcuru atōyé uruhĭndu ahīta mu rugănda.,"Pour les naïfs, trouver une aiguille semble comme découvrir une mine de fer, ce qui conduit à des attentes de plus à venir.","To the naive, finding a needle seems like uncovering an iron mine, leading to expectations of more to come.",proverbs,,,,,,,pending
krd_000149_proverbs,,Ahó uvá ntíhakuváko.,Vos racines sont à jamais ancrées dans votre ville natale.,Your roots are forever embedded in your hometown.,proverbs,,,,,,,pending
krd_000150_proverbs,,Ahănse ubwâna hamera ubwănwa.,De petits glands poussent de grands chênes.,From little acorns grow mighty oaks.,proverbs,,,,,,,pending
krd_000151_proverbs,,Ahό birāyé sí ho vyīrírwa.,"Vous pourriez l'avoir aujourd'hui, mais tout perdre demain.","You might have it today, but you can lose it all tomorrow.",proverbs,,,,,,,pending
krd_000152_proverbs,,Ahό umwôro yāníkiye ntíbwūmá.,Les plans des malheureux sont voués à l'échec.,The plans of the unfortunate are doomed to fail.,proverbs,,,,,,,pending
krd_000153_proverbs,,Ahό vyīríwe sí ho birārá.,Les fortunes peuvent changer aussi rapidement que le vent.,Fortunes can shift as quickly as the wind.,proverbs,,,,,,,pending
krd_000154_grammar,,"Ah’ ivyagezwe bitari, nta gicumuro kiba kiriho","Là où il n'y a pas de commandements, il n'y a pas de péché","Where there are no commandments, there is no sin",grammar,,,,,,,pending
krd_000155_proverbs,,Ak'í muhana kāza imvúra ihíse.,Un cœur guéri peut guérir les autres.,A healed heart can heal others.,proverbs,,,,,,,pending
krd_000156_action-verbs,,Aka kazi karabishe.,Ce travail est ennuyeux.,This job is boring.,action-verbs,,,,,,,pending
krd_000157_grammar,,Akaba akize,Puisse-t-il être guéri,Would that he were cured,grammar,,,,,,,pending
krd_000158_proverbs,,Akabígira kábīzi karya imbóga kâritse.,"Opter pour un chemin que vous savez être mauvais, les conséquences vous ouvriront les yeux.","Opting for a path you know is wrong, consequences will open your eyes.",proverbs,,,,,,,pending
krd_000159_proverbs,,Akabônye umwé gapfa ubúsa.,Un seul témoin donne peu de poids à l'histoire.,A lone witness lends little weight to the tale.,proverbs,,,,,,,pending
krd_000160_proverbs,,Akabúra ntikáboneke ní nyina w'úmūntu.,Le départ d'une mère laisse un vide qui ne peut jamais être comblé.,A mother's departure leaves a void that can never be filled.,proverbs,,,,,,,pending
krd_000161_proverbs,,Akabāndo k'úbusâza gacībwa kare kakabīkwa kure.,Investissez dans votre santé et votre bien-être pour une vie paisible et heureuse à la vieillesse.,Invest in your health and well-being for a peaceful and happy life in old age.,proverbs,,,,,,,pending
krd_000162_proverbs,,Akadátētswé karōtswa.,"Si vous ne pouvez pas passer par la porte, passez par la fenêtre.","If you can't go through the door, go through the window.",proverbs,,,,,,,pending
krd_000163_proverbs,clips/proverbs/prov011.mp3,Akagabo karaje ukuguru hanze kitwa Imbura mutima.,Un homme qui passe la nuit avec allusion à l'adultère n'a aucun honneur.,A man who spends the night away with allusion to adultery has no honor.,proverbs,,,,,,,recorded
krd_000164_jokes,clips/jokes/h35.mp3,"Akagomba kaneye mu cibo kati urantunga, mugabo wa mama, ishikanwa ry'umworo n'iryo!","""Ô vénérable, acceptez-moi parmi vos protégés. et mon pauvre don d'allégeance, le voici"", comme disait le chat sauvage en offrant ses crottes déféquées dans un panier !","""O venerable, please accept me among your protégés. and my poor gift of allegiance, here it is"", as the wild cat used to say when offering his droppings defecated in a basket!",jokes,,,,,,,recorded
krd_000165_proverbs,,Akagôye kōkerezwa akagôri.,"En cas de doute, parlez-en.","When in doubt, talk it out.",proverbs,,,,,,,pending
krd_000166_proverbs,,Akamenyēro kăyirāje mu mutégo.,"Se croyant malin, il est tombé dans le piège qu'il avait creusé.","Thinking himself sly, he fell into the pit he dug.",proverbs,,,,,,,pending
krd_000167_proverbs,,Akamása kazôcá inká kazivūkámwo.,"Les éléments qui peuvent nuire à un groupe proviennent souvent de l'intérieur, et non de forces externes.","The elements that can harm a group often arise from within, not from external forces.",proverbs,,,,,,,pending
krd_000168_proverbs,,Akaméze ku murīzo w'îmbwá gashirwa káwucīye.,Une petite blessure peut devenir une grave infection si elle n'est pas traitée.,A small wound can become a serious infection if not treated.,proverbs,,,,,,,pending
krd_000169_jokes,clips/jokes/h34.mp3,Akanyegeri kakorokeye mu mpange kati abenga ni benge jeho ndenguye!,"""J'ai plus que mon compte, mais ça ne t'empêche pas de faire de la bière"", comme disait la fourmi tombée dans le pot !","""I have more than my account, but that does not prevent you to make beer"", as said the ant who had fallen into the jar!",jokes,,,,,,,recorded
krd_000170_jokes,clips/jokes/h14.mp3,Akanyegeri kanyereye ku manga ngo tweho imisozi yaduhindutse!,"""En ce qui nous concerne, les collines nous tournent le dos"", comme disait la petite fourmi tombée dans un ravin !","""As far as we are concerned, the hills turn their backs on us"", as the little ant who tumbled into a ravine said!",jokes,,,,,,,recorded
krd_000171_jokes,clips/jokes/h3.mp3,Akanyegeri katwawe n'umuvo kati reka ngende nta wanka iry'abarongozi!,"""Allez, je vous suis, personne ne s'oppose aux ordres de la police"", comme disait la petite fourmi emportée par l'eau d'un ravin !","""Come on, I follow you, no one opposes the orders of the police"", as the little ant said carried away by the water of a gully!",jokes,,,,,,,recorded
krd_000172_proverbs,clips/proverbs/prov007.mp3,Akanyoni katagurutse ntikamenya iyo bweze.,Une personne paresseuse n’est pas consciente des opportunités.,A lazy person is not aware of opportunities.,proverbs,,,,,,,recorded
krd_000173_jokes,clips/jokes/h43.mp3,Akanyugunyugu gatwawe n'umuyaga kati nsara narirya ntararonka inkorerezi!,"""Sans aucune excitation, j'agissais déjà à la folie"", comme disait le papillon emporté par le vent !","""Without any excitement I was already acting madly"", as the butterfly carried away by the wind said!",jokes,,,,,,,recorded
krd_000174_proverbs,,Akanyâro mū nyama ní iháha.,L'oppression place quelqu'un là où il ne convient pas.,Oppression places one where they don't fit.,proverbs,,,,,,,pending
krd_000175_proverbs,,Akanániye umugabo kananira n'úyŭndi.,Ce qui a échoué pour un homme pourrait échouer pour un autre également.,What failed for one man might fail for another as well.,proverbs,,,,,,,pending
krd_000176_proverbs,,Akarago karyāná kamenya nyené ko.,"Là où d'autres trébuchent, les expérimentés marchent avec aisance.","Where others stumble, the experienced walk with ease.",proverbs,,,,,,,pending
krd_000177_adjectives,,Akarorero: Uyu mugabo ni munini.,Exemple : Cet homme est grand,Example: This man is tall,adjectives,,,,,,,pending
krd_000178_proverbs,,Akaryâna ntíkaryāmánwa.,Ne te repose pas tant que le trouble n'est pas apaisé.,Don't rest until the disturbance is put to rest.,proverbs,,,,,,,pending
krd_000179_proverbs,,Akaryôshe ntígahorá mw'ītáma.,Toutes les bonnes choses ont une fin.,All good things must come to an end.,proverbs,,,,,,,pending
krd_000180_proverbs,,Akaryôshe ntíkaryá umwé.,"Rien de délicieux n'est mangé par un seul, car la joie est mieux partagée et multipliée en compagnie.","No delicious thing is eaten by only one, for joy is best shared and multiplied in company.",proverbs,,,,,,,pending
krd_000181_proverbs,,Akarênganyo sí ak'ŭbu.,L'injustice a toujours existé.,Injustice has always been.,proverbs,,,,,,,pending
krd_000182_proverbs,,Akarí kure karya nyené amaguru.,Les courageux s'aventurent vers l'inatteignable et trouvent des récompenses.,The brave venture towards the unreachable and find rewards.,proverbs,,,,,,,pending
krd_000183_proverbs,,Akarí kure ntíkabá indâro.,Une maison éloignée n'est pas un vrai foyer.,A distant house isn't a true home.,proverbs,,,,,,,pending
krd_000184_proverbs,,Akarí mu rugό ní ko karuvúna.,Un défaut ignoré au sein du groupe finira par le dévaster.,A flaw ignored within the group will eventually devastate it.,proverbs,,,,,,,pending
krd_000185_proverbs,,Akarí mū nda y'íngoma kamenywa n'úwayíkanye.,Celui qui a fait le tambour sait ce qu'il y a à l'intérieur.,The one who made the drum knows what is inside.,proverbs,,,,,,,pending
krd_000186_proverbs,,Akarí mū nda y'úmugabo gaserurwa n'ákarí mū nda y'úmubĭndi.,"Quand le vin est dedans, les secrets sortent.","When the wine is in, the secrets come out.",proverbs,,,,,,,pending
krd_000187_proverbs,,Akarí mū ndyá ní yo ndyá.,L'estomac vide n'a pas de choix.,The empty stomach has no choice.,proverbs,,,,,,,pending
krd_000188_proverbs,,Akarími kakurésha sí ko kakurŏngora.,Tous les prétendants ne sont pas destinés à être des époux.,Not every suitor is destined to be a spouse.,proverbs,,,,,,,pending
krd_000189_proverbs,,Akarúta akăndi karakamira.,"Dans la cour de la force, les puissants ont le pouvoir.","In the court of strength, the powerful hold sway.",proverbs,,,,,,,pending
krd_000190_proverbs,,Akarēnge kajá iyó kavūká ntígahāndwá.,"En rentrant chez soi après un long voyage, les difficultés rencontrées semblent insignifiantes.","When returning home after a long trip, the hardships faced seem insignificant.",proverbs,,,,,,,pending
krd_000191_proverbs,,Akarēnge mu gusēzera kānka gukānda isí.,Les adieux ne sont jamais faciles.,Farewells are never easy.,proverbs,,,,,,,pending
krd_000192_proverbs,clips/proverbs/prov024.mp3,Akataretse kaba gasema.,"Si un événement étrange continue de se produire, c’est de mauvais augure.","If a strange happening keeps occurring, it is a bad omen.",proverbs,,,,,,,recorded
krd_000193_proverbs,,Akatári nk'ákăndi aba arí ishano.,Le mouton noir du troupeau est souvent vu comme le fauteur de troubles.,The black sheep in the flock is often seen as the troublemaker.,proverbs,,,,,,,pending
krd_000194_proverbs,,Akatávugá ntígahēndá akavúga.,"Une pierre peut être ancienne, mais elle n'a pas la sagesse d'un esprit vivant.","A stone may be ancient, but it holds no wisdom compared to a living mind.",proverbs,,,,,,,pending
krd_000195_action-verbs,,Akayabu gahiga imbeba.,Le chat chasse une souris.,The cat chases a mouse.,action-verbs,,,,,,,pending
krd_000196_action-verbs,,Akayabu karahiga imbeba.,Le chat chasse une souris.,The cat chases a mouse.,action-verbs,,,,,,,pending
krd_000197_adjectives,,Akayabu karyamye ku ntebe.,Le chat dort sur le canapé.,The cat is sleeping on the sofa.,adjectives,,,,,,,pending
krd_000198_adjectives,,Akayabu karyamye kuntebe.,Le chat dort sur le canapé.,The cat is sleeping on the sofa.,adjectives,,,,,,,pending
krd_000199_proverbs,,Akayaga ntikagira agatotsi,L'air est pur.,The air is pure.,proverbs,,,,,,,pending
krd_000200_general,,Akazi kanyu nakahe?,Quel est votre travail?,What is your job?,general,,,,,,,pending
