ID,File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,Audio_Status
krd_002032_action-verbs,,Tugende kwishure.,Allons à l'école.,Let's go to school.,action-verbs,,,,,,,pending
krd_002033_action-verbs,,Tugende mu cumba,Allons dans la chambre.,Let's go to the bedroom.,action-verbs,,,,,,,pending
krd_002034_action-verbs,,Tugiye ku isoko rikomeye.,Nous allons au supermarché.,We are going to the supermarket.,action-verbs,,,,,,,pending
krd_002035_action-verbs,,Tugiye kumusenyi.,Nous allons à la plage.,We are going to the beach.,action-verbs,,,,,,,pending
krd_002036_action-verbs,,Tugiye kw'isoko.,Nous allons au supermarché.,We are going to the supermarket.,action-verbs,,,,,,,pending
krd_002037_action-verbs,,Tugiye mu kibira.,Nous allons au parc.,We are going to the park.,action-verbs,,,,,,,pending
krd_002038_action-verbs,,Tugiye muri parike.,Nous allons au parc.,We are going to the park.,action-verbs,,,,,,,pending
krd_002039_proverbs,,Tugomba gukingira ibidukikije.,Nous devons protéger l'environnement.,We must protect the environment.,proverbs,,,,,,,pending
krd_002040_grammar,,"Tugomba kubafasha mu mitima yanyu, ni co gituma tubinginga durtya","Nous voulons vous aider dans votre cœur, c’est pourquoi nous vous supplions ainsi.","We want to help you in your hearts, that’s why we plead with you like this.",grammar,,,,,,,pending
krd_002041_action-verbs,,Tugomba kunoza serivisi yacu.,Nous devons améliorer notre service.,We need to improve our service.,action-verbs,,,,,,,pending
krd_002042_action-verbs,,Tuje kunywa kamwe iyi joro,Allons boire un verre ce soir.,Let's go have a drink tonight.,action-verbs,,,,,,,pending
krd_002043_action-verbs,,Tuje mu cumba.,Allons dans la chambre.,Let's go to the bedroom.,action-verbs,,,,,,,pending
krd_002044_action-verbs,,Tuje mu kaguriro.,Allons au marché.,Let's go to the market.,action-verbs,,,,,,,pending
krd_002045_action-verbs,,Tuje mukaguriro.,Allons au marché.,Let's go to the market.,action-verbs,,,,,,,pending
krd_002046_action-verbs,,Tunwa shokora ishushe.,Nous buvons du chocolat chaud.,We drink hot chocolate.,action-verbs,,,,,,,pending
krd_002047_action-verbs,,Turafise inama.,Nous avons une réunion.,We have a meeting.,action-verbs,,,,,,,pending
krd_002048_action-verbs,,Turafise umubonano.,Nous avons une réunion.,We have a meeting.,action-verbs,,,,,,,pending
krd_002049_action-verbs,,Turaja gufata kamwe iri joro.,Allons boire un verre ce soir.,Let's go have a drink tonight.,action-verbs,,,,,,,pending
krd_002050_action-verbs,,Turaja ku misozi mu mpera z'Indwi.,Nous allons à la montagne ce week-end.,We are going to the mountains this weekend.,action-verbs,,,,,,,pending
krd_002051_action-verbs,,Turakeneye ibimenyetso.,Nous avons besoin de preuves.,We need proof.,action-verbs,,,,,,,pending
krd_002052_general,,Turakunda indirimbo,Nous aimons la musique.,We love music.,general,,,,,,,pending
krd_002053_general,,Turakunda umuziki.,Nous aimons la musique.,We love music.,general,,,,,,,pending
krd_002054_action-verbs,,Turanywa shokola ishushe.,Nous buvons du chocolat chaud.,We drink hot chocolate.,action-verbs,,,,,,,pending
krd_002055_action-verbs,,Turashaka uyundi mwanya.,Nous avons besoin de plus de temps.,We need more time.,action-verbs,,,,,,,pending
krd_002056_proverbs,,Turashobora kubikorana nimba ushaka.,Je peux le faire avec toi si tu préfère.,I can do it with you if you prefer.,proverbs,,,,,,,pending
krd_002057_action-verbs,,Turashobora kuryohora akazi yacu,Nous devons améliorer notre service.,We need to improve our service.,action-verbs,,,,,,,pending
krd_002058_action-verbs,,Turasubira hanyuma.,On se capte plus tard.,We'll catch up later.,action-verbs,,,,,,,pending
krd_002059_greetings,,Turasubira.,À plus tard.,See you later.,greetings,,,,,,,pending
krd_002060_grammar,,Turatera ibiharage ubu kugira ngo mu kwezi kwa kabiri tuze turonke ivyo kurya,Nous plantons des haricots maintenant pour avoir de la nourriture en février,We are planting beans now so that in February we will have food,grammar,,,,,,,pending
krd_002061_action-verbs,,Turatera ibiti,Nous plantons des arbres.,We plant trees.,action-verbs,,,,,,,pending
krd_002062_action-verbs,,Turegeranya imicafu.,Nous trions nos déchets.,We sort our waste.,action-verbs,,,,,,,pending
krd_002063_action-verbs,,Turi giheki?,Quel temps fait-il?,What's the weather like?,action-verbs,,,,,,,pending
krd_002064_action-verbs,,Turi isaha zingahe?,Quelle heure est-il?,What time is it?,action-verbs,,,,,,,pending
krd_002065_jokes,,"Turi isahá imwé, irèéngakó cúmi n'ìítānu , mu gatôndo, aríko ndēngānye umutāma aríko asoma akayêri kw'ībútìíke, yôngera asóma n'ágatabu.","Il est 7h15 du matin, et je viens de passer devant la boutique de la rue, où j'ai vu un vieil homme siroter une bière fraîche en lisant un livre","It's 7:15 in the morning, and I just passed by the shop on the street, where I saw an old man sipping a cold beer, while reading a book.",jokes,,,,,,,pending
krd_002066_action-verbs,,Turi ku yihe tariki?,Quelle est la date?,What is the date?,action-verbs,,,,,,,pending
krd_002067_proverbs,,Turi mu kwezi kwa kangahe.,Quel mois sommes-nous?,What month is it?,proverbs,,,,,,,pending
krd_002068_proverbs,,Turi mu kwezi ukuhe?,Quel mois sommes-nous?,What month is it?,proverbs,,,,,,,pending
krd_002069_grammar,,Turi mukwezi kwa kane,Nous sommes dans le quatrième mois avril.,We are in the fourth month of April.,grammar,,,,,,,pending
krd_002070_proverbs,,Turi mukwezi ukuhe?,Quel mois sommes-nous?,What month is it?,proverbs,,,,,,,pending
krd_002071_general,,Turi umuryango.,Nous sommes une famille.,We are a family.,general,,,,,,,pending
krd_002072_action-verbs,,Turiko dutera ibiti.,Nous plantons des arbres.,We plant trees.,action-verbs,,,,,,,pending
krd_002073_action-verbs,,Turiko turaba imboneshakure.,Nous regardons la télévision.,We watch television.,action-verbs,,,,,,,pending
krd_002074_action-verbs,,Turiko turakora umukate.,Nous faisons un gâteau.,We are making a cake.,action-verbs,,,,,,,pending
krd_002075_action-verbs,,Turiko turaraba imboneshakure,Nous regardons la télévision.,We watch television.,action-verbs,,,,,,,pending
krd_002076_action-verbs,,Turiko turarobanura imicafu yacu.,Nous trions nos déchets.,We sort our waste.,action-verbs,,,,,,,pending
krd_002077_action-verbs,,Turiko turatera ibiti.,Nous plantons des arbres.,We plant trees.,action-verbs,,,,,,,pending
krd_002078_action-verbs,,Turiko tuyora imicafu.,Nous trions nos déchets.,We sort our waste.,action-verbs,,,,,,,pending
krd_002079_grammar,,Turushishwaho kunesha n’uwadukunze,Nous sommes amenés à conquérir davantage par celui qui nous aime,We are made to conquer more by him who loves us,grammar,,,,,,,pending
krd_002080_action-verbs,,Tuvangura imyanda yacu.,Nous trions nos déchets.,We sort our waste.,action-verbs,,,,,,,pending
krd_002081_grammar,,Tuvuze yuko dufatanije na yo ... ntituba dukora ivy’ukuri,Si nous disons que nous sommes en communion avec Lui… nous ne faisons pas la vérité.,If we say that we have fellowship with Him ...we are not doing the truth.,grammar,,,,,,,pending
krd_002082_grammar,,"Tuvuze yukw ata caha dufise, tuba twizimiza","Si nous disons que nous n'avons pas de péché, nous nous égarons","If we say that we have no sin, we are leading ourselves astray",grammar,,,,,,,pending
krd_002083_emotions,,Tuzobonana ryari?,Quand nous reverrons-nous?,When will we see each other again?,emotions,,,,,,,pending
krd_002084_grammar,,Tuzogenda i wabo kugira ngo tuzobafashe,Nous irons chez eux pour les aider.,We’ll go to their place in order to help them.,grammar,,,,,,,pending
krd_002085_action-verbs,,Tuzogenda ku musozi mumpera y'Indwi.,Nous allons à la montagne ce week-end.,We are going to the mountains this weekend.,action-verbs,,,,,,,pending
krd_002086_grammar,,Tuzoguma inokuva ubu kugeza ejo,Nous resterons ici d'ici à demain,We’ll stay here from now until tomorrow,grammar,,,,,,,pending
krd_002087_action-verbs,,Tuzohura ejo.,On se rencontrera demain.,We'll meet tomorrow.,action-verbs,,,,,,,pending
krd_002088_action-verbs,,Tuzoja ku musozi muri ino wikende.,Nous allons à la montagne ce week-end.,We are going to the mountains this weekend.,action-verbs,,,,,,,pending
krd_002089_action-verbs,,Tuzoja kumusozi mu mpera y'iyi ndwi,Nous allons à la montagne ce week-end.,We are going to the mountains this weekend.,action-verbs,,,,,,,pending
krd_002090_emotions,,Tuzosubira kubonana ryari?,Quand nous reverrons-nous?,When will we see each other again?,emotions,,,,,,,pending
krd_002091_emotions,,Tuzosubira ryari?,Quand nous reverrons-nous?,When will we see each other again?,emotions,,,,,,,pending
krd_002092_greetings,,Tuzosubira.,À plus tard.,See you later.,greetings,,,,,,,pending
krd_002093_food,,Twafunguriye ahantu bafungurira heza.,Nous avons mangé dans un bon restaurant.,We ate in a good restaurant.,food,,,,,,,pending
krd_002094_food,,Twafunguriye mu buriro bwiza.,Nous avons mangé dans un bon restaurant.,We ate in a good restaurant.,food,,,,,,,pending
krd_002095_action-verbs,,Twahanye nimero zacu.,Nous avons échangé nos numéros.,We exchanged numbers.,action-verbs,,,,,,,pending
krd_002096_action-verbs,,Twaravuganye cane.,Nous avons beaucoup parlé.,We talked a lot.,action-verbs,,,,,,,pending
krd_002097_grammar,,Twari tunezerewe kubona abagenzi bacu,Nous étions heureux de revoir nos amis,We were happy to see our friends,grammar,,,,,,,pending
krd_002098_action-verbs,,Twashitse ku ntumbero zacu.,Nous avons atteint nos objectifs.,We have achieved our objectives.,action-verbs,,,,,,,pending
krd_002099_action-verbs,,Twashoboye gushitsa ihangiro ryacu.,Nous avons atteint nos objectifs.,We have achieved our objectives.,action-verbs,,,,,,,pending
krd_002100_action-verbs,,Twategerezwa guhimbaza ibi.,Nous devrions célébrer cela.,We should celebrate this.,action-verbs,,,,,,,pending
