ID,File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,Audio_Status
krd_002434_proverbs,,Umŭsi wa rwό ntíbiká.,La mort vient comme un voleur dans la nuit.,Death comes like a thief in the night.,proverbs,,,,,,,pending
krd_002435_grammar,,"Undonderere vya bitabo, bimwe naguhaye ejo","Cherche ces livres pour moi, ceux que je t'ai donnés hier","Look for those books for me, the ones I gave you yesterday",grammar,,,,,,,pending
krd_002436_adjectives,,Uno munsi harashushe gose.,Il fait très chaud aujourd'hui.,Today it's very hot.,adjectives,,,,,,,pending
krd_002437_proverbs,,Uno mwaka ni mwiza.,Cette année est belle.,This year is beautiful.,proverbs,,,,,,,pending
krd_002438_grammar,,Unzanire isandugu irimwo amafaranga,Apportez-moi la boîte dans laquelle se trouvent les francs,Bring me the box the francs are in,grammar,,,,,,,pending
krd_002439_jokes,,"Unó mùúsi narikó nkina agakino kw’īterfòóne ndí mu mudúga rúsàángi, hāma umūntu yari yîcaye impàánde yānje, nca nūmva ambwīye ngo : ""Utâye nanje uca umpá""","Aujourd'hui, je jouais à un jeu sur mon téléphone, et la personne à côté de moi m'a simplement dit : ""Si tu échoues, c'est à moi de jouer.""","Today, I was playing a game on my phone, and the person beside me casually said, ""If you fail, it's my turn to play.""",jokes,,,,,,,pending
krd_002440_jokes,,Unó mùúsi umwâna w'úmubânyi yagira antèére ibuye baca bāmbwīra ngo sìíndamubuze yōhava aríra.,"Aujourd'hui, l'enfant d'un voisin était sur le point de me jeter une pierre, et ensuite son parent m'a dit de ne pas l'empêcher, sinon il pleurerait.","Today, the child of a neighbor was about to throw a stone at me, and then their parent told me not to stop him, or else he would cry.",jokes,,,,,,,pending
krd_002441_adjectives,,Urabiye hejuru hasa neza.,La vue est magnifique d'en haut.,The view is magnificent from the top.,adjectives,,,,,,,pending
krd_002442_grammar,,Uragahezagirwa n’Imana!,Puissiez-vous être béni de Dieu !,May you be blessed of God!,grammar,,,,,,,pending
krd_002443_grammar,,Uragakomera!,Puissiez-vous aller bien !,May you be well!,grammar,,,,,,,pending
krd_002444_grammar,,Urakaza,Puisses-tu venir,May you come,grammar,,,,,,,pending
krd_002445_politeness,,Urakoze kutwihanganira.,Merci pour ta patience.,Thank you for your patience.,politeness,,,,,,,pending
krd_002446_idioms,,Urandamukiriza abo hakurya,Vous me saluez ceux de l'autre côté,You greet me those on the other side,idioms,,,,,,,pending
krd_002447_action-verbs,,Urashobora kugura amata?,Peux-tu acheter du lait?,Can you buy milk?,action-verbs,,,,,,,pending
krd_002448_grammar,,Urazoza ejo!,Viens demain !,Come tomorrow!,grammar,,,,,,,pending
krd_002449_proverbs,,Urazīnduka ntútāngá Rwūbá.,"Le malheur arrive rapidement, comme un invité non invité.","Misfortune arrives swiftly, like an uninvited guest.",proverbs,,,,,,,pending
krd_002450_general,,Ureha gute?,Quelle taille faites-vous?,What size are you?,general,,,,,,,pending
krd_002451_proverbs,,Ureka kurimira umwâna w'ínyoni uwâwé agasōnza.,"Si tu retiens les graines des oiseaux, tes propres enfants peuvent mourir de faim.","If you withhold seeds from the birds, your own children may starve.",proverbs,,,,,,,pending
krd_002452_proverbs,clips/proverbs/prov006.mp3,Urera nâbí ugatukwa n'ábakwé.,Ne pas éduquer correctement votre enfant conduit à des insultes de la part des gendres.,Failure to bring up correctly your child leads to being insulted by the sons-in-law.,proverbs,,,,,,,recorded
krd_002453_adjectives,,Uri hejuru haboneka neza.,La vue est magnifique d'en haut.,The view is magnificent from the top.,adjectives,,,,,,,pending
krd_002454_grammar,,Uri n’amafaranga yo kukigura?,Avez-vous de l'argent pour l'acheter ?,Do you have money to buy it?,grammar,,,,,,,pending
krd_002455_grammar,,"Uri n’amatwi yumva, ni yumve","Celui qui a des oreilles qui entendent, qu'il entende","He who has ears that hear, let him hear",grammar,,,,,,,pending
krd_002456_proverbs,,Uri uwundi ati : «Ndi umurundi ijana kw’ijana.»,L'autre dit : « Je suis burundais cent  pour cent.»,The other says: “I am one hundred percent Burundian.”,proverbs,,,,,,,pending
krd_002457_grammar,,Uribube uraza,Tu viendras,You will come,grammar,,,,,,,pending
krd_002458_proverbs,,Uriko urakurikiranwa n’Abarundi imiriyoni n’imiriyoni.,Vous êtes suivis par des millions et des millions de Burundais.,You are followed by millions and millions of Burundians.,proverbs,,,,,,,pending
krd_002459_proverbs,,Urima biké ukīmburira mu gipfŭnsi.,"Plus tu sèmes, plus tu récolteras.","The more you sow, the more you will reap.",proverbs,,,,,,,pending
krd_002460_proverbs,,Urima itíro ukīmbura ingonera.,"Si vous semez le sommeil, vous récolterez des chardons.","If you sow sleep, you will harvest thistles.",proverbs,,,,,,,pending
krd_002461_general,,Urote neza.,Fais de beaux rêves.,Sweet dreams.,general,,,,,,,pending
krd_002462_vocabulary,,Uru ni urubaho.,Ceci est un tableau.,This is a board.,vocabulary,,,,,,,pending
krd_002463_vocabulary,,Uru ni urutugu.,Ceci est un épaule.,This is a shoulder.,vocabulary,,,,,,,pending
krd_002464_grammar,,Uru rupfunguzo ni urwiwe,Cette clé est la sienne,This key is his,grammar,,,,,,,pending
krd_002465_action-verbs,,Urubanza rwari ruryoshe.,La fête était amusante.,The party was fun.,action-verbs,,,,,,,pending
krd_002466_proverbs,,Urubúze inkwăre ruvūmbukana igihuna.,"Mieux vaut avoir quelque chose que rien du tout, même si cela est de moindre valeur.","Better to have something than nothing at all, even if it is of lesser value.",proverbs,,,,,,,pending
krd_002467_proverbs,,Urubănza rugirwa n'ívyăbona.,"Au tribunal, les témoins détiennent la vérité.","In the court of law, witnesses hold the truth.",proverbs,,,,,,,pending
krd_002468_proverbs,,Urubănza rumwé rumara zibiri.,Une opportunité peut en engendrer d'autres.,One opportunity may give rise to others.,proverbs,,,,,,,pending
krd_002469_proverbs,,Urubănza rwōnka umugabo ntírwōnká umugόre.,"Lors d'une cérémonie de mariage, toutes les dépenses sont pour l'homme, pas pour la femme.","During a marriage ceremony, all expenses go for the man, not the woman.",proverbs,,,,,,,pending
krd_002470_proverbs,clips/proverbs/prov002.mp3,Urugo ntirwinjira mu rundi.,Un conjoint ne devrait pas avoir de liaison avec son voisin.,A spouse should not have an affair with his/her neighbor.,proverbs,,,,,,,recorded
krd_002471_proverbs,,Urugó rubuzé umugabo rubura umuhoro.,Perdre le chef de la famille laisse un vide difficile à combler.,Losing the head of the household leaves a void that is hard to fill.,proverbs,,,,,,,pending
krd_002472_proverbs,,Urugó rugira babiri.,Il faut être deux pour construire un foyer.,It takes two to build a home.,proverbs,,,,,,,pending
krd_002473_proverbs,,Urugó rurímwo umugabo runywa amáta.,La maison d'un vrai homme est remplie de délices spéciaux.,A real man's home is filled with special delicacies.,proverbs,,,,,,,pending
krd_002474_proverbs,,Urugó rutagirá umugabo rutāha umugayo.,Une maison sans chef fort est une cible pour le manque de respect.,A home without a strong head is a target for disrespect.,proverbs,,,,,,,pending
krd_002475_proverbs,,Urugó rutagirá umugabo ruvuga umwâna.,Une maison sans père est comme un navire sans capitaine.,A house without a father is like a ship without a captain.,proverbs,,,,,,,pending
krd_002476_proverbs,,Urugó rutagirá umugabo.,Une famille sans père.,A fatherless family.,proverbs,,,,,,,pending
krd_002477_proverbs,,Urujá kuja i bwămi rubānza mu bagabo.,Les problèmes ont une façon de frapper à de nombreuses portes avant d'atteindre le roi.,Troubles have a way of knocking on many doors before they reach the king.,proverbs,,,,,,,pending
krd_002478_proverbs,,Urujá kwăma rwāma kare.,Un arbre qui porte des fruits tôt est un arbre prometteur.,A tree that bears fruits early is a promising tree.,proverbs,,,,,,,pending
krd_002479_proverbs,,Urukwâvu rurakúra rukōnka umwâna.,"À mesure que vos parents vieillissent, il devient de votre devoir de prendre soin d'eux.","As your parents age, it becomes your duty to care for them.",proverbs,,,,,,,pending
krd_002480_proverbs,,Urukâmvye rumara umugabo.,"Dans les batailles les plus féroces, ce sont souvent les cœurs les plus braves qui rencontrent leur fin.","In the fiercest battles, it's often the bravest hearts that meet their end.",proverbs,,,,,,,pending
krd_002481_proverbs,,Urukûndo rutarímwo umukûnzi ntírurāmbá.,"L'amour sans aimé est comme une flamme sans combustible, il ne peut perdurer.","Love without a beloved is like a flame without fuel, it cannot endure.",proverbs,,,,,,,pending
krd_002482_proverbs,,Urukûndo rwītūzwa urŭndi.,La monnaie de l'amour est la réciprocité.,Love's currency is reciprocity.,proverbs,,,,,,,pending
krd_002483_proverbs,,Urundi ruzi barwita nyabukongoro rwisuka muri mucece,Une autre rivière qu'ils appellent nyabukongoro coule en mucece.,Another river which they call nyabukongoro flows in mucece.,proverbs,,,,,,,pending
krd_002484_proverbs,,Urupfú rw'îmbwá ní inyama.,Le décès d'un chien a peu d'importance.,The passing of a dog holds little significance.,proverbs,,,,,,,pending
krd_002485_proverbs,,Ururími ntírwōnzá umukŏbwa.,Le vent des ragots ne change pas la forme d'un rocher.,The wind of gossip doesn't change a rock's shape.,proverbs,,,,,,,pending
krd_002486_proverbs,,Ururími rw'ŭmwe rukamwa ayěra.,"Ne croyez pas tout ce que vous entendez, mais pesez-le contre différentes langues.","Believe not all that you hear, but weigh it against different tongues.",proverbs,,,,,,,pending
krd_002487_general,,Urushana ni runini kandi rurakanye.,L'hiver est long et froid.,Winter is long and cold.,general,,,,,,,pending
krd_002488_general,,Urushana ni rurerure kandi rurakanye.,L'hiver est long et froid.,Winter is long and cold.,general,,,,,,,pending
krd_002489_grammar,,Urusyo sindaruzi urwo ari rwo,Je ne sais pas ce qu'est une meule,I don’t know what a grindstone is,grammar,,,,,,,pending
krd_002490_proverbs,,Uruturūmbwe ruca ku ruhîye.,Le favoritisme peut éclipser les qualifications dans le choix.,Favoritism can eclipse qualifications in the choice.,proverbs,,,,,,,pending
krd_002491_jokes,clips/jokes/h6.mp3,Uruvu rwatwaye inda ruti iyo nkira iy'uyu musi iyo hanyuma yontwaye!,"""Je ne supporterai pas une autre grossesse, si seulement je survis à celle-ci"", a déclaré la femelle caméléon en travail !","""I won't be able to stand another pregnancy, if only I survive this one"", said the female Chameleon in labor!",jokes,,,,,,,recorded
krd_002492_action-verbs,,Uruyoya ruriko rurarira.,Le bébé pleure.,The baby is crying.,action-verbs,,,,,,,pending
krd_002493_proverbs,,Urwaruka kandi na rwo rurakwiye kwijukira amashirahamwe.,Les adolescents devraient également se tourner vers les organisations.,Teenagers should also look to organizations.,proverbs,,,,,,,pending
krd_002494_grammar,,Urwo rwego rusabwa na bose.,Ce niveau est requis par tous.,This level is required by everyone.,grammar,,,,,,,pending
krd_002495_proverbs,,Urwânko rutēsha urwârwá.,La haine engendre la destruction et le mal.,Hatred breeds destruction and harm.,proverbs,,,,,,,pending
krd_002496_proverbs,,Urwĭba rwība umugabo.,Un voleur habile peut entrer dans une forteresse.,A skilled thief can enter a fortress.,proverbs,,,,,,,pending
krd_002497_proverbs,,Urya cāne ukīroga inzara.,Manger excessivement peut faire de la faim votre compagne constante.,Excessive eating can make hunger your constant companion.,proverbs,,,,,,,pending
krd_002498_proverbs,,Urya nk'úmugabo ukanigwa.,L'orgueil excessif et la cupidité insatiable conduisent souvent à une grave chute.,Excessive pride and insatiable greed often lead to a grave downfall.,proverbs,,,,,,,pending
krd_002499_proverbs,,Urímye ikibára hakamera inzúzi ntízibá arí izâwé.,"Si la récolte te surprend, ce n'est pas ta culture..","If the harvest surprises you, it's not your crop.",proverbs,,,,,,,pending
krd_002500_proverbs,,Urāmba cāne ukarīnda uruvyíno rw'îmbwá.,"Avec l'âge, certaines peurs perdent leur pouvoir.","With age, certain fears no longer hold power.",proverbs,,,,,,,pending
