ID,File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,Audio_Status
krd_000316_proverbs,,Ariko ivyo vyose kugeza unomusi vyinshi vyarahindutse kubera haje ISHURE SHINGIRO,Désormais beaucoup des choses ont changé depuis l'arrivée de l'école fondamentale,Now a lot of things have changed since the arrival of basic school,proverbs,,,,,,,pending
krd_000317_grammar,,Ariko mweho abasigaye mubo Tuwatira ndababwira,"Mais toi qui restes de ceux de Thyatire, je te le dis",But you who are left of those in Thyatira I tell You,grammar,,,,,,,pending
krd_000318_idioms,,"Ariko ngaho, haragoye cane, ni mw'isamirizi","Mais là, c'est très dur, c'est à la radio","But there, it's very hard, it's on the radio",idioms,,,,,,,pending
krd_000319_grammar,,"Ariko rero, navyo birafise amategeko abigenga","Cependant, il a aussi ses propres règles","However, it also has its own rules",grammar,,,,,,,pending
krd_000320_grammar,,"Ariko weho, ni iki gituma uhinyura mwene So?","Mais toi, pourquoi juges-tu ton frère ?","But you, why do you judge your brother?",grammar,,,,,,,pending
krd_000321_action-verbs,,Ariko yandika ibaruwa.,Elle écrit une lettre.,She writes a letter.,action-verbs,,,,,,,pending
krd_000322_action-verbs,,Ariko yandika ikete.,Elle écrit une lettre.,She writes a letter.,action-verbs,,,,,,,pending
krd_000323_action-verbs,,Ariruka buri gitondo.,Il court tous les matins.,He runs every morning.,action-verbs,,,,,,,pending
krd_000324_emotions,,Asa numuntu afise agahinda uyu musi.,Il semble triste aujourd'hui.,He seems sad today.,emotions,,,,,,,pending
krd_000325_action-verbs,,"Asanga iraso rirajojota. Akubitiza akajisho hasi, abona ya mbugita. Aca aramuhanagura ya maraso yongera aramuvura.","Il constatant qu'elle saignait. En jetant un œil par dessous,il voyant le couteau. Il l'a lavé tout son sang et la soigner","He noticed that she was bleeding. Peeking out from underneath, he saw the knife. He washed away all her blood and healed her",action-verbs,,,,,,,pending
krd_000326_grammar,,Asangwa abapfuye batazuka na Kristo ntarakazuka,"Si les morts ne ressuscitent pas, même le Christ n’est certainement pas ressuscité","If the dead do not rise, even Christ has certainly not risen",grammar,,,,,,,pending
krd_000327_grammar,,"Asangwa mwabikoze, muzohembwa","Si vous l'avez fait, vous serez payé",If you did it you will be paid,grammar,,,,,,,pending
krd_000328_grammar,,"Asangwa ukugororoka kuzanwa n’ivyagezwe, Kristo azoba yapfiriye ubusa","Si la justice était apportée par la loi, Christ serait mort en vain","If righteousness is brought by the law, Christ would have died in vain",grammar,,,,,,,pending
krd_000329_grammar,,"Ashitse, nagize nkuko mama yari yampanuye.","Quand elle est arrivée, j'ai fait comme ma mère m'avait conseillé","When she arrived, I did as my mother advised me",grammar,,,,,,,pending
krd_000330_jokes,,Asá n'írirênga vy’úkurí., Elle est Vraiment éblouissante.,Who is really stunning.,jokes,,,,,,,pending
krd_000331_action-verbs,,Atamba neza cane.,Elle danse très bien.,She dances very well.,action-verbs,,,,,,,pending
krd_000332_grammar,,"Atambariye, simba nje","S'il ne me l'avait pas dit, je ne serais pas venu",If he hadn’t told me I wouldn’t have come,grammar,,,,,,,pending
krd_000333_action-verbs,,Atangura gutinya gusubira i muhira,Il commença à avoir peur de rentrer chez lui.,He began to fear going home.,action-verbs,,,,,,,pending
krd_000334_grammar,,Atangura ukundi gusha kwigishiriza ku nkombe y’ikiyaga,Il recommença à enseigner au bord du lac,He began anew to teach on the shore of the lake,grammar,,,,,,,pending
krd_000335_grammar,,"Atarinda kubanza gutanga ibimazi vyivyiwe vyaha uko bukeye, nka ba baherezi bakuru bandi","Sans avoir à offrir quotidiennement des sacrifices pour ses propres péchés, comme les autres prêtres","Without having to first offer sacrifices for his own sins daily, like those other priests",grammar,,,,,,,pending
krd_000336_action-verbs,,Ateka neza cane.,Elle cuisine très bien.,She cooks very well.,action-verbs,,,,,,,pending
krd_000337_grammar,,Avuga ivy’ubwami bw’Imana,Il a parlé du royaume de Dieu,He spoke of the kingdom of God,grammar,,,,,,,pending
krd_000338_grammar,,"Avuye mu mazi, aca abona i juru ritandukanye","Lorsqu'il sortit de l'eau, il vit aussitôt le ciel ouvert","When he came out of the water, immediately he saw heaven opened",grammar,,,,,,,pending
krd_000339_action-verbs,,Avyuka kare cane.,Il se lève très tôt.,He gets up very early.,action-verbs,,,,,,,pending
krd_000340_vocabulary,,Aya ni amahaha.,Ceux sont des poumons.,Those are lungs.,vocabulary,,,,,,,pending
krd_000341_vocabulary,,Aya ni amata.,C'est du lait.,This is milk.,vocabulary,,,,,,,pending
krd_000342_action-verbs,,Ayo majambo arahambaye cane.,Ces mots sont géniaux.,These words are awesome.,action-verbs,,,,,,,pending
krd_000343_proverbs,,"Ayo makomine atatu akaba ari Muha, Mukaza na Ntahangwa","Ces trois communes sont Muha, Mukaza et Ntahangwa.","These three communes are Muha, Mukaza and Ntahangwa.",proverbs,,,,,,,pending
krd_000344_grammar,,Ayo ni amajambo nyayo,Ce sont les bons mots,Those are the right words,grammar,,,,,,,pending
krd_000345_proverbs,,Ayo ni yo majambo twakuze twumva,Ce sont les mots avec lesquels nous avons grandi,These are the words we grew up with,proverbs,,,,,,,pending
krd_000346_grammar,,Azindutse yari gushobora gushikayo,"S'il s'était levé tôt, il aurait pu y arriver",If he had gotten up early he would have been able to get there,grammar,,,,,,,pending
krd_000347_grammar,,"Azokubura imbuga yiwe neza, yimburire ingano ziwe mu kigega",Il balayera bien sa cour et récoltera son grain dans le hangar,"He will sweep his courtyard well, and will harvest his grain into the storage house",grammar,,,,,,,pending
krd_000348_action-verbs,,Azoza havuye wewe.,Il va venir après toi.,He will come after you.,action-verbs,,,,,,,pending
krd_000349_action-verbs,,Azoza inyuma yawe.,Il va venir après toi.,He will come after you.,action-verbs,,,,,,,pending
krd_000350_grammar,,Ba ari mwebwe mwiraba,Regardez-vous,Look at yourselves,grammar,,,,,,,pending
krd_000351_grammar,,Ba ari mwebwe mwisuzuma,Examinez-vous »,Examine yourselves”,grammar,,,,,,,pending
krd_000352_grammar,,Ba bagabo mwashira mw'ibohero bari mu rusengero,Ces hommes que tu as mis en prison sont dans l'église,Those men you put in prison are in the church,grammar,,,,,,,pending
krd_000353_grammar,,Ba muricaye hano,Asseyez-vous ici,Sit here,grammar,,,,,,,pending
krd_000354_grammar,,Bababajwe cane n’uko bigisha abantu,Ils ont été blessés par le fait qu'ils ont enseigné aux gens,They were hurt by the fact that they taught the people,grammar,,,,,,,pending
krd_000355_proverbs,,Babigira bafise ico bagamije,Ils font cela avec un objectif,They do this with a purpose,proverbs,,,,,,,pending
krd_000356_grammar,,Babura ingene botamira n’agatsima,je n'avais pas l'occasion d'avaler ne serait-ce qu'un peu de pain,lacked opportunity to swallow even a little bread,grammar,,,,,,,pending
krd_000357_grammar,,Babuze ingene bamushikira basambura inzu,"N'ayant aucun moyen de s'approcher de lui, ils ont démoli la maison.","Lacking a way to get near him, they tore down the house",grammar,,,,,,,pending
krd_000358_grammar,,"Baca bareka insenga, baramukurikira","Immédiatement, ils quittèrent les filets et le suivirent",Immediately they left the nets and followed him,grammar,,,,,,,pending
krd_000359_grammar,,"Bagabo, ni muze kudutabara!","Hommes, venez nous aider !","Men, come and help us!",grammar,,,,,,,pending
krd_000360_grammar,,"Bahimbaza Imana, bati Ntitwaribwabone bene ibi",Ils louèrent Dieu en disant : Nous n'avons encore jamais vu de pareils,"They praised God, saying, We have never yet seen like these",grammar,,,,,,,pending
krd_000361_proverbs,,"Bakame, kubera iki utagisoma?","Bakame, pourquoi ne le lis-tu pas ?","Bakame, why don't you read it?",proverbs,,,,,,,pending
krd_000362_grammar,,Bakamushira ku irembo uko bukeye,Ils le mettaient quotidiennement près de la porte,They put him by the gate daily,grammar,,,,,,,pending
krd_000363_idioms,,"Bakunda gushika bacerewe, Ni co gituma umengo ni ibijuju.","Ils arrivent souvent en retard, c’est pourquoi on dirait qu’ils sont stupides.","They often arrive late, which is why they seem stupid.",idioms,,,,,,,pending
krd_000364_jokes,,"Bakòóbwa za muragēnda bukêbuké, múrikó muratêmbēra mu gisagára, kukó abahùúngu baca bîbaza kó muríko mwīhūtira imyîtegūro y'úbukwé.","Chères dames, lorsque vous vous promenez dans les rues, prenez votre temps, marchez lentement et gracieusement. Sinon, les hommes potentiels de votre vie pourraient penser que vous êtes déjà en train de préparer votre mariage.","Dear ladies, whenever you stroll down the streets, take your time, walk slowly and gracefully. Otherwise, potential men of your lives might assume you're already preparing for your wedding.",jokes,,,,,,,pending
krd_000365_grammar,,Bapfa iyo mpuzu,Ils se disputent à propos de ces vêtements.,They are arguing about those clothes.,grammar,,,,,,,pending
krd_000366_proverbs,,Bapfāna ikí barutwa na bamariraniye ikí.,"La force de la famille réside dans leur soutien, pas seulement dans leur lignée.","The strength of family lies in their support, not just in their bloodline.",proverbs,,,,,,,pending
krd_000367_jokes,,Barabábwīra mwīgé indími mukânka.,Ils ont dit que nous devrions tous connaître les langues. ,They said we should all focus on languages. ,jokes,,,,,,,pending
krd_000368_grammar,,Baramugenza ngo barabe ko amukiza kw isabato,Ils l'observèrent pour voir s'il le guérirait le jour même.,They watched him that they might see whether he would heal him on the,grammar,,,,,,,pending
krd_000369_grammar,,"Barayogora, bamwe ukwabo abandi ukwabo","Ils criaient, certains seuls et d'autres seuls","They were shouting, some by themselves and others by themselves",grammar,,,,,,,pending
krd_000370_proverbs,,Bareke bāzé ní kwo kunēshwa.,Être trop confiant et laisser les ennemis s'approcher sans vérification est une erreur fatale.,Being overconfident and letting enemies approach unchecked is a fatal mistake.,proverbs,,,,,,,pending
krd_000371_grammar,,Bariko bararima,Ils binent,They are hoeing,grammar,,,,,,,pending
krd_000372_grammar,,Bariko bararirimba,Ils chantaient.,They were singing.,grammar,,,,,,,pending
krd_000373_proverbs,,Barimwótubíri ní isí ikugabúrira ikakuzīka.,La terre est à la fois un berceau et une tombe.,The earth is both a cradle and a grave.,proverbs,,,,,,,pending
krd_000374_proverbs,,Barukwěge yŭgururiye ingwe imutwāra nyina.,Une langue joueuse peut inviter à une leçon douloureuse.,A playful tongue may invite a painful lesson.,proverbs,,,,,,,pending
krd_000375_proverbs,,Batānga inká ntíbatāngá Imâna.,"Les gens partagent avec quelques-uns, mais les bénédictions de Dieu sont pour tous.","People share with a few, but God's blessings are for everyone.",proverbs,,,,,,,pending
krd_000376_action-verbs,,Bazogira ubugeni mu mwaka uza.,Ils vont se marier l'année prochaine.,They are going to get married next year.,action-verbs,,,,,,,pending
krd_000377_action-verbs,,Bazokora ubukwe mu mwaka uza,Ils vont se marier l'année prochaine.,They are going to get married next year.,action-verbs,,,,,,,pending
krd_000378_action-verbs,,Bazokora ubukwe umwaka uza.,Ils vont se marier l'année prochaine.,They are going to get married next year.,action-verbs,,,,,,,pending
krd_000379_proverbs,clips/proverbs/prov029.mp3,Bene vyo nibo bene inambu,"Les riches veulent acquérir de plus en plus de biens, même si cela signifie être injuste envers les pauvres.",Rich people want to get more and more possessions even when it means being unfair to the poor.,proverbs,,,,,,,recorded
krd_000380_action-verbs,,Bigurwa angahe,Combien ça coûte?,How much does it cost?,action-verbs,,,,,,,pending
krd_000381_proverbs,,Biké bikēhanira abănkana.,"En période de pénurie, les liens de haine se renforcent pour ceux qui ne s'aiment pas.","In times of scarcity, the bonds of hate become stronger, for those who don't like each other.",proverbs,,,,,,,pending
krd_000382_proverbs,,Birabujijwe ko umwana uwo ariwe wese ajanwa ku rugamba.,Il est interdit d’amener des enfants au combat.,It is forbidden to bring children into combat.,proverbs,,,,,,,pending
krd_000383_grammar,,Biragahera!,Que ça finisse ! »,May it end!”,grammar,,,,,,,pending
krd_000384_emotions,,"Biragoye cane, rimwe rimwe.","C'est trop dur, parfois.",It's too hard sometimes.,emotions,,,,,,,pending
krd_000385_emotions,,Biraruhura cane.,C'est très relaxant.,It's very relaxing.,emotions,,,,,,,pending
krd_000386_vocabulary,,Biraryoshe,C'est délicieux.,It's delicious.,vocabulary,,,,,,,pending
krd_000387_action-verbs,,Birazimvye cane.,C'est trop cher.,It's too expensive.,action-verbs,,,,,,,pending
krd_000388_action-verbs,,Birazimvye.,C'est trop cher.,It's too expensive.,action-verbs,,,,,,,pending
krd_000389_vocabulary,,Biri n'akanovera.,C'est délicieux.,It's delicious.,vocabulary,,,,,,,pending
krd_000390_action-verbs,,Birihutirwa.,C'est une urgence.,It's an emergency.,action-verbs,,,,,,,pending
krd_000391_action-verbs,,Bisaba tugire ico dukoze ubu nyene.,Nous devons agir maintenant.,We must act now.,action-verbs,,,,,,,pending
krd_000392_grammar,,Bisanzwe atariho ari ukwiye kugaruka,S'il n'est pas là tu devrais revenir,If he isn’t there you should come back,grammar,,,,,,,pending
krd_000393_grammar,,"Bontuma i Gitega, nohava ngenda","S'ils m'envoyaient à Gitega, j'irais.","If they would send me to Gitega, I would go.",grammar,,,,,,,pending
krd_000394_grammar,,"Bontuma i Gitega, nohava nkazogenda","S'ils m'envoyaient à Gitega, je commencerais tout de suite",If they would send me to Gitega I would start at once,grammar,,,,,,,pending
krd_000395_grammar,,"Bontuma i Gitega, sinohava ngenda","S'ils m'envoyaient à Gitega, je n'irais pas.","If they would send me to Gitega, I would not go.",grammar,,,,,,,pending
krd_000396_proverbs,,Bose bararinzwe.,Tout le monde est en sécurité.,Everyone is safe.,proverbs,,,,,,,pending
krd_000397_grammar,,"Bose baratangara,bituma babazanya",Ils étaient tous étonnés au point de se demander mutuellement”,They were all amazed so that they asked each other”,grammar,,,,,,,pending
krd_000398_proverbs,,Bose bari mu mutekano.,Tout le monde est en sécurité.,Everyone is safe.,proverbs,,,,,,,pending
krd_000399_adjectives,,Bose ukw'ari babiri barafise impano.,Ils sont tous les deux très talentueux.,They are both very talented.,adjectives,,,,,,,pending
krd_000400_proverbs,,Bujumbura ni umurwa mukuru w'uburundi muvyerekeye Ubutunzi inyuma y'aho Gitega ibaye umurwa mukuru wa politike,"Bujumbura est la capitale économique du Burundi, depuis que Gitega est devenue la capitale politique","Bujumbura is the economic capital of Burundi, since Gitega became the political capital",proverbs,,,,Samandari,24.0,Male,pending
