ID,File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,Audio_Status
krd_001312_proverbs,,Ni úburí ku munwa burakoroka.,Même l'arbre le plus haut peut être abattu par le vent.,Even the tallest tree can be brought down by the wind.,proverbs,,,,,,,pending
krd_001313_proverbs,,Ni úwutáco avuzé aba avúze.,Le silence est plus éloquent que les mots,Silence speaks louder than words.,proverbs,,,,,,,pending
krd_001314_jokes,,Ni ūwó kwàá nde ?,Qui sont ses parents ? , Who are his parents? ,jokes,,,,,,,pending
krd_001315_proverbs,,Na Bucangênda yapfûye atágīyé.,Celui qui annonce est moins susceptible d'agir.,The one who announces is less likely to perform.,proverbs,,,,,,,pending
krd_001316_proverbs,,Na kare abasokuru barayamaze ngo “ntamwuga udakiza”,Nos ancêtres disaient un jour : « il n’y a pas de métier qui ne guérisse pas ».,Our ancestors once said: “there is no profession that does not heal”.,proverbs,,,,,,,pending
krd_001317_grammar,,Na rwo nyene ndarugomba,Et ça aussi je le veux,And it too I want it,grammar,,,,,,,pending
krd_001318_proverbs,,"Na yo akwiriye gusubira gutunganywa, kuko yarafasha","Il devrait être reconsidéré, car il aide","It should be reconsidered, because it helps",proverbs,,,,,,,pending
krd_001319_grammar,,Naba nkirorereye abandi,J'attendais toujours les autres,I was still waiting for the others,grammar,,,,,,,pending
krd_001320_action-verbs,,Nibaza ko arivyo,Je pense que oui.,I think so.,action-verbs,,,,,,,pending
krd_001321_grammar,,Nabigishije kutavuga gurtyo,Je t'ai appris à ne pas parler comme ça,I taught you not to speak like that,grammar,,,,,,,pending
krd_001322_grammar,,Nabikubwiye ubugira kane,Je te l'ai dit la quatrième fois,I told you the fourth time,grammar,,,,,,,pending
krd_001323_vocabulary,,Nabonye akadede keza,J'ai vu une jolie perle,I saw a beautiful pearls,vocabulary,,,,,,,pending
krd_001324_vocabulary,,Nabonye amaraso menshi,J'ai vu beaucoup de sang.,I saw so much blood.,vocabulary,,,,,,,pending
krd_001325_grammar,,Nabonye amashurwe amwe n’aya,J'ai vu des fleurs identiques à celles-ci,I saw some flowers the same as these,grammar,,,,,,,pending
krd_001326_vocabulary,,Nabonye ibakure nziza.,J'ai vu un beau bol.,I saw a beautiful bowl.,vocabulary,,,,,,,pending
krd_001327_vocabulary,,Nabonye ibiyoba vyiza.,J'ai vu un beau cacahuète.,I saw a beautiful peanut.,vocabulary,,,,,,,pending
krd_001328_vocabulary,,Nabonye icayi ciza.,J'ai vu un beau thé.,I saw a beautiful tea.,vocabulary,,,,,,,pending
krd_001329_vocabulary,,Nabonye idubu nziza.,J'ai vu un beau ours.,I saw a beautiful bear.,vocabulary,,,,,,,pending
krd_001330_vocabulary,,Nabonye igikopo ciza.,J'ai vu un beau boîte de conserve.,I saw a beautiful tin can.,vocabulary,,,,,,,pending
krd_001331_vocabulary,,Nabonye igiti ciza.,J'ai vu un beau arbre.,I saw a beautiful tree.,vocabulary,,,,,,,pending
krd_001332_vocabulary,,Nabonye ihereni ryiza.,J'ai vu un beau boucle d'oreille.,I saw a beautiful earring.,vocabulary,,,,,,,pending
krd_001333_vocabulary,,Nabonye ikaramu nziza.,J'ai vu un beau stylo.,I saw a beautiful pen.,vocabulary,,,,,,,pending
krd_001334_vocabulary,,Nabonye ikete ryiza.,J'ai vu un beau lettre.,I saw a beautiful letter.,vocabulary,,,,,,,pending
krd_001335_vocabulary,,Nabonye ikiyiko ciza.,J'ai vu un beau cuillère.,I saw a beautiful spoon.,vocabulary,,,,,,,pending
krd_001336_vocabulary,,Nabonye imbeba nziza.,J'ai vu un beau souris.,I saw a beautiful mouse.,vocabulary,,,,,,,pending
krd_001337_vocabulary,,Nabonye imetero nziza.,J'ai vu un beau mètre.,I saw a beautiful meter.,vocabulary,,,,,,,pending
krd_001338_vocabulary,,Nabonye imiteza myiza.,J'ai vu un beau haricot vert.,I saw a beautiful green beans.,vocabulary,,,,,,,pending
krd_001339_vocabulary,,Nabonye impongo nziza.,J'ai vu un beau antilope.,I saw a beautiful antelope.,vocabulary,,,,,,,pending
krd_001340_vocabulary,,Nabonye indogoba nziza.,J'ai vu un beau âne.,I saw a beautiful donkey.,vocabulary,,,,,,,pending
krd_001341_vocabulary,,Nabonye ingona nziza.,J'ai vu un beau crocodile.,I saw a beautiful crocodile.,vocabulary,,,,,,,pending
krd_001342_vocabulary,,Nabonye inkere nziza.,J'ai vu un beau baies.,I saw a beautiful berries.,vocabulary,,,,,,,pending
krd_001343_vocabulary,,Nabonye intare nziza.,J'ai vu un beau lion.,I saw a beautiful lion.,vocabulary,,,,,,,pending
krd_001344_vocabulary,,Nabonye inyama ya kibizi nziza.,J'ai vu un beau mollet.,I saw a beautiful calf.,vocabulary,,,,,,,pending
krd_001345_vocabulary,,Nabonye inyenzi nziza.,J'ai vu un beau cafard.,I saw a beautiful cockroach.,vocabulary,,,,,,,pending
krd_001346_vocabulary,,Nabonye inzovu nziza.,J'ai vu un beau éléphant.,I saw a beautiful elephant.,vocabulary,,,,,,,pending
krd_001347_vocabulary,,Nabonye iradiyo nziza.,J'ai vu un beau radio.,I saw a beautiful radio.,vocabulary,,,,,,,pending
krd_001348_vocabulary,,Nabonye irigi nziza.,J'ai vu un beau oeuf.,I saw a beautiful egg.,vocabulary,,,,,,,pending
krd_001349_vocabulary,,Nabonye isambwe nziza.,J'ai vu un beau mangouste.,I saw a beautiful mongoose.,vocabulary,,,,,,,pending
krd_001350_vocabulary,,Nabonye isitimu nziza.,J'ai vu un beau torche.,I saw a beautiful torch.,vocabulary,,,,,,,pending
krd_001351_vocabulary,,Nabonye itomati nziza.,J'ai vu un beau tomate.,I saw a beautiful tomato.,vocabulary,,,,,,,pending
krd_001352_vocabulary,,Nabonye ivubi ryiza.,J'ai vu un beau guêpe.,I saw a beautiful wasp.,vocabulary,,,,,,,pending
krd_001353_vocabulary,,Nabonye izuru ryiza.,J'ai vu un beau nez.,I saw a beautiful nose.,vocabulary,,,,,,,pending
krd_001354_vocabulary,,Nabonye ukuboko kwiza.,J'ai vu un beau bras.,I saw a beautiful arm.,vocabulary,,,,,,,pending
krd_001355_vocabulary,,Nabonye umuceri mwiza.,J'ai vu un beau riz.,I saw a beautiful rice.,vocabulary,,,,,,,pending
krd_001356_vocabulary,,Nabonye umuduga mwiza.,J'ai vu un beau voiture.,I saw a beautiful car.,vocabulary,,,,,,,pending
krd_001357_vocabulary,,Nabonye umugozi mwiza.,J'ai vu un beau corde.,I saw a beautiful rope.,vocabulary,,,,,,,pending
krd_001358_vocabulary,,Nabonye umuhwi mwiza.,J'ai vu un beau banane.,I saw a beautiful banana.,vocabulary,,,,,,,pending
krd_001359_vocabulary,,Nabonye umupira mwiza.,J'ai vu un beau ballon.,I saw a beautiful ball.,vocabulary,,,,,,,pending
krd_001360_vocabulary,,Nabonye umusozi mwiza.,J'ai vu un beau montagne.,I saw a beautiful mountain.,vocabulary,,,,,,,pending
krd_001361_vocabulary,,Nabonye umutemere mwiza.,J'ai vu un beau couvercle.,I saw a beautiful cover.,vocabulary,,,,,,,pending
krd_001362_vocabulary,,Nabonye umwembe mwiza.,J'ai vu un beau mangue.,I saw a beautiful mango.,vocabulary,,,,,,,pending
krd_001363_vocabulary,,Nabonye uruhome rwiza.,J'ai vu un beau mur.,I saw a beautiful wall.,vocabulary,,,,,,,pending
krd_001364_vocabulary,,Nabonye urutete rwiza.,J'ai vu un beau graine.,I saw a beautiful grain.,vocabulary,,,,,,,pending
krd_001365_vocabulary,,Nabonye uruyuki rwiza.,J'ai vu un beau abeille.,I saw a beautiful bee.,vocabulary,,,,,,,pending
krd_001366_grammar,,Nabumvise bavuga,Je les ai entendus parler,I heard them speaking,grammar,,,,,,,pending
krd_001367_action-verbs,,Nacerewe ku ngendeshwa rusangi.,J'ai raté le bus.,I missed the bus.,action-verbs,,,,,,,pending
krd_001368_jokes,,Nacīye ndámuha akaruhūko k'ûkwêzi kwöse.,je lui ai accordé un mois de congé,I granted them a whole month off,jokes,,,,,,,pending
krd_001369_action-verbs,,Nafashe ingingo.,J'ai pris une décision.,I made a decision.,action-verbs,,,,,,,pending
krd_001370_action-verbs,,Nafunguye cane.,J'ai trop mangé.,I ate too much.,action-verbs,,,,,,,pending
krd_001371_action-verbs,,Nafunguye gose.,J'ai trop mangé.,I ate too much.,action-verbs,,,,,,,pending
krd_001372_grammar,,"Nagomvye kukubwira izo nkuru, ni co catumye nguhamagara","Je voulais t'annoncer cette nouvelle, c'est pourquoi je t'ai appelé.","I wanted to tell you that news, that’s why I called you.",grammar,,,,,,,pending
krd_001373_action-verbs,,Naguze Umuduga mushasha,J'ai acheté une nouvelle voiture.,I bought a new car.,action-verbs,,,,,,,pending
krd_001374_action-verbs,,Naguze ivyamwa kwisoko.,J'ai acheté des fruits au marché.,I bought some fruit at the market.,action-verbs,,,,,,,pending
krd_001375_action-verbs,,Naguze ivyamwa mwisoko,J'ai acheté des fruits au marché.,I bought some fruit at the market.,action-verbs,,,,,,,pending
krd_001376_proverbs,,Nahamagaye Mwezi Gisabo n'Umukuru w'Igisata c'Ubuhinga bwa None.,J'ai appelé Mwezi Gisabo et président du département Informatique.,I called Mwezi Gisabo and chairman of the IT department.,proverbs,,,,,,,pending
krd_001377_grammar,,Naho mwokora cane ntimwoshobora guheza,"Même si tu travailles dur, tu ne pourras pas finir",Even if you work hard you won’t be able to finish,grammar,,,,,,,pending
krd_001378_proverbs,,Naho rero hari abatabibona kumwe ntitwota umuco.,"Même s'il y a des personnes qui ne sont pas d'accord, nous ne pouvons pas détruire la culture.","Even if there are people who disagree, we cannot destroy the culture.",proverbs,,,,,,,pending
krd_001379_action-verbs,,Nahuye n'Abantu bashasha.,J'ai rencontré de nouvelles personnes.,I met new people.,action-verbs,,,,,,,pending
krd_001380_grammar,,Naka yama ateba,Un tel est toujours en retard.,So-and-so is always late.,grammar,,,,,,,pending
krd_001381_jokes,,Nakorēsheje amaherá yó kuriha inzu!,j'ai utilisé l'argent de mon loyer., I used my rent money,jokes,,,,,,,pending
krd_001382_adverbs,,Nama ngerageza kuba imisi yose k'umwanya.,J'essaie d'être toujours à l'heure.,I try to always be on time.,adverbs,,,,,,,pending
krd_001383_grammar,,Namba ari vyiza kubumvira kubarutisha Imana,S'il est bon de t'obéir plutôt qu'à Dieu,If it is good to obey you rather than God,grammar,,,,,,,pending
krd_001384_grammar,,"Namba mukunda Imana, muzokora ivyo igomba","Si tu aimes Dieu, tu feras ce qu'Il veut","If you love God, you will do what He wants",grammar,,,,,,,pending
krd_001385_grammar,,"Namba muzi ico yakoze, mumbarire","Si tu sais ce qu'il a fait, dis-le-moi","If you know what he did, tell me",grammar,,,,,,,pending
krd_001386_grammar,,"Namba udusenda, uturungike muri uriya mukuku w’ingurube","Si tu nous chasses, envoie-nous dans ce troupeau de porcs","If you cast us out, send us into that herd of pigs",grammar,,,,,,,pending
krd_001387_grammar,,Namba uza i wacu ejo nzoba ndi i muhira,"Si tu viens chez nous demain, je serai à la maison","If you come to our place tomorrow, I will be at home",grammar,,,,,,,pending
krd_001388_grammar,,"Namba wari wiyumviriye neza, ntiwari kuvuga gurtyo","Si tu y avais pensé, tu n'aurais pas parlé comme ça",If you had thought about it you wouldn’t have spoken like that,grammar,,,,,,,pending
krd_001389_grammar,,Namubonye agendagenda,Je l'ai vu marcher,I saw him walking,grammar,,,,,,,pending
krd_001390_idioms,,Nanje nza mbeshejweho na ca kirundi bakengera.,et moi Je suis survi par le kirundi ignorant.,and I am survived by the ignorant Kirundi.,idioms,,,,,,,pending
krd_001391_action-verbs,,Narafashe ingingo.,J'ai pris une décision.,I made a decision.,action-verbs,,,,,,,pending
krd_001392_action-verbs,,Naraguze umuduga mushasha.,J'ai acheté une nouvelle voiture.,I bought a new car.,action-verbs,,,,,,,pending
krd_001393_action-verbs,,Narahuye n'abantu bashasha,J'ai rencontré de nouvelles personnes.,I met new people.,action-verbs,,,,,,,pending
krd_001394_general,,"Narakunda abanyeshure, nabo bakankunda",J'aimais les élèves et ils m'aimaient,I loved the students and they loved me,general,,,,,,,pending
krd_001395_grammar,,Nari ndwaye,J'étais malade,I was sick,grammar,,,,,,,pending
krd_001396_grammar,,Nari nsangwe ndabizi utarabimbwira,Je le savais avant que tu me le dises,I had known it before you told me,grammar,,,,,,,pending
krd_001397_action-verbs,,Nari nshaka agakawa.,Je voudrais un café.,I would like a coffee.,action-verbs,,,,,,,pending
krd_001398_grammar,,Nariko ndakora,Je travaillais.,I was working.,grammar,,,,,,,pending
krd_001399_action-verbs,,Nashaka agakawa.,Je voudrais un café.,I would like a coffee.,action-verbs,,,,,,,pending
krd_001400_action-verbs,,Natakaje igitabo c'inzira.,J'ai perdu mon passeport.,I lost my passport.,action-verbs,,,,,,,pending
