ID,File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,Audio_Status
krd_002645_grammar,,Uyo ni umwana nyawe,C'est un très bon enfant,That is a very good child,grammar,,,,,,,pending
krd_002646_proverbs,,Uyu musi ni mwiza.,Cette journée est belle.,This day is beautiful.,proverbs,,,,,,,pending
krd_002647_grammar,,Uyu musi ni ubwa mbere nshika mu Rutana,Aujourd'hui c'est la première fois que je viens à Rutana,Today is the first time I’ve come to Rutana,grammar,,,,,,,pending
krd_002648_grammar,,Uyu musi ni umusi ugira kane turi mu rugendo,C'est le quatrième jour de notre voyage,This is the fourth day we are on the journey,grammar,,,,,,,pending
krd_002649_proverbs,,Uyu mwaka ni mwiza.,Cette année est belle.,This year is beautiful.,proverbs,,,,,,,pending
krd_002650_proverbs,,Uyu mwanditsi akabona ko intambwe ikiri ndende.,Cet auteur estime qu’il reste encore un long chemin à parcourir.,This author believes that there is still a long way to go.,proverbs,,,,,,,pending
krd_002651_vocabulary,,Uyu ni umucungwe.,Ceci est un orange.,This is a orange.,vocabulary,,,,,,,pending
krd_002652_vocabulary,,Uyu ni umugabo.,Ceci est un homme.,This is a man.,vocabulary,,,,,,,pending
krd_002653_vocabulary,,Uyu ni umuhogo.,Ceci est un gorge.,This is a throat.,vocabulary,,,,,,,pending
krd_002654_vocabulary,,Uyu ni umunara.,Ceci est un tour.,This is a tower.,vocabulary,,,,,,,pending
krd_002655_vocabulary,,Uyu ni umusiba.,Ceci est un ver de terre.,This is a earthworm.,vocabulary,,,,,,,pending
krd_002656_vocabulary,,Uyu ni umuswi.,Ceci est un poussin.,This is a chick.,vocabulary,,,,,,,pending
krd_002657_vocabulary,,Uyu ni umutima.,Ceci est un coeur.,This is a heart.,vocabulary,,,,,,,pending
krd_002658_proverbs,,Uyāgira urupfú uwutărubōnye ukaba uménye ibānga.,"Révéler vos peurs les plus intimes à un étranger, c'est exposer un secret.",Revealing your innermost fears to a stranger is exposing a secret.,proverbs,,,,,,,pending
krd_002659_grammar,,Uze ubikore ejo!,Faites-le demain !,Do it tomorrow!,grammar,,,,,,,pending
krd_002660_grammar,,Uzobikore ejo!,Faites-le demain !,Do it tomorrow!,grammar,,,,,,,pending
krd_002661_proverbs,,Uzonzanire akajumbu niwagaruka.,Amènes moi une patate douce à ton retour,Bring me a sweet potato when you get back,proverbs,,,,,,,pending
krd_002662_idioms,,Uzovuge ukuri igihe cose,Dis toujours la vérité.,Always tell the truth.,idioms,,,,,,,pending
krd_002663_grammar,,"Uzoza ejo ngo tuvugane, canke se uzoza mu iyinga riza?","Viendras-tu demain pour que nous puissions parler, ou viendres-tu la semaine prochaine ?","Will you come tomorrow so we can talk, or will you come next week?",grammar,,,,,,,pending
krd_002664_advice,,Vuga buhoro,Parlez plus lentement.,Speak more slowly.,advice,,,,,,,pending
krd_002665_advice,,Vuga buhoro buhoro,Parlez plus lentement.,Speak more slowly.,advice,,,,,,,pending
krd_002666_advice,,Vuga bukebuke.,Parlez plus lentement.,Speak more slowly.,advice,,,,,,,pending
krd_002667_idioms,,Vuga ukuri igihe cose.,Dis toujours la vérité.,Always tell the truth.,idioms,,,,,,,pending
krd_002668_idioms,,Vuga ukuri imisi yose.,Dis toujours la vérité.,Always tell the truth.,idioms,,,,,,,pending
krd_002669_action-verbs,,Vyasabwa tugende kare.,Nous devons partir tôt.,We have to leave early.,action-verbs,,,,,,,pending
krd_002670_proverbs,,Vyaza umusaruro buri kanya.,Il faut profiter de chaque instant.,You have to enjoy every moment.,proverbs,,,,,,,pending
krd_002671_greetings,,Vyiza guhura namwe.,Enchanté de vous rencontrer.,Nice to meet you.,greetings,,,,,,,pending
krd_002672_proverbs,,Vyose bizogenda neza.,Tout ira bien.,Everything will be fine.,proverbs,,,,,,,pending
krd_002673_idioms,,Vyose ni sawa?,Ça gaze ?,Does it gas?,idioms,,,,,,,pending
krd_002674_action-verbs,,Vyoshobora kuba ivy'Akamaro.,C'est peut-être important.,Maybe it's important.,action-verbs,,,,,,,pending
krd_002675_proverbs,,Vyĭnshi bibí birutwa na bíke vyīzá.,Quelques belles choses surpassent beaucoup de médiocres.,A few beautiful things surpass many mediocre ones.,proverbs,,,,,,,pending
krd_002676_proverbs,,Vyōbîha ntívyōbura.,"Même amer, c'est toujours mieux que rien.","Even with a bitter taste, something is better than nothing.",proverbs,,,,,,,pending
krd_002677_jokes,,"W'ámasafuriyá, amasáhàáni n'íbiráhurí."," J'ai des casseroles, des assiettes et des verres","I got pots, plates, and glasses",jokes,,,,,,,pending
krd_002678_politeness,,Wakoze kwihangana.,Merci pour ta patience.,Thank you for your patience.,politeness,,,,,,,pending
krd_002679_idioms,,Wame uvugisha ukuri.,Dis toujours la vérité.,Always tell the truth.,idioms,,,,,,,pending
krd_002680_grammar,,Wampaye indya nyinshi cane,Tu m'as donné trop de nourriture,You gave me too much food,grammar,,,,,,,pending
krd_002681_grammar,,Wamye he?,Où étais-tu?,Where have you been?,grammar,,,,,,,pending
krd_002682_emotions,,Wari gukota iki mukibanza canje?,Que ferais-tu à ma place?,What would you do in my place?,emotions,,,,,,,pending
krd_002683_action-verbs,,Wewe arateka neza cane,Elle cuisine très bien.,She cooks very well.,action-verbs,,,,,,,pending
krd_002684_grammar,,"Wivye, uba ukoze icaha","Si tu voles, tu as commis un péché","If you steal, you have committed sin",grammar,,,,,,,pending
krd_002685_emotions,,Wokora iki mu kibanza canje?,Que ferais-tu à ma place?,What would you do in my place?,emotions,,,,,,,pending
krd_002686_grammar,,Wokunda noshobora kugufasha,Si tu veux je pourrais t'aider.,If you would like I could help you.,grammar,,,,,,,pending
krd_002687_politeness,,Woshobora kusigurira mu buryo bwagutse,Pouvez-vous expliquer cela en détail?,Can you explain this in detail?,politeness,,,,,,,pending
krd_002688_grammar,,Woye kugenda muri iyo nzira,N'entre pas dans cette voie,Don’t go in that path,grammar,,,,,,,pending
krd_002689_proverbs,,Wānka bāngwé ntíwānká zana ndābé.,"Dans un combat, tu peux repousser les pacificateurs, mais en danger, tu accueilles leur aide.","In a fight, you may push away the peacemakers, but in danger, you welcome their aid.",proverbs,,,,,,,pending
krd_002690_proverbs,,Wānka kugaburira umushitsi ukaba ugôtse.,Recevoir un visiteur et ne pas offrir de repas est une honte.,To receive a visitor and not offer a meal is a disgrace.,proverbs,,,,,,,pending
krd_002691_proverbs,,Wānka kurimira kure ukahasumira.,"On peut refuser de voyager loin pour travailler, mais y aller quand même pour faire des achats.","One may refuse to travel far for work, but still go there to make purchases.",proverbs,,,,,,,pending
krd_002692_proverbs,,Wība uhêtse ukabwīriza uwúri mu mugôngo.,"En commettant des erreurs, on peut entraîner un innocent, et dans le danger, l'innocent peut être blâmé par peur.","In committing wrongs, one might drag along an innocent companion, when danger looms, the innocent may be blamed due to fear.",proverbs,,,,,,,pending
krd_002693_proverbs,,Wīrukana umugóre ngo aguguna igúfa ukāzana uwurímira miyônzwá.,Celui qui trouve des défauts chez une femme peut en trouver de plus grands chez une autre.,He who finds faults in one wife may find greater faults in another.,proverbs,,,,,,,pending
krd_002694_proverbs,,Wītaba kare ugatumwa kure.,Le premier intervenant est destiné à aller loin.,The early responder is destined to journey far.,proverbs,,,,,,,pending
krd_002695_jokes,,Wōba ukórēsha Instagram ??,Tu utilises Instagram ?, Do you use Instagram?,jokes,,,,,,,pending
krd_002696_grammar,,Yabaririye impuzu nk’uko bisanzwe,Elle a cousu les vêtements comme d'habitude,She sewed the clothes as usual,grammar,,,,,,,pending
krd_002697_grammar,,"Yabigisha nk’ufise ububasha, ntase n’abanyabwenge b’ivyanditswe","Il les enseignait comme quelqu'un qui avait autorité, et non comme les scribes.","He taught them like one who had authority, and not like the scribes",grammar,,,,,,,pending
krd_002698_grammar,,Yaciye agenda,Il est parti aussitôt,He went away at once,grammar,,,,,,,pending
krd_002699_grammar,,Yagiye atavuze N’agasaga,Il est parti sans dire au revoir,He went away without saying Goodbye,grammar,,,,,,,pending
krd_002700_grammar,,Yahakanje ko atamuzi,Il a nié le connaître,He denied that he knew him,grammar,,,,,,,pending
