ID,File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,Audio_Status
krd_001049_proverbs,,Iyivyâgiye kěra ivyāgurukana irāgo.,"Quand le bétail reste inactif trop longtemps, la suspicion naît et il devient un repas.","When livestock remains idle for too long, suspicion arises and it becomes a meal.",proverbs,,,,,,,pending
krd_001050_proverbs,,Iyivyâriye ku macúniro ntîbá ikíbāzwe.,"Une fois qu'une vache a donné naissance à l'abattoir, elle échappe au couteau du boucher.","Once a cow gives birth at the slaughterhouse, she escapes the butcher's knife.",proverbs,,,,,,,pending
krd_001051_proverbs,,Iyivyâye ikibóze irakírigata.,Prenez l'amer avec le doux.,Take the bitter with the sweet.,proverbs,,,,,,,pending
krd_001052_grammar,,"Niyaza, ngomba kumubona","Quand il vient, je veux le voir",When he comes I want to see him,grammar,,,,,,,pending
krd_001053_grammar,,Iyo badutsweko ni amarushwa be n’akadenderezo,Quand ils sont confrontés à des troubles et à des persécutions,When they are come upon by troubles and persecution,grammar,,,,,,,pending
krd_001054_grammar,,Iyo bahejeje kwumva,Quand ils ont entendu,When they have heard,grammar,,,,,,,pending
krd_001055_grammar,,"Iyo biba  birtyo, aba yari akwiye kubabazwa kenshi","S'il en était ainsi, il aurait dû souffrir plusieurs fois","If it were that way, he would have had to suffer many times",grammar,,,,,,,pending
krd_001056_grammar,,"Iyo biba birtyo, Imana yociriye abari mw isi urubanza ite?","S’il en était ainsi, comment Dieu aurait-il jugé ceux qui sont dans le monde ?","If it were like that, how would God have judged those that are in the world?”",grammar,,,,,,,pending
krd_001057_grammar,,"Iyo haba umuntu, yari gupfa","S'il y avait eu quelqu'un, il serait mort",If there had been a person he would have died,grammar,,,,,,,pending
krd_001058_vocabulary,,Iyo komine ifise imitumba mirongo itatu n'umunani,La commune compte trente-huit villages,The commune has thirty-eight villages.,vocabulary,,,,,,,pending
krd_001059_grammar,,Iyo mba i wacu muri iki gihe mba ndiko warakize,"Si j'étais à la maison maintenant, je travaillerais",If I were at home now I would be working,grammar,,,,,,,pending
krd_001060_grammar,,"Iyo mba menye, nari kuza","Si j'avais su, je serais venu",If I had known I would have come,grammar,,,,,,,pending
krd_001061_grammar,,Iyo mba mfise imodoka nokujana,"Si j'avais une voiture, je t'emmènerais",If I had a car I would take you,grammar,,,,,,,pending
krd_001062_grammar,,"Iyo mba menye, mba nje","Si j'avais su, je serais venu",If I had known I would have come,grammar,,,,,,,pending
krd_001063_grammar,,Iyo mba ngiye noba mbonye Paulo,"Si j'étais parti, j'aurais vu Paul",If I had gone I would have seen Paul,grammar,,,,,,,pending
krd_001064_grammar,,"Iyo mba we, sinari kuza","Si j'étais lui, je ne serais pas venu","If I were he, I would not have come",grammar,,,,,,,pending
krd_001065_grammar,,Iyo mbona impuzu mba mpiriwe,"Si j'avais vu les vêtements, j'aurais eu de la chance",If I had seen the clothes I would have been lucky,grammar,,,,,,,pending
krd_001066_grammar,,"Iyo mbona uburyo, mba nkora ivyo",Si j'avais le temps je ferai ça,If I had time I will do that,grammar,,,,,,,pending
krd_001067_grammar,,"Iyo mbonye uburyo, nogufahsa","Si j'ai le temps, je t'aiderai",If I have time I’ll help you,grammar,,,,,,,pending
krd_001068_grammar,,"Iyo menya, nari kuza","Si j'avais su, je serais venu",If I had known I would have come,grammar,,,,,,,pending
krd_001069_emotions,,Iyo ndakibutse ndababara cane,"Quand je m'en souviens, je me sens mal","When I remember it, I feel bad",emotions,,,,,,,pending
krd_001070_grammar,,Iyo nkoko urayigura angahe? Ine n’atanu,Combien vendez-vous ces poulets ? Quarante-cinq,How much are you selling that chickens for? Forty-five,grammar,,,,,,,pending
krd_001071_grammar,,Iyo ntagenda sinoba namubonye,"Si je n'étais pas parti, je ne l'aurais pas vu",If I had not gone I would not have seen him,grammar,,,,,,,pending
krd_001072_proverbs,,"Iyo ukoze neza, uhindura abantu neza","Quand c'est bien fait, on change bien les gens","When it's done well, we change people well",proverbs,,,,,,,pending
krd_001073_grammar,,Iyo woba wagiye kumubwira yobayaje,"Si tu étais allé lui dire, il serait venu","If you had gone to tell him, he would have come",grammar,,,,,,,pending
krd_001074_action-verbs,,Iyonkuru ni nkenegwa,L'histoire est intéressante.,The story is interesting.,action-verbs,,,,,,,pending
krd_001075_proverbs,,Iyítăkōye nyoko uyihonyora mu mayêzi.,"Si quelque chose manque d'importance pour quelqu'un, il peut le traiter avec indifférence.","If something lacks importance to an individual, they may treat it with disregard.",proverbs,,,,,,,pending
krd_001076_jokes,,"Iyó abó mūnganá batāngúye kurōngorwa, Mbèéga ntâ mugēnzi w’úmuhùúngu ufisé?","Pourtant, lorsque tes pairs commencent à se marier, elle demande tranquillement:
- Tu n'as pas d'amis garçons ??","Yet, as your peers start getting married, she casually inquires:
- Don't you have any male friends?",jokes,,,,,,,pending
krd_001077_jokes,,"Iyó imbwá iríko irakwîrukakó, uca wûmva bā nyéne yo ngo: «Reka kwìíruka, ntā nakímwe ikugirá»
Nkâhó umèénga iyo mbwá irikó ikwīrukakó kugíra ikuramútse.","Quand un chien court après vous, apparemment pour vous mordre, vous pouvez toujours compter sur son propriétaire qui crie : ""Ne courez pas, il ne vous fera pas de mal"".
Comme si le chien était simplement en mission amicale pour vous saluer.","When a dog is sprinting after you, seemingly aiming for a bite, you can always count on its owner yelling, ""Don't run, it won't hurt you,"". 
As if the dog is just on a friendly mission to greet you.",jokes,,,,,,,pending
krd_001078_proverbs,,Iyó indûrú ivuzé umushūmba atānga shêbuja gupfá.,"Quand les loups hurlent, c'est le chien du berger qui périt.","When the wolves howl, it is the shepherd's dog that perishes.",proverbs,,,,,,,pending
krd_001079_jokes,,"Iyó natētsé nikó mbá méze, Twàárabaménye.","À chaque fois que je cuisine, c'est toujours comme ça.'
Un gros mensonge ! On se connaît déjà.","Whenever I cook, I am always like this.'Such a big lie! We already know each other.",jokes,,,,,,,pending
krd_001080_jokes,,"Iyó nshavúye nárōnse amanotá maké kw’īshùúre, Māwé: Oya réka gushávura ni ibisânzwe, fūngura!!","Quand je suis triste à cause de mauvaises notes à l'école, Maman : ""Arrête d'être triste, c'est normal. Mange, ne t'en fais pas ."" ","When I feel down because of poor grades at school, Mom: ""Stop being sad, it's normal. Just eat.""",jokes,,,,,,,pending
krd_001081_jokes,,Iyó ntafisé amaherá nguma nîyumvīra imigàámbi nzôkóra ního nayaròónka.,"Quand je n'ai pas d'argent, je pense constamment à mon plan d'investissement pour quand j'en aurai.","When I don't have money, I constantly think about my investment plan for when I get some. ",jokes,,,,,,,pending
krd_001082_jokes,,"Iyó terekomânde iríko ikora nâbí
Umufaràánsa :Gēndâ muhùúngu wānje uguré ayàándi mapìíre.","Cette télécommande ne fonctionne pas."", Un Français : ""Va acheter d'autres piles, mon fils.""
","This remote control is not working, A French person: ""Go and buy other batteries, my son.""
",jokes,,,,,,,pending
krd_001083_jokes,,Iyó umugoré avūyé ku kazi.,Lorsqu'une femme rentre du travail ,When a woman is returning from work,jokes,,,,,,,pending
krd_001084_jokes,,"Iyó umuhùúngu ajé kuramutsa Umukòóbwa iwàábo, atāshé.","Quand le garçon qui est venu rendre visite à la fille chez elle s'en va.
","When the guy who visited the girl at her home is leaving.
",jokes,,,,,,,pending
krd_001085_jokes,,"Iyó uríko usaba Amaherá yó gusohoka nyoko wāwe, Jēwé : Màá, nshāka Amaherá yó kuja mw'īsábukurú ry'úmugēnzi, Māwé : Mbèé wībaza ko Jēwé Amaherá ndayàámūra ku gití?","Chaque fois que je demande de l'argent à ma mère pour sortir, Moi : Maman, j'ai besoin de sous pour aller à l'anniversaire de mon ami,  Ma maman : Tu crois que l'argent pousse sur les arbres ?","Every time I ask my mom for money to go out, Me: Mom, I need some cash to attend my friend's birthday, My mom: Do you believe money sprouts from trees?",jokes,,,,,,,pending
krd_001086_jokes,,"Iyó uríko usaba amaherá wagúrānye nyoko wāwe, Jēwé : Hèé màá, nshāka yâ maherá nagúha, Māmá : ûhuwaaa ngwikí?...ubu imyâka mazé ndákugaburira kó ntarâkwīshuza","Quand tu rassembles enfin le courage de demander à ta mère l'argent que tu lui as récemment prêté.
Moi : Maman, puis-je récupérer l'argent que je t'ai donné ?
Maman : Quoi ?... T'ai-je déjà envoyé une facture pour toutes ces années de service gastronomique que j'ai assuré ?","When you finally muster the courage to ask your mom for the money you recently lent her.
Me: Mom, can I get back the money I gave you?
Mom: What?... Did I ever send you an invoice for all those years of gourmet service I've provided?",jokes,,,,,,,pending
krd_001087_jokes,,"Iyó utāshé utévye utâri wâvúze iyó wagīyé abavyêyi b’ábarùúndi, baca bágira bati: ""Subīra iyó uvūyé shàáaa!""","Chaque fois que tu rentres tard à la maison sans avoir préalablement informé quelqu'un de l'endroit où tu étais, les mamans burundaises disent : ""Retourne d'où tu viens.""","Whenever you come back home late without previously informing anyone of your whereabouts, Burundian moms are like, ""Go back to where you're coming from.""",jokes,,,,,,,pending
krd_001088_proverbs,,Iyó utēyé ibuye mū mbwá nyĭnshi iyimótse ní yo ubá ugémye.,"Quand une pierre est lancée parmi un groupe de chiens, celui qui crie est celui qui a été touché.","When a stone is thrown among a group of dogs, the one that yelps is the one that got hit.",proverbs,,,,,,,pending
krd_001089_proverbs,,Iyó uvá ntíhakuvá inyuma.,"Votre maison reste enracinée, peu importe la distance parcourue.","Your home stays rooted, no matter how far you travel.",proverbs,,,,,,,pending
krd_001090_proverbs,,Iyănka kuzímira irâbira.,Un fardeau partagé est un fardeau diminué de moitié.,A burden shared is a burden halved.,proverbs,,,,,,,pending
krd_001091_proverbs,,Iyŭbutse ntíhishwá Indûrú.,"Au milieu de la chasse, lorsque la proie apparaît, les chasseurs élèvent facilement leurs voix pour signaler ceux de l'autre côté.","In the midst of the hunt, when the quarry shows up, hunters readily raise their voices to signal those on the other side.",proverbs,,,,,,,pending
krd_001092_grammar,,"Iyo aba ari jewe, nobikora ntya","Si c'était moi, je le ferais comme ça","If it were I, I would do it like this",grammar,,,,,,,pending
krd_001093_grammar,,"Iy’ aza kuronka umuti, ntiyari gupfa","S’il était venu chercher des médicaments, il ne serait pas mort","If he had come to get medicine, he wouldn’t have died",grammar,,,,,,,pending
krd_001094_grammar,,"Iy’ uba ubimbwiye kare, nari kugenda","Si tu me l'avais dit plus tôt, je serais parti","If you had told me earlier, I would have gone",grammar,,,,,,,pending
krd_001095_grammar,,"Iy’ uba wararetse kunywa inzoga, uba warakize","Si tu avais arrêté de boire de la bière, tu irais mieux","If you had stopped drinking beer, you would have gotten better",grammar,,,,,,,pending
krd_001096_proverbs,clips/proverbs/prov045.mp3,Iy’ubwoba irahweza,La peur augmente la conscience,Fear increases consciousness,proverbs,,,,,,,recorded
krd_001097_vocabulary,,Izi ni ingano.,Ceci est un blé.,This is a wheat.,vocabulary,,,,,,,pending
krd_001098_jokes,,Izi nzoga ni kuziheba nukuri.,Il est peut-être temps de stopper l'alcool.,Perhaps it's time to consider cutting back on the drinking.,jokes,,,,,,,pending
krd_001099_proverbs,,Izijá guhóna zihēra mu ruhŏngore.,Le destin inévitable des vaches se révèle lorsqu'elles commencent à mourir une à une à l'intérieur de l'enclos.,The inevitable fate of cows reveals itself as they begin to die off one by one within the enclosure.,proverbs,,,,,,,pending
krd_001100_proverbs,,Izikénye ziruta izinyázwe.,"Une vache maigre dans ton troupeau vaut mieux qu'une grasse, volée.","A thin cow in your herd is better than a fat one, stolen from you.",proverbs,,,,,,,pending
