ID,File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,Audio_Status
krd_001230_grammar,,Mu mwaka ugira icumi na gatanu Kayisari ari ku ngoma,année où César était sur le trône,year Caesar was on the throne,grammar,,,,,,,pending
krd_001231_jokes,,"Mu vy’úkurí  ntā wùúndi kíretse,

Abarùúndi : Ico gitûmburá cā 200 nāngâhé ??","Personne.
Les Burundais : ""Ce pain de 200 francs burundais, coûte combien ?""","Absolutely no one.
Burundians: ""How much does that BIF 200 bread cost?""",jokes,,,,,,,pending
krd_001232_jokes,,"Mu vy’úkurí ntāwùúndi kíretse : umumàáma w'úmurùúndi avûye kugura iterémūsi kubêra iya kêra, umwâna yayimenyé
""Ehe tôra musubîre mumené.""","Seule une maman burundaise : Qui revient à la maison avec un nouveau thermos juste parce que l'ancien a été cassé par son enfant.
""Voici un autre et casse-le.""","Only a Burundian mom: Coming home with a new thermos just because the old one got broken by her child.
""Here is another one, break it.""",jokes,,,,,,,pending
krd_001233_location,,Muba hehe?,Où habitez-vous?,Where do you live?,location,,,,,,,pending
krd_001234_grammar,,Mubikoze neza nzobashima,"Si tu le fais bien, je te féliciterai","If you do it well, I’ll praise you",grammar,,,,,,,pending
krd_001235_proverbs,,"Muco, habaye iki?","Muco, que se passe-t-il ?","Muco, what is happening?",proverbs,,,,,,,pending
krd_001236_proverbs,,"Muco, hariko haba iki?","Muco, que se passe-t-il ?","Muco, what is happening?",proverbs,,,,,,,pending
krd_001237_action-verbs,,Mufise imyaka ingahe?,Quel âge avez-vous?,How old are you?,action-verbs,,,,,,,pending
krd_001238_emotions,,Mufise umutima mwiza.,Vous êtes très gentil.,You are very kind.,emotions,,,,,,,pending
krd_001239_proverbs,,Mukúru w'íjāmbo ní irĭndi.,Un rassemblement devient captivant à mesure que les discours s'enchaînent.,A gathering becomes captivating as speeches flow in succession.,proverbs,,,,,,,pending
krd_001240_apologies,,Mumbabarire ko nacerewe.,Veuillez m'excuser pour le retard.,Please forgive me for the delay.,apologies,,,,,,,pending
krd_001241_apologies,,Mumbarire kuba nacerewe,Veuillez m'excuser pour le retard.,Please forgive me for the delay.,apologies,,,,,,,pending
krd_001242_action-verbs,,"Mumpe fagitire, nyabuneka.","L'addition, s'il vous plaît.","The check, please.",action-verbs,,,,,,,pending
krd_001243_grammar,,Mumufashe ku co azogomba cose,Aide-la dans tout ce qu'elle veut,Help her in whatever she wants,grammar,,,,,,,pending
krd_001244_grammar,,Mupfa iki?,Sur quoi êtes-vous en désaccord ?,What are you disagreeing about?,grammar,,,,,,,pending
krd_001245_action-verbs,,Murafise bashikanyu ?,Avez-vous des sœurs?,Do you have sisters?,action-verbs,,,,,,,pending
krd_001246_proverbs,,Murafise ikintu kizimbutse?,Avez-vous quelque chose de moins cher?,Do you have something cheaper?,proverbs,,,,,,,pending
krd_001247_emotions,,Murafise indero cane.,Vous êtes très gentil.,You are very kind.,emotions,,,,,,,pending
krd_001248_politeness,,Murakoze cane,Merci beaucoup.,Thank you so much.,politeness,,,,,,,pending
krd_001249_politeness,,Murakoze kwiri murikwa.,Merci pour cette présentation.,Thank you for this presentation.,politeness,,,,,,,pending
krd_001250_apologies,,Murantunga.,Je suis désolé.,I'm sorry.,apologies,,,,,,,pending
krd_001251_apologies,,Muranyinganira ku gucerwa.,Veuillez m'excuser pour le retard.,Please forgive me for the delay.,apologies,,,,,,,pending
krd_001252_proverbs,,Murashaka icayi?,Vous voulez du thé ?,Do you want some tea?,proverbs,,,,,,,pending
krd_001253_action-verbs,,Murashobora gukora kino kintu.,Pouvez-vous réparer cela?,Can you fix this?,action-verbs,,,,,,,pending
krd_001254_action-verbs,,Murashobora gusubiza ku ntango ijambo kabanga?,Pouvez-vous réinitialiser le mot de passe?,Can you reset the password?,action-verbs,,,,,,,pending
krd_001255_action-verbs,,Murashobora gusubiza kuntango igiharuro kabanga canje.,Pouvez-vous réinitialiser le mot de passe?,Can you reset the password?,action-verbs,,,,,,,pending
krd_001256_action-verbs,,Murashobora kuduharurira ivyo twihereje duheze turihe.,"L'addition, s'il vous plaît.","The check, please.",action-verbs,,,,,,,pending
krd_001257_action-verbs,,Murashobora kugabanya ijwi?,Pouvez-vous baisser le volume?,Can you turn down the volume?,action-verbs,,,,,,,pending
krd_001258_politeness,,"Murashobora kumfasha, ndabasavye?","Pouvez-vous m'aider, s'il vous plaît?","Can you help me, please?",politeness,,,,,,,pending
krd_001259_language,,Muravuga Icongereza?,Parlez-vous anglais?,Do you speak English?,language,,,,,,,pending
krd_001260_grammar,,Murazogenda i Gitega!,Allez à Gitega !,Go to Gitega!,grammar,,,,,,,pending
krd_001261_general,,Mureha gute?,Quelle taille faites-vous?,What size are you?,general,,,,,,,pending
krd_001262_general,,Murehe gute ?,Quelle taille faites-vous?,What size are you?,general,,,,,,,pending
krd_001263_proverbs,,Muri Butoyi?,Vous êtes Butoyi ?,Are you Butoyi?,proverbs,,,,,,,pending
krd_001264_grammar,,Muri abo bagabo twahora tugendana utanguriye ku kubatiza kwa Yohana ukageza ku musi yadukuriwemwo,Parmi ces hommes avec qui nous étions toujours depuis le baptême de Jean jusqu'au jour où il nous a été enlevé,Among those men we were always with from the baptism of John until the day he was taken away from us,grammar,,,,,,,pending
krd_001265_grammar,,Muri ico gihe sinari nkirima,A cette époque je ne binais plus,At that time I was no longer hoeing,grammar,,,,,,,pending
krd_001266_emotions,,"Muri vyose, hagiyemwo agahaze mu biganiro vyabo","Dans l'ensemble, il y a une satisfaction dans leurs discussions","Overall, there is satisfaction in their discussions",emotions,,,,,,,pending
krd_001267_apologies,,Murihangana,Je suis désolé.,I'm sorry.,apologies,,,,,,,pending
krd_001268_action-verbs,,Murumunanje ni umuririmvyi.,Mon frère est musicien.,My brother is a musician.,action-verbs,,,,,,,pending
krd_001269_jokes,,"Murí afriká iyó urí mw'īkosá, Só wāwe akagukānkamira, uca wîtōra ikosá, aríko nyoko wāwe akúrāvye gusa, uca wîkosōra.","En Afrique, si tu commets une erreur à la maison, dès que ton père te réprimande, tu prends conscience de ton erreur. Cependant, si ta mère te lance simplement un regard sévère, tu t'infliges toi-même ta propre punition.","In Africa, if you make a mistake at home, the moment your dad scolds you, you instantly realize your error. However, if your mom merely gives you a stern look, you start doling out your own punishment.",jokes,,,,,,,pending
krd_001270_jokes,,"Murí iyi mìísi, umushitsi yajé iwâwé arīndīra kó afūngúra kugíra agēndé, nàáwe ukarīndīra kó agēndá kugíra ufūngúre.","De nos jours, quand un visiteur vient chez vous, il attend que vous commenciez à manger pour pouvoir partir, et vous, vous attendez qu'il parte pour enfin commencer à manger.","Nowadays, when a guest arrives at your home, they wait for you to begin eating so they can make their exit. Meanwhile, you're waiting for them to leave so you can finally start enjoying your meal",jokes,,,,,,,pending
krd_001271_action-verbs,,Musanzanje ni umuririmvyi,Mon frère est musicien.,My brother is a musician.,action-verbs,,,,,,,pending
krd_001272_action-verbs,,Musaza wanje ni Umunyamuziki.,Mon frère est musicien.,My brother is a musician.,action-verbs,,,,,,,pending
krd_001273_action-verbs,,Musazanje ni umuvuza umuziki.,Mon frère est musicien.,My brother is a musician.,action-verbs,,,,,,,pending
krd_001274_action-verbs,,Musazanje ni Umunyamuziki.,Mon frère est musicien.,My brother is a musician.,action-verbs,,,,,,,pending
krd_001275_action-verbs,,Musazanje ni incabwenge,Mon frère est intelligent.,My brother is smart.,action-verbs,,,,,,,pending
krd_001276_action-verbs,,Mushikanje ariga cane,Ma sœur étudie beaucoup.,My sister studies a lot.,action-verbs,,,,,,,pending
krd_001277_action-verbs,,Mushiki wanje ariga cane.,Ma sœur étudie beaucoup.,My sister studies a lot.,action-verbs,,,,,,,pending
krd_001278_action-verbs,,Mushiki wanje numushikiriza manza.,Ma sœur est avocate.,My sister is a lawyer.,action-verbs,,,,,,,pending
krd_001279_idioms,,"Muti none yoba ikomoka hehe, isigura iki?","D'où vient-il, qu'est-ce que cela signifie ?","Where does it come from, what does it mean?",idioms,,,,,,,pending
krd_001280_grammar,,"Muzohabwa ubushobozi, Mpwemu Mweranda ni yabazako",Vous recevrez de la puissance lorsque le Saint-Esprit viendra sur vous,You will receive power when the Holy Spirit comes on you,grammar,,,,,,,pending
krd_001281_grammar,,Mw ishuli ry’abana twasohoka isaha sita,A l'école primaire on sortait toujours à midi,In the elementary school we always went out at noon,grammar,,,,,,,pending
krd_001282_grammar,,Mwa bagore ni mwumvirize!,"Vous les femmes, écoutez !","You women, listen!",grammar,,,,,,,pending
krd_001283_grammar,,"Mwa bana b’inzoka mwe, ni nde yababuriye ngo muhunge uburake buzoza?","Vous, enfants de serpents, qui vous a averti de fuir la colère à venir ?","You children of snakes, who warned you to flee from the wrath to come?",grammar,,,,,,,pending
krd_001284_grammar,,Mwa bana mukora iki?,"Vous les enfants, que faites-vous ?","You children, what are you doing?",grammar,,,,,,,pending
krd_001285_grammar,,"Mwananje, ni iki gituma ukora urtyo?","Mon enfant, pourquoi fais-tu ça ?","My child, why are you doing that?",grammar,,,,,,,pending
krd_001286_greetings,,Mwaramutse!,Bonjour!,Good morning!,greetings,,,,,,,pending
krd_001287_greetings,,"Mwaramutse, amakuru yanyu??","Bonjour, comment allez-vous?","Good morning, how are you doing?",greetings,,,,,,,pending
krd_001288_general,,Mwaramutse? Murakomeye? Twebwe tumeze neza.,Bonjour? Vous allez bien? Nous nous allons bien,Good morning? Are you doing well? We are fine,general,,,,,,,pending
krd_001289_action-verbs,,Mwaronse ubutumwa bwanje?,Avez-vous reçu mon message?,Did you receive my message?,action-verbs,,,,,,,pending
krd_001290_action-verbs,,Mwaronse ubutumwa?,Avez-vous reçu mon message?,Did you receive my message?,action-verbs,,,,,,,pending
krd_001291_action-verbs,,Mwenewacu ni Incabwenge.,Mon frère est intelligent.,My brother is smart.,action-verbs,,,,,,,pending
krd_001292_politeness,,Mwobisigura neza ataco musimvye?,Pouvez-vous expliquer cela en détail?,Can you explain this in detail?,politeness,,,,,,,pending
krd_001293_action-verbs,,Mwokugara iryo dirisha,Veuillez fermer la fenêtre.,Please close the window.,action-verbs,,,,,,,pending
krd_001294_action-verbs,,Mwokwugara idirisha.,Veuillez fermer la fenêtre.,Please close the window.,action-verbs,,,,,,,pending
krd_001295_general,,"Mwoshobora gusubiramwo, ndabasavye?","Pouvez-vous répéter, s'il vous plaît?","Can you repeat, please?",general,,,,,,,pending
krd_001296_politeness,,"Mwoshobora kunfasha, ndabasavye?","Pouvez-vous m'aider, s'il vous plaît?","Can you help me, please?",politeness,,,,,,,pending
krd_001297_grammar,,Mwoye gutinya,N'ayez pas peur !,Don’t be afraid!,grammar,,,,,,,pending
krd_001298_jokes,,Mwàáhūriye hé ?, Où vous êtes-vous rencontrés ? ,Where did you bump into each other? ,jokes,,,,,,,pending
krd_001299_proverbs,,Mwāramutse ntákūrá akăramutse ku mutíma.,Offrir un bonjour ne dissipe pas les fardeaux portés depuis hier.,Offering a good morning doesn't dispel the burdens carried from yesterday.,proverbs,,,,,,,pending
krd_001300_proverbs,,Mwěne nāká yōkuzirika ku cătsi.,"Un adversaire inconnu exige de la prudence, il pourrait émerger victorieux si vous choisissez de le confronter.","An unknown adversary demands caution, they might emerge victorious if you choose to confront them.",proverbs,,,,,,,pending
