ID,File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,Audio_Status
krd_001742_proverbs,,None wokunda igihugu utazi ivyaco gute?,Comment peut-on aimer le pays sans le connaître ?,How can you love the country without knowing it?,proverbs,,,,,,,pending
krd_001743_general,,Norihisha ikarata?,Puis-je payer par carte?,Can I pay by card?,general,,,,,,,pending
krd_001744_grammar,,Noshimye ivyo mba nabibonye,J'aurais aimé ces choses si je les avais vues,I would have liked those things if I had seen them,grammar,,,,,,,pending
krd_001745_proverbs,,Noshobora kubikora nawe ubishatse.,Je peux le faire avec toi si tu préfère.,I can do it with you if you prefer.,proverbs,,,,,,,pending
krd_001746_vocabulary,,Notora ibihingurirwa iwacu.,Je préfère les produits locaux.,I prefer local products.,vocabulary,,,,,,,pending
krd_001747_grammar,,Noza i wanyu ejo uzoba ukora ?,"Si je viens chez toi demain, est-ce que tu travailleras ?",If I come to your house tomorrow will you be working?,grammar,,,,,,,pending
krd_001748_grammar,,Noza i wanyu ejo uzoba uriko urakora?,"Si je devais venir chez toi demain, est-ce que tu travaillerais ?",If I should come to your house tomorrow would you be working?,grammar,,,,,,,pending
krd_001749_grammar,,"Noza i wanyu hatoya, woba uriko urabiba uburo?","Si je devais venir chez vous maintenant, planteriez-vous du mil ?",If I should come to your house presently would you be planting millet?,grammar,,,,,,,pending
krd_001750_grammar,,"Noza i wanyu hatoya, woba uriko urakora?","Si je devais venir chez toi dans peu de temps, est-ce que tu travaillerais ?",If I should come to your house in a little while would you be working?,grammar,,,,,,,pending
krd_001751_action-verbs,,Noze mukiyaga,J'ai nagé dans le lac.,I swam in the lake.,action-verbs,,,,,,,pending
krd_001752_general,,Nrwaho Umuriro!,Au feu!,Fire!,general,,,,,,,pending
krd_001753_action-verbs,,Nshaka akaruhuko.,J'ai besoin de repos.,I need rest.,action-verbs,,,,,,,pending
krd_001754_action-verbs,,Nshaka amazi.,Je veux de l'eau.,I want water.,action-verbs,,,,,,,pending
krd_001755_action-verbs,,Nshaka gufungura inrya.,Je veux manger de la nourriture.,I want to eat food.,action-verbs,,,,,,,pending
krd_001756_action-verbs,,Nshaka guhindura akazi.,Je vais changer de travail.,I'm going to change jobs.,action-verbs,,,,,,,pending
krd_001757_action-verbs,,Nshaka gukora ikintu gishasha.,Je veux faire quelque chose de créatif.,I want to do something creative.,action-verbs,,,,,,,pending
krd_001758_general,,Nshaka gutembera Paris.,Je veux visiter Paris.,I want to visit Paris.,general,,,,,,,pending
krd_001759_action-verbs,,Nshaka ibirato bishasha.,J'ai besoin de nouvelles chaussures.,I need new shoes.,action-verbs,,,,,,,pending
krd_001760_action-verbs,,Nshaka ibiruhuko.,J'ai besoin de vacances.,I need a vacation.,action-verbs,,,,,,,pending
krd_001761_action-verbs,,Nshaka imiti.,J'ai besoin de médicaments.,I need medicine.,action-verbs,,,,,,,pending
krd_001762_emotions,,Nshaka impanuro.,J'ai besoin d'un conseil.,I need advice.,emotions,,,,,,,pending
krd_001763_language,,Nshaka kumenya igifaransa.,Je veux apprendre le français.,I want to learn French.,language,,,,,,,pending
krd_001764_action-verbs,,Nshaka kurya ivyo kurya.,Je veux manger de la nourriture.,I want to eat food.,action-verbs,,,,,,,pending
krd_001765_action-verbs,,Nshaka kuryama.,Je veux dormir.,I want to sleep.,action-verbs,,,,,,,pending
krd_001766_action-verbs,,Nshaka kuvugana n'Umunyeshure.,Je veux parler avec l'étudiant.,I want to speak with the student.,action-verbs,,,,,,,pending
krd_001767_action-verbs,,Nshaka kuvugana n'umunyeshure wa kaminuza.,Je veux parler avec l'étudiant.,I want to speak with the student.,action-verbs,,,,,,,pending
krd_001768_action-verbs,,Nshaka kuvugana na umunyeshure,Je veux parler avec l'étudiant.,I want to speak with the student.,action-verbs,,,,,,,pending
krd_001769_language,,Nshaka kwiga igifaransa.,Je veux apprendre le français.,I want to learn French.,language,,,,,,,pending
krd_001770_action-verbs,,Nshaka kwiyumvira .,J'ai besoin de me concentrer.,I need to concentrate.,action-verbs,,,,,,,pending
krd_001771_action-verbs,,Nshaka mudasobwa nshasha.,J'ai besoin d'un nouvel ordinateur.,I need a new computer.,action-verbs,,,,,,,pending
krd_001772_action-verbs,,Nshaka umuganga.,J'ai besoin d'un médecin.,I need a doctor.,action-verbs,,,,,,,pending
krd_001773_proverbs,,Nshaka umusegetera.,J'ai besoin d'une moustiquaire.,I need a mosquito net.,proverbs,,,,,,,pending
krd_001774_action-verbs,,Nshika nacerewe.,J'arriverai en retard.,I will arrive late.,action-verbs,,,,,,,pending
krd_001775_grammar,,"Nshitseyo, yari agiye","Quand je suis arrivé, il venait juste de partir",When I got there he had just gone,grammar,,,,,,,pending
krd_001776_grammar,,"Nshitseyo, yari yaragiye","Quand je suis arrivé, il était parti",When I got there he had gone,grammar,,,,,,,pending
krd_001777_grammar,,"Nshitseyo, yari yāgiye","Quand je suis arrivé, il était parti",When I got there he had gone,grammar,,,,,,,pending
krd_001778_jokes,,"Nshāka kumenya ingéne abìígīsha bamenyá ivyó nīzé, Kugíra ngo mu kibázo bāmé bâzana ivyó ntītéze.","Je veux savoir comment les enseignants savent ce que j'ai étudié et ce que je n'ai pas, juste pour toujours inclure ce que je n'ai pas étudié, dans l'examen.","I want to know how the teachers know what I studied and what I didn't, just so they could always include what I didn't study, in the exam.",jokes,,,,,,,pending
krd_001779_proverbs,,Nsinywa inzoga.,Je ne bois pas d'alcool.,I don't drink alcohol.,proverbs,,,,,,,pending
krd_001780_grammar,,Nta cabaye,rien ne s'est passé,nothing happened,grammar,,,,,,,pending
krd_001781_grammar,,Nta co azoba,rien ne lui arrivera,nothing will happen to him,grammar,,,,,,,pending
krd_001782_grammar,,Nta co nzoba,il ne m'arrivera rien.,nothing will happen to me.,grammar,,,,,,,pending
krd_001783_grammar,,Nta ho azokwigera abikora,Il ne le fera jamais,He will never do it,grammar,,,,,,,pending
krd_001784_grammar,,Nta ho nzokora ivyo,Je ne ferai jamais ça,I shall never do that,grammar,,,,,,,pending
krd_001785_grammar,,Nta ho uribwabone ben'ivyo?,N'avez-vous jamais rien vu de pareil ?,Have you never seen anything like that?,grammar,,,,,,,pending
krd_001786_grammar,,Nta ko ndibugire,Je ne peux rien y faire,I can’t do anything about it,grammar,,,,,,,pending
krd_001787_proverbs,,Nta kunegura abagiraneza.Imana ni nyen'Imbabazi kandi ni nyene impuhwe.,Pas de reproche contre les bienfaiteurs. Dieu est Pardonneur et Miséricordieux.,No reproach against the benefactors. God is Forgiving and Merciful.,proverbs,,,,,,,pending
krd_001788_proverbs,,Nta mahera mfise.,Je n'ai pas d'argent.,I don't have any money.,proverbs,,,,,,,pending
krd_001789_grammar,,Nta muntu yoshobora kwinjira mu nzu y’umuntu w’inkomezi atabanje kuboha wa munyenkomezi,Personne ne pouvait entrer dans la maison d'un homme fort sans d'abord lier cet homme fort.,No one could go into the house of a strong man without first binding that strong man,grammar,,,,,,,pending
krd_001790_proverbs,,Nta n'umwe ari intungane.,Personne n'est parfait.,Nobody is perfect.,proverbs,,,,,,,pending
krd_001791_grammar,,Nta ntaryo yamaho ngw abasabire,Il est toujours vivant afin qu'il puisse prier pour vous,He is ever living that He may pray for you,grammar,,,,,,,pending
krd_001792_proverbs,,Nta nzoga nwa,Je ne bois pas d'alcool.,I don't drink alcohol.,proverbs,,,,,,,pending
krd_001793_proverbs,,Nta nzoga nywa.,Je ne bois pas d'alcool.,I don't drink alcohol.,proverbs,,,,,,,pending
krd_001794_grammar,,Nta wundi ndibwirukire,Il n'y a personne d'autre vers qui je pourrais courir,There is no other person I could run to,grammar,,,,,,,pending
krd_001795_proverbs,clips/proverbs/prov021.mp3,Nta wutanga Imama kwihebura.,Vous n’abandonnez pas le désespoir devant Dieu.,You don't give up to despair before God.,proverbs,,,,,,,recorded
krd_001796_general,,Ntabwo nemeranya.,Je ne suis pas d'accord.,I don't agree.,general,,,,,,,pending
krd_001797_proverbs,,Ntaco naronse.,Je n'ai rien reçu.,I didn't receive anything.,proverbs,,,,,,,pending
krd_001798_grammar,,Ntaco witaho.,Tu n'es pas responsable.,You are not responsible.,grammar,,,,,,,pending
krd_001799_idioms,,Ntakunda kugumbirana.,Elle n'est pas du genre câlineuse.,She's not the cuddly type.,idioms,,,,,,,pending
krd_001800_proverbs,,Ntamafaranga mfise.,Je n'ai pas d'argent.,I don't have any money.,proverbs,,,,,,,pending
