ID,File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,Audio_Status
krd_001626_idioms,,Ngiye mu misa,Je vais dans la messe,I go to mass,idioms,,,,,,,pending
krd_001627_action-verbs,,Ngiye mubitaro,Je vais à l'hôpital.,I'm going to the hospital.,action-verbs,,,,,,,pending
krd_001628_action-verbs,,Ngiye mukibanza c'ikarashishi.,Je vais à la salle de sport.,I go to the gym.,action-verbs,,,,,,,pending
krd_001629_action-verbs,,Ngiye munyubakwa ya siporo.,Je vais à la salle de sport.,I go to the gym.,action-verbs,,,,,,,pending
krd_001630_action-verbs,,Ngiye muri kaminuza.,Je vais à l'université.,I'm going to university.,action-verbs,,,,,,,pending
krd_001631_grammar,,Ngizi impuzu nakubwiye,Voici les vêtements dont je vous ai parlé,Here are the clothes I told you about,grammar,,,,,,,pending
krd_001632_grammar,,"Ngo kuraba barabe, yamara ntibavyitegereze, kwumva bavyumve, yamara ntibabitahure","Qu'ils peuvent regarder, mais ils ne peuvent pas le comprendre ; afin qu'ils puissent l'entendre mais ne pas le comprendre","That they may look, but they may not comprehend it; that they may hear it but not understand it",grammar,,,,,,,pending
krd_001633_action-verbs,,Ngomba gukora imyimenyerezo myinshi.,Je dois faire plus d'exercice.,I need to exercise more.,action-verbs,,,,,,,pending
krd_001634_action-verbs,,Ngomba gukora isuku.,Je dois faire la lessive.,I have to do the laundry.,action-verbs,,,,,,,pending
krd_001635_action-verbs,,Ngomba kuja gusuma.,Je dois faire les courses.,I have to go shopping.,action-verbs,,,,,,,pending
krd_001636_action-verbs,,Ngomba kuja muri banki.,Je dois aller à la banque.,I have to go to the bank.,action-verbs,,,,,,,pending
krd_001637_action-verbs,,Ngomba kuryama.,Je veux dormir.,I want to sleep.,action-verbs,,,,,,,pending
krd_001638_action-verbs,,Ngomba kuvyiyumvirako.,Je dois y réfléchir.,I have to think about it.,action-verbs,,,,,,,pending
krd_001639_grammar,,Ngomba kuzokoresha ico cuma ejo,Je voudrais utiliser cet outil demain,I’ll want to use that tool tomorrow,grammar,,,,,,,pending
krd_001640_food,,Ngomba umuceri hakurya Ubugari.,Je préfère le riz au lieu des pâtes.,I prefer rice instead of pasta.,food,,,,,,,pending
krd_001641_geography,,Ngozi ni igisagara kiri mugihugu c'Uburundi,Ngozi est une ville du Burundi,Ngozi is a town in Burundi,geography,,,,,,,pending
krd_001642_grammar,,Nguyu Umwagazi w’intama w’Imana ukuraho icaha c’abari mw isi,Voici l'Agneau de Dieu qui enlève le péché de ceux qui sont sur la terre,Here is the Lamb of God who takes away the sin of those on the earth,grammar,,,,,,,pending
krd_001643_grammar,,Nguyu umwana wa Petero,Voici l'enfant de Peter,Here is Peter’s child,grammar,,,,,,,pending
krd_001644_action-verbs,,Ni Igitekerezo ciza.,C'est une bonne idée.,It's a good idea.,action-verbs,,,,,,,pending
krd_001645_general,,Ni akazi k'umugwi.,C'est un travail d'équipe.,It's teamwork.,general,,,,,,,pending
krd_001646_emotions,,Ni akumiza!,C'est dingue !,It's crazy!,emotions,,,,,,,pending
krd_001647_action-verbs,,Ni amahitamwo agoye.,C'est un choix difficile.,It's a difficult choice.,action-verbs,,,,,,,pending
krd_001648_proverbs,,Ni bwa bubabare uvuga uti bugiye kuvamwo inyungu,C’est cette douleur dont tu dis qu’elle finira par produire un avantage,This is the pain that you say will eventually produce an advantage,proverbs,,,,,,,pending
krd_001649_grammar,,Ni co gituma jeho kubwanje nitugeye kubabwira ubutumwa,C'est pourquoi je suis moi-même prêt à vous annoncer l'Évangile,That is why I myself am prepared to tell you the Gospel,grammar,,,,,,,pending
krd_001650_action-verbs,,Ni gihe ki?,Quelle heure est-il?,What time is it?,action-verbs,,,,,,,pending
krd_001651_idioms,,Ni gute bakivuga mu gifaransa?,Comment dit-on cela en français?,How do you say this in French?,idioms,,,,,,,pending
krd_001652_idioms,,Ni gute mubizi?,Comment le savez-vous ?,How do you know?,idioms,,,,,,,pending
krd_001653_grammar,,Ni hagira umuntu abibonye n’abivuge,"Si quelqu'un l'a vu, qu'il le dise","If there is anyone who saw it, let him say so",grammar,,,,,,,pending
krd_001654_location,,Ni hehe hari iguriro ry'imiti aha hafi?,Où est la pharmacie la plus proche?,Where is the nearest pharmacy?,location,,,,,,,pending
krd_001655_general,,Ni ibisanzwe.,Ce n'est pas grave.,It's not serious.,general,,,,,,,pending
krd_001656_action-verbs,,Ni iciyumviro ciza.,C'est une bonne idée.,It's a good idea.,action-verbs,,,,,,,pending
krd_001657_action-verbs,,Ni igiki wakumbuye?,Qu'est-ce qui t'a manqué?,What did you miss?,action-verbs,,,,,,,pending
krd_001658_general,,Ni iki uriko urampisha?,Qu'est-ce que tu me caches ?,What are you hiding from me?,general,,,,,,,pending
krd_001659_action-verbs,,Ni ikihe cambere kubiza gukorwa uyu musi?,Quel est le premier point à l'ordre du jour?,What is the first item on the agenda?,action-verbs,,,,,,,pending
krd_001660_proverbs,,Ni inkuru y'Urukundo.,C'est une belle histoire d'amour.,It's a beautiful love story.,proverbs,,,,,,,pending
krd_001661_general,,Ni intsinzi ikomeye.,C'est un grand succès.,It's a great success.,general,,,,,,,pending
krd_001662_action-verbs,,Ni isaha zingahe ?,Quelle heure est-il?,What time is it?,action-verbs,,,,,,,pending
krd_001663_action-verbs,,Ni itariki zingahe ?,Quelle est la date?,What is the date?,action-verbs,,,,,,,pending
krd_001664_general,,Ni intsinzi ikomeye,C'est un grand succès.,It's a great success.,general,,,,,,,pending
krd_001665_grammar,,Ni je nabikoze,c'est moi qui l'ai fait,I am the one who did it,grammar,,,,,,,pending
krd_001666_grammar,,"Ni ko Yohana yaje, abatiriza mu bugaragwa",Ainsi Jean vint et baptisa dans le désert,"Thus John came, and baptized in the desert",grammar,,,,,,,pending
krd_001667_jokes,,Ni mu marérèési hônyené uzôbóna umuvyêyi ajá kwìísigura ku mwâna wîwé.,"Ce n'est qu'en occident que l'on trouve des parents qui, lorsqu'ils font quelque chose de mal, s'expliquent devant leur enfant. ","Only in western countries do you find parents who, when they do something wrong, explain themselves in front of their child.",jokes,,,,,,,pending
krd_001668_action-verbs,,Ni muganga ku bitaro.,Il est médecin à l'hôpital.,He is a doctor at the hospital.,action-verbs,,,,,,,pending
krd_001669_grammar,,"Ni muje mu gisagara, umugabo muribuhure mumukurikire","Allez en ville, l'homme que vous rencontrerez, suivez-le","Go into the city, the man you will meet follow him",grammar,,,,,,,pending
krd_001670_action-verbs,,Ni mwugate idirisha.,Veuillez fermer la fenêtre.,Please close the window.,action-verbs,,,,,,,pending
krd_001671_grammar,,"Ni nabona kuza ku wa kane, tuzobivugana","Si je peux venir jeudi, nous en discuterons.",If I am able to come on Thursday we shall talk over it.,grammar,,,,,,,pending
krd_001672_grammar,,Ni nabona uburyo ndibube ndahita,"Si je trouve une opportunité, je passerai par là",If I find opportunity I shall pass by,grammar,,,,,,,pending
krd_001673_grammar,,"Ni nafata umuntu yakoze ico, uwo ari we wese, nzomuhana","Si j'attrape la personne qui a fait ça, quelle qu'elle soit, je le punirai","If I catch the person that did that, whoever he is, I will punish him",grammar,,,,,,,pending
krd_001674_grammar,,Ni nagenda i Bujumbura nzogura ibitabo,Si je vais à Bujumbura j'achèterai des livres,If I go to Bujumbura I will buy some books,grammar,,,,,,,pending
krd_001675_grammar,,Ni naheza kurya mpava ngenda kuvoma,"Quand j'aurai fini de manger, j'irai tout de suite chercher de l'eau","When I finish eating, I’ll go at once to get water",grammar,,,,,,,pending
krd_001676_grammar,,Ni nashika i Kibuye nzoca ngenda i Bukirasazi,Quand j'arriverai à Kibuye j'irai tout de suite à Bukirasazi,When I get to Kibuye I’ll go at once to Bukirasazi,grammar,,,,,,,pending
krd_001677_grammar,,Ni nashika i Kibuye nzohava ngenda i Bukirsazi,Quand j'arriverai à Kibuye j'irai tout de suite à Bukirasazi,When I get to Kibuye I’ll go at once to Bukirasazi,grammar,,,,,,,pending
krd_001678_grammar,,"Ni nde ashobora guharira ivyaha atari umwe, ni we Mana?","Qui peut pardonner les péchés, sauf un, c'est Dieu ?","Who can forgive sins, except one, that is God?",grammar,,,,,,,pending
krd_001679_grammar,,"Ni nde ashobora guharira ivyaha, atari umwe, ni we Mana?","Qui peut pardonner les péchés, sauf Un, c’est Dieu ?","Who can forgive sins, except One, that is God?",grammar,,,,,,,pending
krd_001680_grammar,,Ni nde yabanje kumuha kandi akazokwishurwa?,Qui lui a donné le premier et cela lui sera rendu ?,Who first gave to him and it shall be repaid to him?”,grammar,,,,,,,pending
krd_001681_proverbs,,Ni nk’impembo ivuye mu muruho,C'est comme un salaire venant du fatigue,It's like a salary coming from fatigue,proverbs,,,,,,,pending
krd_001682_grammar,,"Ni twarorera iyindi misi mikeya, igitoke kizoba gihiye","Si on attend encore quelques jours, les bananes seront mûres","If we wait a few more days, the bananas will be ripe",grammar,,,,,,,pending
krd_001683_grammar,,Ni twatura ivyaha vyacu ... bituma iduharira,Si nous confessons nos péchés... il nous pardonne,If we confess our sins ... he forgives us,grammar,,,,,,,pending
krd_001684_general,,Ni ukwezi wasanga imvura ari nyinshi n’intuguta,C'était un mois de fortes pluies et de chaleurs,It was a month of heavy rain and heat,general,,,,,,,pending
krd_001685_general,,Ni umugenzi wanje.,C'est mon ami.,He's my friend.,general,,,,,,,pending
krd_001686_action-verbs,,Ni umunya bugenegene abizi.,Elle est une artiste talentueuse.,She is a talented artist.,action-verbs,,,,,,,pending
krd_001687_action-verbs,,Ni umunyatugenegenekazi w'umunyempano.,Elle est une artiste talentueuse.,She is a talented artist.,action-verbs,,,,,,,pending
krd_001688_proverbs,,"Ni umwuga mweranda, kuko ufasha abantu guhinduka","C'est un saint professeur, car il aide les gens à changer.",He is a holy teacher because he helps people change.,proverbs,,,,,,,pending
krd_001689_proverbs,,Ni uwundi mugenzo ucinyiza abakenyezi,C'est une autre tradition qui rabaisse les femmes.,This is another tradition that demeans women.,proverbs,,,,,,,pending
krd_001690_general,,Ni vyiza kubw'Umubiri w'Ubudahangarwa.,C'est bon pour le système immunitaire.,It's good for the immune system.,general,,,,,,,pending
krd_001691_grammar,,"Ni waheza ivyo isaha sita itarashika, ushobora gutaha","Si tu finis ça avant midi, tu peux rentrer chez toi",If you finish that before noon you may go home,grammar,,,,,,,pending
krd_001692_grammar,,Ni wamubona umubwire ko twashitse,"Quand tu le verras, dis-lui que nous sommes arrivés",When you see him tell him we have arrived,grammar,,,,,,,pending
krd_001693_grammar,,Ni warekera impuzu hanze mw ijoro zizoba zikanye,"Si vous laissez les vêtements dehors la nuit, ils seront humides",If you leave the clothes outside at night they will be damp,grammar,,,,,,,pending
krd_001694_proverbs,,Ni we yama aronderera impamba bashikibe biga kure.,C'est lui qui cherche toujours de quoi manger pour ses soeurs qui étudient loin.,He's the one who's always looking for something to eat for his sisters who study far away.,proverbs,,,,,,,pending
krd_001695_grammar,,Ni zo ngomba,Ce sont ceux que je veux,Those are the ones i want,grammar,,,,,,,pending
krd_001696_action-verbs,,Nibagiye igiharuro kabanga canje.,J'ai oublié mon mot de passe.,I forgot my password.,action-verbs,,,,,,,pending
krd_001697_action-verbs,,Nibagiye kugura amata,J'ai oublié d'acheter du lait.,I forgot to buy milk.,action-verbs,,,,,,,pending
krd_001698_general,,Niga Ikoranabuhanga.,J'étudie l'informatique.,I study computer science.,general,,,,,,,pending
krd_001699_general,,Niga ivy'ubuhinga bwa none.,J'étudie l'informatique.,I study computer science.,general,,,,,,,pending
krd_001700_general,,Niga ubuhinga nyabwonko,J'étudie l'informatique.,I study computer science.,general,,,,,,,pending
