ID,File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,Audio_Status
krd_000921_action-verbs,,Inyenyeri ziraka mw'ijoro,Les étoiles brillent la nuit.,The stars shine at night.,action-verbs,,,,,,,pending
krd_000922_action-verbs,,Inyenyeri zirasayangana mw'ijoro.,Les étoiles brillent la nuit.,The stars shine at night.,action-verbs,,,,,,,pending
krd_000923_proverbs,,Inyishu irasanzwe.,La réponse est simple.,The answer is simple.,proverbs,,,,,,,pending
krd_000924_proverbs,,Inyo y'înkóko uyērekwa n'úmuyaga.,Le derrière d'une poule est exposé par le vent.,A hen's backside is exposed by the wind.,proverbs,,,,,,,pending
krd_000925_jokes,clips/jokes/h10.mp3,Inyoni bayirashe ngo yemwe i Nyamiyaga haragiriwe!,"Comme le dit en substance l'Oiseau touché par une flèche : ""Ah ! les gars, il y a beaucoup de monde au pays du vent !""","As the Bird hit by an arrow basically says: ""Ah! guys, there are many people in the land of the wind!""",jokes,,,,,,,recorded
krd_000926_proverbs,,Inyoni iguruka yîsūnga igíti.,Les oiseaux trouvent leur chemin en suivant les arbres.,Birds find their way by following the trees.,proverbs,,,,,,,pending
krd_000927_action-verbs,,Inyoni ziraririmba neza.,Les oiseaux chantent bien.,The birds sing well.,action-verbs,,,,,,,pending
krd_000928_action-verbs,,Inyoni ziririmba neza,Les oiseaux chantent bien.,The birds sing well.,action-verbs,,,,,,,pending
krd_000929_proverbs,,Inyákamwe inyaga imwé.,Un loup solitaire peine à abattre une proie puissante.,A lone wolf struggles to take down a mighty prey.,proverbs,,,,,,,pending
krd_000930_proverbs,,Inyósha mbí ingana umurozi.,La personne qui vous incite à mal agir agit comme une sorcière.,The person who incites you to do wrong acts like a witch.,proverbs,,,,,,,pending
krd_000931_proverbs,,Inyănge ntíharánira kwěra.,"La vérité n'a pas besoin de défense, elle tient fermement toute seule.","The truth needs no defense, it stands firm on its own.",proverbs,,,,,,,pending
krd_000932_proverbs,,Inyūndo isigáranye abâna ihōnda imisé.,L'ignorance peut amener les gens à utiliser des choses précieuses à des fins futiles.,Lack of knowledge can lead people to use valuable things for menial purposes.,proverbs,,,,,,,pending
krd_000933_proverbs,,Inzara irahéra aríko igihému kibí ntígiherá.,"La faim peut s'arrêter, mais la trahison reste toujours.","Hunger may end, but betrayal always remains.",proverbs,,,,,,,pending
krd_000934_proverbs,,Inzara itēranya abaséka.,Des estomacs vides peuvent transformer le rire en conflit.,Empty stomachs can turn laughter into strife.,proverbs,,,,,,,pending
krd_000935_proverbs,,Inzara ntíyīcá batānu yīca abatânye.,"Face à la faim, ce sont les désunis qui périssent.","In the face of hunger, it is the disunited who perish.",proverbs,,,,,,,pending
krd_000936_proverbs,,Inzara y'ûmwâna imenywa na nyina.,"Seule une mère connaît la faim de son enfant, car elle détient la clé de la cuisine.","Only a mother knows the hunger of her child, for she holds the key to the kitchen.",proverbs,,,,,,,pending
krd_000937_proverbs,,Inzigo ntízigáma irêmbo.,La haine entrave l'accomplissement de tâches précieuses.,Hatred hinders the accomplishment of valuable tasks.,proverbs,,,,,,,pending
krd_000938_proverbs,,Inzira ntíbará inkúru.,"Lors d'un voyage, on peut rencontrer une multitude d'histoires.","On a journey, one may come across a multitude of stories.",proverbs,,,,,,,pending
krd_000939_proverbs,,Inzira y'íshāmba igēndwa n'ábayîzi.,Les pas dans la forêt sont guidés par ceux qui ont osé avant.,The footsteps through the forest are guided by those who have ventured before.,proverbs,,,,,,,pending
krd_000940_proverbs,,Inzira ya hâfi yamáze abatwá.,Le chemin le plus court n'est pas toujours le plus sûr.,The shortest path is not always the safest one.,proverbs,,,,,,,pending
krd_000941_jokes,clips/jokes/h20.mp3,Inzoka iriye inkware kw'izosi iti 'uwo uhetse niwe aguhekuye!,"""Celui qui vous doit la vie est aussi celui-là même qui vous apporte la mort"", comme disait le Serpent en mordant la Perdrix au cou !","""He who owes you life is also the same one who brings you death"", as the Snake said when biting the Partridge in the neck!",jokes,,,,,,,recorded
krd_000942_action-verbs,,Inzu irasukuye ubu,La maison est propre maintenant.,The house is clean now.,action-verbs,,,,,,,pending
krd_000943_action-verbs,,Inzu isa neza ubu.,La maison est propre maintenant.,The house is clean now.,action-verbs,,,,,,,pending
krd_000944_action-verbs,,Inzu ni nini,La maison est grande.,The house is big.,action-verbs,,,,,,,pending
krd_000945_action-verbs,,Inzu ni nziza ubu.,La maison est propre maintenant.,The house is clean now.,action-verbs,,,,,,,pending
krd_000946_proverbs,,Inzu ntísēnyéra iyĭndi.,"Chaque foyer devrait être autonome, sans dépendre de l'aide des autres.","Every household should be self-reliant, not relying on assistance from others.",proverbs,,,,,,,pending
krd_000947_proverbs,,Inzu ntíyīnjíra mu yĭndi.,Une maison ne peut être nichée dans une autre.,One house cannot be nested within anothe.,proverbs,,,,,,,pending
krd_000948_proverbs,,Inzérerezi ntíhāmbá sé.,"Les ignorants sont absents quand cela compte le plus, même à l'enterrement de leur père.","The ignorant are absent when it matters most, even at their father's burial.",proverbs,,,,,,,pending
krd_000949_proverbs,,Inzóka ntíyīgórōra iba igîye.,"Le serpent blessé ne peut pas se guérir lui-même, il rencontrera sa fin.","The wounded snake cannot heal itself, it will meet its end.",proverbs,,,,,,,pending
krd_000950_proverbs,,Inzόga y'í bwămi mu kuyisoma urasûngarara.,Le palais du roi détient une abondance inépuisable.,The king's palace holds inexhaustible abundance.,proverbs,,,,,,,pending
krd_000951_proverbs,,Inánkūndakuryá yarîye ubûki bw'îfûnděri.,Un cœur avide a conduit quelqu'un à une erreur coûteuse.,A greedy heart led one to a costly mistake.,proverbs,,,,,,,pending
krd_000952_proverbs,,Inánzōbirya mvyîkoreye yapfûye atîkóra inyuma.,"Compter uniquement sur soi-même peut sembler fort, mais les répercussions d'une trop grande pression peuvent devenir un compagnon indésirable.","Relying solely on oneself may seem strong, but the repercussions of pushing too hard can emerge as an unwelcome companion.",proverbs,,,,,,,pending
krd_000953_proverbs,,Inēra ibegerwa ku bwăyo igakūra ubwătsi.,"Ceux qui manquent de connaissance se contentent d'une bouchée, passant à côté du somptueux banquet qui leur est destiné.","Those lacking knowledge content themselves with a bite, missing out on the sumptuous banquet meant for them.",proverbs,,,,,,,pending
krd_000954_proverbs,,Irakeregeza ikaba inkěcuru.,La colère rapide détient rarement le pouvoir.,Rapid anger rarely holds power.,proverbs,,,,,,,pending
krd_000955_jokes,,"Iri dûga ry'íbicîro naryó ntirizôdusíga amahóro
- Umwâna : Hèé dàá, nābônye ikirāto cīzá
- Sé wîwé: Nōné warùúzi ngw’íbirāto vyīzá vyàárahéze ??","Cette inflation va nous tuer.
- Un enfant : ""Papa, j'ai vu une nouvelle belle paire de chaussures.""
- Son père : ""Alors, tu pensais qu'il n'y avait plus de belles chaussures ?""","This inflation is going to kill us.
- A child: ""Dad, I saw a new beautiful pair of shoes.""
- His dad: ""So, were you thinking that there were no more beautiful shoes left on earth?""",jokes,,,,,,,pending
krd_000956_vocabulary,,Iri ni ibuye.,Ceci est un pierre.,This is a stone.,vocabulary,,,,,,,pending
krd_000957_vocabulary,,Iri ni icumu.,Ceci est un lance.,This is a spear.,vocabulary,,,,,,,pending
krd_000958_vocabulary,,Iri ni ijoro.,Ceci est un nuit.,This is a night.,vocabulary,,,,,,,pending
krd_000959_vocabulary,,Iri ni ipera.,Ceci est un goyave.,This is a guave.,vocabulary,,,,,,,pending
krd_000960_vocabulary,,Iri ni ivoka.,Ceci est un avocat.,This is a avocado.,vocabulary,,,,,,,pending
krd_000961_vocabulary,,Iri ni izosi.,Ceci est un cou.,This is a neck.,vocabulary,,,,,,,pending
krd_000962_general,,"Irivúga ni ijāmbo ryērékana kamére, umugămbi cânké igikórwa","Un adjectif est un mot qui décrit un caractère, une intention ou une action","An adjective is a word that describes a character, an intention or an action",general,,,,,,,pending
krd_000963_jokes,clips/jokes/h46.mp3,Iroswa ihiye iti ndahiriwe amasimbo yari iwanje yansema!,"""Quelle chance ! Mes réserves de crème risquaient de révéler mes vols"", comme disait la gourmande en voyant sa maison incendiée !","""What good fortune! My reserves of cream risked revealing my thefts"", as the greedy woman said when she saw her house burned!",jokes,,,,,,,recorded
krd_000964_proverbs,,Iríba riba kare.,Ce qui doit arriver arrivera tôt.,What is meant to be will come early.,proverbs,,,,,,,pending
krd_000965_emotions,,Isabukuru nziza,Joyeux anniversaire!,Happy birthday!,emotions,,,,,,,pending
krd_000966_jokes,clips/jokes/h36.mp3,Isake inyereye ku butsima iti buhanagure mwananje tuburye ntaho umusuzi w'umukecuru wahonyoye umuhogo!,"""Essuie la pâte, mon enfant, et mangeons-la, aucun gosier, en effet, n'a jamais été gêné par un pet de vieille femme"", comme disait le coq après avoir ""glissé"" sur son pain !","""Wipe the dough, my child, and let us eat it, no gosier, in fact, has ever been obstructed by an old woman's fart"", as the rooster said after ""slipping"" on his loaf!",jokes,,,,,,,recorded
krd_000967_grammar,,Isandugu irimwo ibitabo,La boîte contient des livres,The box contains books,grammar,,,,,,,pending
krd_000968_jokes,clips/jokes/h13.mp3,Isazi inyereye ku kibando iti amasabo ariko arampinduka!,"""Mon patron se retourne contre moi"", comme disait la mouche en dérapant sur une barre de bois !","""My boss is turning against me"", as the fly said while skidding on a wooden bar!",jokes,,,,,,,recorded
krd_000969_jokes,,"Ishavú mfitíye abatwâra amatagisi, baguma bádūza ibicîro , ubu ndayûrira ku maherá ashāká, nkāmbara umusipí, nkahēngēra nawé yâkije, nkaca ndáwukūra, nkamubwīra nti: "" Ndabíhevye, ndagīye n’ámaguru.""","Je suis vraiment agacé par les chauffeurs de taxi ; ils augmentent les prix à leur guise. Maintenant, j'ai trouvé une solution. J'accepte le tarif qu'ils demandent, je monte dans le taxi, je boucle ma ceinture, et dès que la voiture commence à rouler, je déboucle rapidement ma ceinture, annonçant que j'ai changé d'avis et que je préfère marcher","I am really frustrated with the taxi drivers; they raise prices as they please. Now, I've found a solution. I agree with the fare they quote, get into the taxi, fasten my seatbelt, and as soon as the car starts moving, I promptly unfasten the seatbelt, announcing that I've changed my mind and have decided to walk.",jokes,,,,,,,pending
krd_000970_grammar,,"Ishengero ryinshi cane rikoranira kuri we, bimutera gutambukira mu bwato","Une très grande foule le rencontra, de sorte qu'il monta dans un bateau","A very great crowd met with him, so that he stepped into a boat",grammar,,,,,,,pending
krd_000971_grammar,,"Ishengero ryongera gukoranira kuri we, bituma  babura ingene botamira n’agatsima","La foule se réunit de nouveau avec lui, de sorte qu'ils n'avaient même pas l'occasion d'avaler ne serait-ce qu'un peu de pain.","The crowd again met together with him, so that they lacked opportunity to swallow even a little bread",grammar,,,,,,,pending
krd_000972_proverbs,,Ishirásoní sí iyiróga ní iyírya abăndi bábona.,La personne avide mange seule à l'ombre de son égoïsme.,The greedy person eats alone in the shadow of their selfishness.,proverbs,,,,,,,pending
krd_000973_grammar,,Ishwi da!,Pas du tout!,Not at all!,grammar,,,,,,,pending
krd_000974_proverbs,,Ishávu ry'úmuvyêyi rirîrirwa ntírirārá.,La colère d'un parent est comme un nuage passager.,A parent's anger is like a passing cloud.,proverbs,,,,,,,pending
krd_000975_proverbs,,Ishíga rimwé ntíryāríka.,Un seul pilier ne peut pas supporter le poids du toit.,One pillar alone cannot support the weight of the roof.,proverbs,,,,,,,pending
krd_000976_proverbs,,Ishûrwé rirêra kăndi rírura.,"Les apparences peuvent être trompeuses, comme avec une fleur amère.","Appearances can be deceiving, as with a bitter flower.",proverbs,,,,,,,pending
krd_000977_proverbs,,Ishāmba ryăbāye indahiro ntíribá indagiro.,"Dans la forêt de la peur, le troupeau ne peut trouver de pâturage.","In the forest of fear, the herd cannot find pasture.",proverbs,,,,,,,pending
krd_000978_proverbs,clips/proverbs/prov020.mp3,Isinzi ntibesha.,La foule ne ment pas.,The crowd does not lie.,proverbs,,,,,,,recorded
krd_000979_proverbs,,Isáka rimwé ntíryūzúra ikigega.,Un petit repas laisse un homme affamé.,A small meal leaves one hungry.,proverbs,,,,,,,pending
krd_000980_proverbs,,Isáka rirakúra ntírisūmbá umugéshi.,"Le sorgho peut grandir, mais il ne peut échapper aux mains du moissonneur.","Sorghum can grow tall, yet it cannot escape the hands of the harvester.",proverbs,,,,,,,pending
krd_000981_proverbs,,Isári ntírēngá intŏre.,"Un cœur noble est toujours bien nourri, nourri par les soins des autres.","A noble heart is always well-fed, nourished by the care of others.",proverbs,,,,,,,pending
krd_000982_proverbs,,Isáse riva ku cûma.,"Tel père, tel fils.","Like father, like son.",proverbs,,,,,,,pending
krd_000983_proverbs,,Iséma isema básemerera.,"Souvent, ceux qui attirent des ennuis sur eux-mêmes et les autres, ignorent les conseils des prudents.","Often, those who bring trouble upon themselves and others, disregard the counsel of the cautious.",proverbs,,,,,,,pending
krd_000984_proverbs,,Iséma y'úmugabo yīrukana ishíshīro.,Un homme insensé repousse les visiteurs portant des présents.,A foolish man turns away visitors bearing presents.,proverbs,,,,,,,pending
krd_000985_proverbs,,Isórōsóro igwīrira iyó iroyé.,De nombreuses gouttes font un grand océan.,Many drops make a mighty ocean.,proverbs,,,,,,,pending
krd_000986_proverbs,,Isúka yāmá iríma ntîgwá ingése.,Une hache constamment utilisée ne rouille jamais.,A constantly used axe never gets rusty.,proverbs,,,,,,,pending
krd_000987_action-verbs,,Itariki ni iyihe?,Quelle est la date?,What is the date?,action-verbs,,,,,,,pending
krd_000988_action-verbs,,Itereni ishika isaha zingahe?,Le train arrive à quelle heure?,What time does the train arrive?,action-verbs,,,,,,,pending
krd_000989_jokes,clips/jokes/h33.mp3,Ityazo baritereye musi y'urugo riti ho! kwari ukwicara n'ukwicara!,"""Oh ! c'est la meilleure façon de se prélasser à ne rien faire !"", disait la pierre à aiguiser qui avait été rejetée sous l'enceinte !","""Oh! this is the best way to bask in doing nothing!"", as said the sharpening stone that had been rejected below the enclosure!",jokes,,,,,,,recorded
krd_000990_proverbs,,Itáma ridatamíye ntíritamúra.,Une bonne santé commence par une bonne alimentation.,Good health starts with good eating.,proverbs,,,,,,,pending
krd_000991_proverbs,,Itōngo ní amagára y'úmūntu.,Un corps sain est la possession la plus riche.,A healthy body is the richest possession.,proverbs,,,,,,,pending
krd_000992_proverbs,,Itōngo ní ubuzima.,Une terre est un héritage.,A land is legacy.,proverbs,,,,,,,pending
krd_000993_proverbs,,Itōngo ry'úmuryāngo ní wo urizigáma.,La force de la famille protège la longueur de leur terre.,The family's strength guards their land's length.,proverbs,,,,,,,pending
krd_000994_proverbs,,Ivoka ry'îmbwá rikoroka ríhīye.,"Quand c'est le bon moment, tout se met en place naturellement.","When it's the right time, everything falls into place naturally.",proverbs,,,,,,,pending
krd_000995_general,,Ivuriro riri kure yo ngaha.,L'hôpital est loin d'ici.,The hospital is far from here.,general,,,,,,,pending
krd_000996_proverbs,,Ivy'ábapfú birya abapfúmu.,Les malins profitent de l'ignorance des autres.,The clever feast upon the ignorance of others.,proverbs,,,,,,,pending
krd_000997_proverbs,,Ivy'ějo bibonwa n'Îmâna.,Demain est connu de Dieu.,Tomorrow is known by God.,proverbs,,,,,,,pending
krd_000998_proverbs,clips/proverbs/prov015.mp3,Ivyagusa bitera ubwenge buke.,Les choses gratuites diminuent l'intelligence.,Free things decrease one's intelligence.,proverbs,,,,,,,recorded
krd_000999_vocabulary,,Ivyamwa n'Imboga biraryoshe.,Les fruits et légumes sont frais.,The fruits and vegetables are fresh.,vocabulary,,,,,,,pending
krd_001000_grammar,,"Ivyanditswe ntivyobuze gushika, ivyo Mpwemu Mweranda yari yaravugiye mu kanwa ka Dawidi","Les Écritures ne pouvaient manquer de s'accomplir, ce que le Saint-Esprit avait annoncé par la bouche de David.","The Scriptures could not fail to be fulfilled, that which the Holy Spirit had spoken by the mouth of David",grammar,,,,,,,pending
