ID,File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,Audio_Status
krd_001424_action-verbs,,Ndagikosora ubu nyene,Je corrige cela immédiatement.,I'm fixing this immediately.,action-verbs,,,,,,,pending
krd_001425_general,,Ndagukeje!,Félicitations!,Congratulations!,general,,,,,,,pending
krd_001426_grammar,,Ndahakanye ko ntazogenda,J'ai nié que j'irais,I’ve denied that I’ll go,grammar,,,,,,,pending
krd_001427_grammar,,"Ndahejeje ico gikorwa, Ni ko, vyiza","J'ai fini ce travail, très bien, c'est bien","I’ve finished that work, All right, that’s good",grammar,,,,,,,pending
krd_001428_emotions,,Ndahimbawe,Je suis fière,I am proud,emotions,,,,,,,pending
krd_001429_greetings,,Ndahimbawe no guhura namwe,Enchanté de vous rencontrer.,Nice to meet you.,greetings,,,,,,,pending
krd_001430_action-verbs,,Ndahuje nawe.,Je suis d'accord.,I agree.,action-verbs,,,,,,,pending
krd_001431_general,,Ndahurirwa iyo ndiye ibiyoba.,J'ai une allergie aux arachides.,I have a peanut allergy.,general,,,,,,,pending
krd_001432_grammar,,Ndajengendagenda,Je suis venu en marchant,I came walking,grammar,,,,,,,pending
krd_001433_action-verbs,,Ndakeneye imiti.,J'ai besoin de médicaments.,I need medicine.,action-verbs,,,,,,,pending
krd_001434_emotions,,Ndakeneye impanuro,J'ai besoin d'un conseil.,I need advice.,emotions,,,,,,,pending
krd_001435_action-verbs,,Ndakeneye inyabwonko nshasha.,J'ai besoin d'un nouvel ordinateur.,I need a new computer.,action-verbs,,,,,,,pending
krd_001436_action-verbs,,Ndakeneye ko bantwara.,J'ai besoin qu'on m'emmène.,I need a ride.,action-verbs,,,,,,,pending
krd_001437_jokes,,Ndakeneye kumenya ikīntu nakóreye amaherá kubêra ukūntu asigáye anyînūba ntibisānzwé nagáto.,"Je veux savoir ce que j'ai réellement fait à l'argent. Il continue de me fuir. En tout cas, ce n'est pas normal",I want to know what I really did to money. It keeps running away from me. It's not normal.,jokes,,,,,,,pending
krd_001438_action-verbs,,Ndakeneye kuruhuka.,J'ai besoin de repos.,I need rest.,action-verbs,,,,,,,pending
krd_001439_action-verbs,,Ndakeneye mudasobwa nshasha.,J'ai besoin d'un nouvel ordinateur.,I need a new computer.,action-verbs,,,,,,,pending
krd_001440_action-verbs,,Ndakeneye uburuhuko.,J'ai besoin de vacances.,I need a vacation.,action-verbs,,,,,,,pending
krd_001441_jokes,,"Ndakenye kuburyó nâhó ndōtá mfíse Amaherá, umutwé wānje ucá umbwîra ngo ""Ikāngure réka kubá wîgumūra.""","Je suis fauché au point que même si je rêve d'avoir de l'argent, mon esprit me dit simplement : 'Réveille-toi ! Pourquoi penses-tu à de telles absurdités ?'","I am broke to the point that even if I dream of having money, my mind just tells me, 'Wake up! Why are you thinking such nonsense?'",jokes,,,,,,,pending
krd_001442_emotions,,Ndakubabariye.,Je te pardonne.,I forgive you.,emotions,,,,,,,pending
krd_001443_vocabulary,,Ndakunda  imicungwe,J'aime les oranges.,I like oranges.,vocabulary,,,,,,,pending
krd_001444_proverbs,,Ndakunda ahakanye cane.,J'aime la neige.,I like snow.,proverbs,,,,,,,pending
krd_001445_vocabulary,,Ndakunda akamoto kumukate mushasha,J'aime l'odeur du pain frais.,I love the smell of fresh bread.,vocabulary,,,,,,,pending
krd_001446_action-verbs,,Ndakunda gucapa no gusiga.,J'aime dessiner et peindre.,I like to draw and paint.,action-verbs,,,,,,,pending
krd_001447_vocabulary,,Ndakunda gusoma Ibitabu.,J'aime lire des livres.,I like reading books.,vocabulary,,,,,,,pending
krd_001448_proverbs,,Ndakunda ibidukikije.,J'aime la nature.,I love nature.,proverbs,,,,,,,pending
krd_001449_proverbs,,Ndakunda iki gihugu.,J'aime ce pays.,I love this country.,proverbs,,,,,,,pending
krd_001450_vocabulary,,Ndakunda impumuro y'Umukate mushasha.,J'aime l'odeur du pain frais.,I love the smell of fresh bread.,vocabulary,,,,,,,pending
krd_001451_idioms,,Ndakunda inyambaro yawe.,J'aime ton style.,I like your style.,idioms,,,,,,,pending
krd_001452_proverbs,,Ndakunda kino gihugu.,J'aime ce pays.,I love this country.,proverbs,,,,,,,pending
krd_001453_action-verbs,,Ndakunda kwoga mu kiyaga.,J'aime nager dans le lac.,I like swimming in the lake.,action-verbs,,,,,,,pending
krd_001454_idioms,,Ndakunda uko mwambara.,J'aime ton style.,I like your style.,idioms,,,,,,,pending
krd_001455_proverbs,,Ndakunda urubura,J'aime la grêle.,I like hail.,proverbs,,,,,,,pending
krd_001456_grammar,,Ndakuzi uwo uri we,Je sais qui tu es,I know who you are,grammar,,,,,,,pending
krd_001457_proverbs,,Ndakwânse ntîvámwo ndagúkūnze.,"Une fois que la haine est révélée, elle ne peut jamais se transformer en amour.","Once hatred is exposed, it can never transform into love.",proverbs,,,,,,,pending
krd_001458_jokes,,Ndakûmbuye imyâka yó mu mashùúre yīsûmbuye.,"Les années de lycée me manquent.
","I miss those high school years.
",jokes,,,,,,,pending
krd_001459_jokes,,"Ndakûmbuye vyâ bihe ufíse amajana atānu, abâna böse bó mu micûngararo bàáca bátāngura kukwîta ""Bòósi""","Le temps où, en tant qu'enfant, avoir seulement 10 centimes d'euros vous valait le titre de ""patron"" de la part de tous les autres enfants du quartier me manque.","I miss those childhood years when having just 10 cents would earn you the title of ""boss"" from every child in the neighborhood.",jokes,,,,,,,pending
krd_001460_jokes,,"Ndakûnda ukūntu asá, ndakûnda ukūntu amōtá, ndakûnda ibitàángāza ankoréra, ndakûnda ingéne amará inzara n'înyôta, Umugēnzi : Yītwa guté ?, Jēwé : Amaherá","J'adore son énergie, son parfum est incroyable, tout ce qu'il fait pour moi est fantastique, et sa nature attentionnée est inégalée.
Mon ami : ""C'est qui ce chanceux ?""
Moi : ""Oh, juste mon bon vieux copain, l'argent.""","I love his vibes, his scent is amazing, everything he does for me is fantastic, and his caring nature is unmatched.
My friend: ""Who's that lucky guy?""
Me: ""Oh, just my good ol' friend, Money.""",jokes,,,,,,,pending
krd_001461_action-verbs,,Ndamenetse umutwe.,J'ai mal à la tête.,I have a headache.,action-verbs,,,,,,,pending
krd_001462_proverbs,,Ndamukiza:Ukwezi kwa kane ni Ndamukiza,Avril : Le quatrième mois est avril.,April: The fourth month is April.,proverbs,,,,,,,pending
krd_001463_grammar,,Ndanakirondera,Je le cherche.,I am looking for it.,grammar,,,,,,,pending
krd_001464_action-verbs,,Ndanyotewe.,J'ai soif.,I'm thirsty.,action-verbs,,,,,,,pending
krd_001465_action-verbs,,Ndanywa umutobe w'umucungwe mugatondo.,Je bois un jus d'orange le matin.,I drink orange juice in the morning.,action-verbs,,,,,,,pending
krd_001466_emotions,,Ndaryohewe,Je suis contente,I am happy,emotions,,,,,,,pending
krd_001467_proverbs,,Ndaryĭmare ní we ndaryĭtēre.,Ceux qui cherchent à s'adonner à l'excès par des actions pécheresses sont destinés à attirer le malheur sur eux.,Those who seek to indulge in excess through sinful actions are bound to attract misfortune upon themselve.,proverbs,,,,,,,pending
krd_001468_vocabulary,,Ndashaka akabati kamwe.,Je veux un armoire.,I want one cupboard.,vocabulary,,,,,,,pending
krd_001469_vocabulary,,Ndashaka amahera,Je veux de l' argent.,I want money.,vocabulary,,,,,,,pending
krd_001470_vocabulary,,Ndashaka ibabi rimwe.,Je veux une feuille.,I want one leaf.,vocabulary,,,,,,,pending
krd_001471_vocabulary,,Ndashaka ibitaro bimwe.,Je veux un hôpital.,I want one hospital.,vocabulary,,,,,,,pending
krd_001472_vocabulary,,Ndashaka icari imwe.,Je veux un niz.,I want one nest.,vocabulary,,,,,,,pending
krd_001473_vocabulary,,Ndashaka icupa rimwe.,Je veux un bouteille.,I want one bottle.,vocabulary,,,,,,,pending
krd_001474_vocabulary,,Ndashaka ifuro imwe.,Je veux un mousse.,I want one foam.,vocabulary,,,,,,,pending
krd_001475_vocabulary,,Ndashaka igikere kimwe.,Je veux un grenouille.,I want one frog.,vocabulary,,,,,,,pending
krd_001476_vocabulary,,Ndashaka igitangurirwa kimwe.,Je veux un arraignée.,I want one spider.,vocabulary,,,,,,,pending
krd_001477_vocabulary,,Ndashaka igitunguru sumu kimwe.,Je veux un ail.,I want one garlic.,vocabulary,,,,,,,pending
krd_001478_vocabulary,,Ndashaka ijuru rimwe.,Je veux un ciel.,I want one sky.,vocabulary,,,,,,,pending
krd_001479_action-verbs,,Ndashaka ikawa,Je voudrais un café.,I would like a coffee.,action-verbs,,,,,,,pending
krd_001480_vocabulary,,Ndashaka ikaye imwe.,Je veux un cahier.,I want one notebook.,vocabulary,,,,,,,pending
krd_001481_vocabulary,,Ndashaka ikinogo kimwe.,Je veux un trou.,I want one hole.,vocabulary,,,,,,,pending
krd_001482_vocabulary,,Ndashaka ikiraya kimwe.,Je veux un pomme de terre.,I want one potato.,vocabulary,,,,,,,pending
krd_001483_vocabulary,,Ndashaka ikivuruvu kimwe.,Je veux un caméléon.,I want one chameleon.,vocabulary,,,,,,,pending
krd_001484_vocabulary,,Ndashaka imbata imwe.,Je veux un canard.,I want one duck.,vocabulary,,,,,,,pending
krd_001485_vocabulary,,Ndashaka imbwebwe imwe.,Je veux un renard.,I want one fox.,vocabulary,,,,,,,pending
krd_001486_vocabulary,,Ndashaka imfyisi imwe.,Je veux un hyène.,I want one hyena.,vocabulary,,,,,,,pending
krd_001487_vocabulary,,Ndashaka impene imwe.,Je veux un chèvre.,I want one goat.,vocabulary,,,,,,,pending
krd_001488_vocabulary,,Ndashaka indimu imwe.,Je veux un citron.,I want one lemon.,vocabulary,,,,,,,pending
krd_001489_vocabulary,,Ndashaka ingeregere imwe.,Je veux un gazelle.,I want one gazelle.,vocabulary,,,,,,,pending
krd_001490_vocabulary,,Ndashaka inkende imwe.,Je veux un singe.,I want one monkey.,vocabulary,,,,,,,pending
krd_001491_vocabulary,,Ndashaka intama imwe.,Je veux un mouton.,I want one sheep.,vocabulary,,,,,,,pending
krd_001492_vocabulary,,Ndashaka inuma imwe.,Je veux un pigeon.,I want one pigeon.,vocabulary,,,,,,,pending
krd_001493_vocabulary,,Ndashaka inzoka imwe.,Je veux un serpent.,I want one snake.,vocabulary,,,,,,,pending
krd_001494_vocabulary,,Ndashaka ipiripiri imwe.,Je veux un piment.,I want one chilli.,vocabulary,,,,,,,pending
krd_001495_vocabulary,,Ndashaka isake imwe.,Je veux un coq.,I want one rooster.,vocabulary,,,,,,,pending
krd_001496_vocabulary,,Ndashaka ishu rimwe.,Je veux un chou.,I want one cabbage.,vocabulary,,,,,,,pending
krd_001497_vocabulary,,Ndashaka itara rimwe.,Je veux un lampe.,I want one lamp.,vocabulary,,,,,,,pending
krd_001498_vocabulary,,Ndashaka ivomo rimwe.,Je veux un robinet.,I want one tap.,vocabulary,,,,,,,pending
krd_001499_vocabulary,,Ndashaka izuba rimwe.,Je veux un soleil.,I want one sun.,vocabulary,,,,,,,pending
krd_001500_action-verbs,,Ndashaka kuvugana na Umunyeshure.,Je veux parler avec l'étudiant.,I want to speak with the student.,action-verbs,,,,,,,pending
