ID,File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,Audio_Status
krd_000812_jokes,clips/jokes/h17.mp3,"Inabigirankana bamurashe umwampi wo mu gikomere ati niko ibwami bahakunda, hari uturorero!","""C'est donc pour ça que la cour royale a autant de succès : il y a des choses agréables à voir"", dit la Mégère blessée par une flèche dans son ulcère !","""So that's why the royal court is so successful: there are pleasant things to see,"" said the Shrew wounded by an arrow in her ulcer!",jokes,,,,,,,recorded
krd_000813_grammar,,Inabukwe wa Simoni yari aryamye,La belle-mère de Simon était allongée,Simon’s mother-in-law was lying down,grammar,,,,,,,pending
krd_000814_proverbs,clips/proverbs/prov014.mp3,Inahasi y'umutindi yamubujije kwiyahura.,L’espoir du malchanceux l’a empêché de se suicider.,The unlucky man’s hope prevented him from committing suicide.,proverbs,,,,,,,recorded
krd_000815_action-verbs,,Inama iza kuba isaha zingahe?,À quelle heure est la réunion?,What time is the meeting?,action-verbs,,,,,,,pending
krd_000816_action-verbs,,Inama yakuweho.,La réunion a été annulée.,The meeting was canceled.,action-verbs,,,,,,,pending
krd_000817_action-verbs,,Inama yasibishijwe.,La réunion a été annulée.,The meeting was canceled.,action-verbs,,,,,,,pending
krd_000818_action-verbs,,Inama yimuwe izoba ejo.,La réunion est reportée à demain.,The meeting is postponed until tomorrow.,action-verbs,,,,,,,pending
krd_000819_action-verbs,,Inama yungururijwe ejo.,La réunion est reportée à demain.,The meeting is postponed until tomorrow.,action-verbs,,,,,,,pending
krd_000820_jokes,,Inankuki: Ewe ntuze ako gahuzu wambaye ni keza.Ukavanye mw’iduka ubu nyene ?,Inankuki:Que c'est jolie l'habit que tu portes. le sort-tu tout de suite de magasin ?,Inankuki:How pretty the outfit you are wearing. Do you take it out of the store straight away?,jokes,,,,,,,pending
krd_000821_proverbs,,Incúti iragúherekeza.,Un vrai ami te soutient.,A real friend supports you.,proverbs,,,,,,,pending
krd_000822_proverbs,,Inda iremēra irí gusa.,Une faim extrême pèse lourdement sur l'estomac.,Extreme hunger weighs heavily on the stomach.,proverbs,,,,,,,pending
krd_000823_proverbs,,Inda ndēnde ihūmira indyá.,La cupidité engendre des ennuis.,Greediness breeds troubles.,proverbs,,,,,,,pending
krd_000824_proverbs,,Inda ní Barîtōraguza.,À chacun son plat.,To each their own dish.,proverbs,,,,,,,pending
krd_000825_proverbs,,Inda ní akamenēsha bānga.,Le désir de plus peut pousser quelqu'un à trahir ceux qu'il tenait autrefois en estime.,The desire for more can drive one to betray those they once held dear.,proverbs,,,,,,,pending
krd_000826_proverbs,,Inda ní akarúta umwâna.,Un estomac vide n'a pas d'oreilles.,An empty stomach has no ears.,proverbs,,,,,,,pending
krd_000827_proverbs,,Inda ní amahănga.,Les désirs de l'humanité sont aussi infinis que le ciel.,The desires of humankind are as endless as the sky.,proverbs,,,,,,,pending
krd_000828_proverbs,,Inda ní sēha uzána.,L'estomac n'a pas de fond.,The stomach has no bottom.,proverbs,,,,,,,pending
krd_000829_proverbs,,Inda ní umwânsi.,La cupidité est le pire ennemi.,Greed is the worst ennemy.,proverbs,,,,,,,pending
krd_000830_proverbs,,Inda uyibarira icó wayirărije ntúyibaríra icó wayihăye.,"Le repas passé est parti, séduis le ventre avec la promesse de nouvelles saveurs.","The past meal is gone, entice the stomach with the promise of new flavors.",proverbs,,,,,,,pending
krd_000831_proverbs,clips/proverbs/prov030.mp3,Inda y'uwundi irakoma induru nti wumva.,Vous ne pouvez pas entendre le ventre de quelqu'un d'autre crier.,You can't hear somebody else's belly screaming.,proverbs,,,,,,,recorded
krd_000832_proverbs,,Inda y'ûmwôro ibonekēsha agasámo.,"Dans la misère, le vrai caractère est souvent révélé.","In misery, true character is often revealed.",proverbs,,,,,,,pending
krd_000833_proverbs,,Indakûzi ntímutāhána ubukwé.,L'intimité ne mène pas toujours au mariage.,Intimacy doesn't always lead to marriage.,proverbs,,,,,,,pending
krd_000834_action-verbs,,Indarayi  iza isaha zingahe?,Le train arrive à quelle heure?,What time does the train arrive?,action-verbs,,,,,,,pending
krd_000835_action-verbs,,Indege yegejwe inyuma.,Le vol est retardé.,The flight is delayed.,action-verbs,,,,,,,pending
krd_000836_proverbs,,Indero yo ku ziko ntigihabwa abana,La discipline du foyer n'est plus donnée aux enfants,Home discipline is no longer given to children,proverbs,,,,,,,pending
krd_000837_action-verbs,,Indoto yanje n'ugutembera,Mon rêve est de voyager.,My dream is to travel.,action-verbs,,,,,,,pending
krd_000838_action-verbs,,Indoto yanje niyo gufata ingendo.,Mon rêve est de voyager.,My dream is to travel.,action-verbs,,,,,,,pending
krd_000839_action-verbs,,Indoto zanje ni gutembera.,Mon rêve est de voyager.,My dream is to travel.,action-verbs,,,,,,,pending
krd_000840_proverbs,,Indyá y'úmugayo irya umugabo.,"Pour prendre aux puissants, il faut être puissant.","To take from the powerful, one must be powerful.",proverbs,,,,,,,pending
krd_000841_proverbs,,Indûrú ntígānzá ingoma.,Pleurer ne noiera pas le son du tambour.,Crying won't drown out the sound of the drum.,proverbs,,,,,,,pending
krd_000842_proverbs,,Indārandîye ní yo mugabo.,Celui qui peut remplir son propre estomac se tient grand parmi les hommes.,He who can fill his own stomach stands tall among men.,proverbs,,,,,,,pending
krd_000843_language,,Ingaruka mbi bifise ku rurimi rw’ikirundi ni izihe?,Quels sont les effets négatifs sur la langue kirundi ?,What are the negative effects on the Kirundi language?,language,,,,,,,pending
krd_000844_proverbs,,Ingayi ya cāne uyitega Uburŭndi.,"Celui qui rejette constamment ce qui lui est donné pourrait se voir offrir quelque chose de plus grand que prévu, juste pour voir sa réaction.","He who consistently rejects what is given might offered something greater than anticipated, just to see his reaction.",proverbs,,,,,,,pending
krd_000845_proverbs,,Ingeso irarába ntíhwērá.,"Les mauvaises habitudes peuvent disparaître brièvement, mais elles ressurgissent avec le temps.","Bad habits may vanish briefly, but they resurface over time.",proverbs,,,,,,,pending
krd_000846_proverbs,,Ingeso ntíryāmírwa.,Ne laissez pas les mauvaises habitudes devenir votre zone de confort.,Don't let bad habits become your comfort zone.,proverbs,,,,,,,pending
krd_000847_proverbs,,Ingeso ntízīndúka.,"Les mauvaises habitudes s'infiltrent progressivement, comme un voleur dans la nuit.","Bad habits sneak in gradually, like a thief in the night.",proverbs,,,,,,,pending
krd_000848_proverbs,,Ingeso y'úrugó ntíyūbáka urŭndi.,Ce qui fonctionne pour un couple peut ne pas fonctionner pour un autre.,What works for one couple may not work for another.,proverbs,,,,,,,pending
krd_000849_proverbs,,Ingingo ya 49 Nta munyagihugu ashobora kwangazwa.,Article 49 Aucun citoyen ne peut se voir refuser la citoyenneté.,Article 49 No citizen may be denied citizenship.,proverbs,,,,,,,pending
krd_000850_proverbs,,Ingo tubāné ní we ingo twānkáne.,Celui qui essaie trop fort pour votre amour est celui dont la haine surgira rapidement.,The one who tries too hard for your love is the one whose hatred will surface rapidly.,proverbs,,,,,,,pending
krd_000851_proverbs,,Ingoma ntó yīca nka níni.,L'épée d'un petit royaume est aussi mortelle que celle d'un grand royaume.,The sword of a small kingdom is as deadly as that of a large kingdom.,proverbs,,,,,,,pending
krd_000852_proverbs,,Ingoma nzīzá ní iyigúkijije.,Un bon leader protège son troupeau de la tempête.,A good leader shields their flock from the storm.,proverbs,,,,,,,pending
krd_000853_proverbs,clips/proverbs/prov023.mp3,Ingoma yagúkānze irahuhuma ugahūnga.,Il est sage de reconnaître les signes de danger.,It is wise to recognize the signs of danger.,proverbs,,,,,,,recorded
krd_000854_proverbs,,Ingoma yīmana ivyăyo.,Les leaders ont le pouvoir d'accorder ou de refuser à leur guise.,Leaders have the authority to grant or deny as they see fit.,proverbs,,,,,,,pending
krd_000855_proverbs,,Ingwe ntíyarí ízi gufátira kw'īzosi yarîgīshijwe.,Même un tigre doit apprendre ses compétences de chasse.,Even a tiger needs to be taught its hunting skills.,proverbs,,,,,,,pending
krd_000856_action-verbs,,Ingéreká ziri ubwôko buné,Il existe quatre types d'indicateurs,There are four types of indicators,action-verbs,,,,,,,pending
krd_000857_proverbs,,Ingóro y'úmwămi iraguma itûgáye.,"Dans un royaume puissant, la porte reste ferme et ouverte.","In a powerful kingdom, the gate stands firm and open.",proverbs,,,,,,,pending
krd_000858_proverbs,,Ingēndo y'úwŭndi iravúna.,Copier les autres aveuglément peut conduire à des problèmes.,Copying others blindly can lead to trouble.,proverbs,,,,,,,pending
krd_000859_proverbs,,Ingēnzi irabόna.,Les yeux d'un voyageur contemplent de nombreuses merveilles.,A traveler's eyes behold many wonders.,proverbs,,,,,,,pending
krd_000860_proverbs,,Ingēnzi ntígirá ihěmbe.,Les visiteurs n'ont généralement pas de mauvaises intentions.,Visitors typically have no harmful intentions.,proverbs,,,,,,,pending
krd_000861_proverbs,,Ingēnzi y'ímihana ní yo nzanyi y'ámazímwe.,L'enfant qui erre porte souvent des histoires de malheur.,The child who wanders often carries tales of woe.,proverbs,,,,,,,pending
krd_000862_proverbs,,Ingīngo y'íjāmbo iva mw'ījigo.,Les sentiments profonds sont exprimés sincèrement lorsque nous parlons.,Deep-seated feelings are expressed genuinely when we speak.,proverbs,,,,,,,pending
krd_000863_proverbs,clips/proverbs/prov027.mp3,Ingōna iva mu rûzi ikarigata urume.,Les biens des autres semblent plus importants ou meilleurs que ceux des autres.,Other people's possessions appear to be more important or better than what one has.,proverbs,,,,,,,recorded
krd_000864_proverbs,,Ingūmba itāzí ikíbi irigata ishênyo.,L'ignorant fréquente souvent le danger.,The ignorant often befriends danger.,proverbs,,,,,,,pending
krd_000865_proverbs,,Injiza irindi ryungane rishasha,Entrez une nouvelle phrase,Enter a new sentence,proverbs,,,,,,,pending
krd_000866_jokes,clips/jokes/h8.mp3,Inka ivyaye mu ci iti kubwanje ndahejeje hasigaye ah'umuragizi!,"""En ce qui me concerne, c'est fini, le reste c'est au berger de s'occuper"", comme disait la vache qui vêlait pendant la saison sèche !","""As far as I'm concerned, I'm done, the rest is for the shepherd to look after"", as the cow who calved during the dry season said!",jokes,,,,,,,recorded
krd_000867_proverbs,,Inkezi ikera urwó birēhá.,Connais tes capacités et fixe-toi des objectifs réalistes.,Know your capabilities and set realistic goals.,proverbs,,,,,,,pending
krd_000868_jokes,clips/jokes/h37.mp3,"Inkoko yaneye ku butsima hanyuma Midugiro abwira umuhungu wiwe ati buhanagure mwananje, iryo nararibonye!","""Mange-le, mon enfant, je l'ai déjà vu"", comme dit Midugiro à son fils lorsqu'il remarqua qu'une poule avait laissé tomber ses crottes dans la pâte !","""Just eat it, my child, I have seen it before"", as Midugiro said to his son when he noticed that a hen had dropped her droppings in the dough!",jokes,,,,,,,recorded
krd_000869_proverbs,,Inkokókazi irapfá amagí akabora.,L'absence de bouclier expose le protégé au mal.,The shield's absence exposes the protected to harm.,proverbs,,,,,,,pending
krd_000870_action-verbs,,Inkombe zikiyaga ziraruhura,La plage est relaxante.,The beach is relaxing.,action-verbs,,,,,,,pending
krd_000871_proverbs,,Inkoni ikubíse mukēbá uyirēnza urugό.,Observez les malheurs de votre ennemi et apprenez à naviguer dans les mêmes eaux avec prudence.,"Observe your enemy's misfortunes, and learn to navigate the same waters with caution.",proverbs,,,,,,,pending
krd_000872_proverbs,,Inkoni ishikīra igúfa ntíshikîra ingeso.,Les mots peuvent piquer plus qu'un fouet.,Words can sting more than a whip.,proverbs,,,,,,,pending
krd_000873_proverbs,,Inkoni nzīzá imerera ahăga.,Les épreuves sont le terrain fertile d'où jaillissent les bénédictions.,Hardships are the fertile ground from which blessings sprout.,proverbs,,,,,,,pending
krd_000874_grammar,,Inkoro iri gusa,Le panier est vide,The basket is empty,grammar,,,,,,,pending
krd_000875_action-verbs,,Inkuru irasamaje.,L'histoire est intéressante.,The story is interesting.,action-verbs,,,,,,,pending
krd_000876_proverbs,clips/proverbs/prov042.mp3,Inkuru mbarirano irutwa niyo wiboneye,"Quand vous voyagez, vous apprenez.","When you travel, you learn.",proverbs,,,,,,,recorded
krd_000877_proverbs,,Inkwăre irāmvyé itōra mw'ītōngo ry'úwayíhīga.,Même l'animal le plus rusé finit par chercher refuge là où il était autrefois chassé.,Even the most cunning animal ends up seeking refuge where it was once hunted.,proverbs,,,,,,,pending
krd_000878_proverbs,,Inkwăre ivunítse ihūra n'ûmwâna.,La chance frappe souvent à la porte de ceux qui ne s'y attendent pas.,Luck often knocks on the door of those who don't expect it.,proverbs,,,,,,,pending
krd_000879_proverbs,,Inkwăre yīcwa n'índeretsi.,La constance mène le chasseur à capturer sa proie.,Consistency leads the hunter to capture his prey.,proverbs,,,,,,,pending
krd_000880_proverbs,,Inkwăre zisēzerana mu masesa.,Les paroles prononcées avec conviction autour de la table restent gravées dans le cœur.,Words spoken with conviction around the table remain imprinted in the heart.,proverbs,,,,,,,pending
krd_000881_proverbs,,Inká ikamwa icó yarīyé.,On ne peut pas traire une vache qui n'a pas été nourrie.,You can't milk a cow that hasn't been fed.,proverbs,,,,,,,pending
krd_000882_proverbs,,Inká irasâza ikīcwa n'úmwŭzukuru.,La vieille vache finit par être tuée par le veau.,The old cow ends up being killed by the calf.,proverbs,,,,,,,pending
krd_000883_proverbs,,Inká irāra ahó iyĭndi yarāyé.,"Des remplacements sont possibles pour n'importe qui, n'importe quand.","Replacements are possible for anyone, anytime.",proverbs,,,,,,,pending
krd_000884_proverbs,,Inkêká ntíbēshá.,"L'intuition est un guide fiable, elle ne trompe jamais.","Intuition is a reliable guide, it never misleads.",proverbs,,,,,,,pending
krd_000885_proverbs,,Inkíre ntíkirá kabiri.,"Éviter un piège une fois est un exploit, deux fois est une rare réalisation.","Avoiding a snare once is a feat, twice is a rare accomplishment.",proverbs,,,,,,,pending
krd_000886_proverbs,,Inkóko irāra mw'īshāmba igacīka inkwăre.,Une nuit dans la forêt transforme un animal domestique en créature sauvage.,A night in the forest turns a pet into a wild creature.,proverbs,,,,,,,pending
krd_000887_proverbs,,Inkóko yērá itāha kare.,La poule blanche avisée retourne dans son poulailler avant le coucher du soleil.,The wise white chicken returns to its coop before the sun sets.,proverbs,,,,,,,pending
krd_000888_proverbs,,Inkóno isha ukó ishāká.,"Quand cela doit arriver, cela arrivera.","When it's meant to be, it will be.",proverbs,,,,,,,pending
krd_000889_proverbs,,Inkúmi ikura iyĭndi igîye.,Le plus jeune grandit lorsque les plus âgés quittent la maison.,The youngest grows up when the older ones leave home.,proverbs,,,,,,,pending
krd_000890_proverbs,,Inkúru mbárirano irutwa n'îyό wībόneye.,Il vaut mieux voir de ses propres yeux que d'entendre des autres.,It's better to see with your own eyes than to hear it from others.,proverbs,,,,,,,pending
krd_000891_proverbs,,Inkēnde ishājé inyāgirirwa mūsí y'igíti yŭriye.,"Avec l'âge, un vieil homme peut avoir du mal à faire ce qu'il faisait sans effort dans sa jeunesse.","With age, an old man may struggle to perform activities he effortlessly did in his youth.",proverbs,,,,,,,pending
krd_000892_proverbs,,Inkĭngi imwé ntígirá inzu.,Un seul pilier ne peut pas soutenir une maison.,A single pillar cannot support a house.,proverbs,,,,,,,pending
krd_000893_proverbs,,Inkūnda nkúbōnye irutwa n'ínkūnda nkúzirikanye.,L'amour qui persiste même en l'absence est l'amour qui vaut la peine d'être chéri.,The love that lingers even in absence is the love worth treasuring.,proverbs,,,,,,,pending
krd_000894_proverbs,,Inkόno ihīra igihe ntíhīrá inzara.,"Ce n'est pas ta faim qui détermine quand la nourriture est prête, mais le temps de cuisson.","It's not your hunger that determines when food is ready, but the cooking time.",proverbs,,,,,,,pending
krd_000895_proverbs,,Inkόno mu kwănka irava.,Le premier pas annonce le voyage.,The first step foretells the journey.,proverbs,,,,,,,pending
krd_000896_proverbs,,Inkόrakozi ntíburá gushá.,Un voleur habituel connaîtra son jour de jugement.,A habitual thief will meet their day of reckoning.,proverbs,,,,,,,pending
krd_000897_food,,Inrya zari ziryoshe.,La nourriture était incroyable.,The food was amazing.,food,,,,,,,pending
krd_000898_adjectives,,Insiguro yari itomoye,L'explication était très claire.,The explanation was very clear.,adjectives,,,,,,,pending
krd_000899_adjectives,,Insiguro yari yikwije.,L'explication était très claire.,The explanation was very clear.,adjectives,,,,,,,pending
krd_000900_adjectives,,Insiguro yari yumvikana.,L'explication était très claire.,The explanation was very clear.,adjectives,,,,,,,pending
