ID,File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,Audio_Status
krd_000648_jokes,clips/jokes/h31.mp3,Igikere bakijuguniye inyuma y'urugo kiti injugujugu iy'iba itavuna umugongo yunguruza!,"""Si cette trajectoire ne risque pas de me casser le dos, c'est certainement un moyen rapide de se déplacer"", comme le disait le crapaud qui avait été projeté derrière le corral !","""If this trajectory did not risk breaking my back, it is certainly a fast way to get around"", as the toad that had been thrown behind the corral said!",jokes,,,,,,,recorded
krd_000649_jokes,clips/jokes/h32.mp3,Igikere bakirengeje urugo kiti ugusimba iyo kutaba kwaca umugongo kwaca intaho!,"""Si cette façon de sauter ne risquait pas de me casser les reins, ce serait une excellente façon de rentrer à la maison."" comme disait le crapaud qui avait été jeté sur le corral !","""If this way of jumping did not risk breaking my kidneys, that would be a great way to get home."" as the toad that had been thrown over the corral said!",jokes,,,,,,,recorded
krd_000650_jokes,clips/jokes/h28.mp3,"Igikere cambaye uruyonga kiti nzira ico mparaye, nzohava mvunika!","""Je risque de me casser un membre car la nouveauté ne me convient pas"", dit la grenouille après avoir enfilé sa jupe !","""I'm likely to break a limb for novelty does not suit me"", said the frog after putting on her skirt!",jokes,,,,,,,recorded
krd_000651_jokes,clips/jokes/h7.mp3,Igikobekobe cavuye hejuru cikubita hasi kiti nkambura umwana wanje nkaba ngisubira hejuru!,"""Malheur à moi si jamais je retourne là-haut"", comme disait la Feuille de ficus tombant du haut de l'arbre sur le sol !","""Woe to me if I ever go back up there"", as the ficus Leaf said falling from the top of the tree onto the ground!",jokes,,,,,,,recorded
krd_000652_grammar,,Igikomere giteba ikiza,un ulcère qui tarde à guérir,an ulcer that is slow to heal,grammar,,,,,,,pending
krd_000653_proverbs,,Igikéburwa nticûmve ní imbwá kw'īgúfa.,Un chien qui mange un os n'entend aucun appel.,"While eating a bone, a dog hears no call.",proverbs,,,,,,,pending
krd_000654_general,,Igipapuro civyo gusuma kiri kumeza.,La liste de courses est sur la table.,The shopping list is on the table.,general,,,,,,,pending
krd_000655_proverbs,,Igisânīrá gica umwāno ishíga ryîkoreye.,Un parent peut parfois se comporter de manière désagréable.,A relative can occasionally behave in ways that are disagreeable.,proverbs,,,,,,,pending
krd_000656_proverbs,,Igisúma ní igifáshwe.,Le vrai voleur est démasqué lorsqu'il est pris la main dans le sac.,The true thief is exposed when caught red-handed.,proverbs,,,,,,,pending
krd_000657_grammar,,Igitabu kiri ku meza,Le livre est sur la table.,The book is on the table.,grammar,,,,,,,pending
krd_000658_proverbs,clips/proverbs/prov003.mp3,Igiti umuntu aturira ntakirangamiza.,On n'est pas censé avoir des pensées lubriques pour ce à quoi on n'a pas droit.,One is not supposed to have lustful thoughts for what one has no right to.,proverbs,,,,,,,recorded
krd_000659_proverbs,,Igitíka mu mapfá cīyita Bāndyabângaya.,"Pendant la famine, les gens consomment des choses qu'ils n'apprécient même pas.","During famine, people consume things they don't even enjoy.",proverbs,,,,,,,pending
krd_000660_proverbs,,Igitó gita uwagíkōye ntígitá uwakívyāye.,"Une femme insensée peut quitter son homme, mais jamais ses parents.","A foolish woman might part ways with her man, but never with her parents.",proverbs,,,,,,,pending
krd_000661_jokes,,Igitúma s’íkìíndi nūkó dushāká kó abâna bâcu bazôsânga zârahéze.,la raison est simple : nous voulons que nos enfants naissent dans un monde où il n'y a plus d'alcool.,the reason is simple: we want our kids to be born into a world where there's no more alcohol.,jokes,,,,,,,pending
krd_000662_action-verbs,,Igurwa angahe ?,Combien ça coûte?,How much does it cost?,action-verbs,,,,,,,pending
krd_000663_proverbs,,Igípfa câbúriwe ní impōngo.,Un idiot peut tomber dans un piège malgré l'avertissement.,A fool can stumble into a trap despite the warning.,proverbs,,,,,,,pending
krd_000664_proverbs,,Igíti căgukoze mu jîsho cāma gíhiritse.,"Après une erreur, restez vigilant, répéter les mêmes causes conduit aux mêmes conséquences.","After stumbling from a mistake, stay vigilant, repeating the same causes leads to the same outcomes.",proverbs,,,,,,,pending
krd_000665_proverbs,,Igíti cīkwîje amáhwa gitēra inkēnde amakēnga.,Un arbre plein d'épines rend les singes méfiants.,A tree full of thorns leaves monkeys suspicious.,proverbs,,,,,,,pending
krd_000666_proverbs,,Igíti cīswé ingoma ntikibāzwá.,"Un tambour reste toujours un tambour, il ne peut pas être transformé en autre chose.","A drum always remains a drum, it cannot be transformed into something else.",proverbs,,,,,,,pending
krd_000667_proverbs,,Igíti cīswé umwâna ntígicānwá.,"Pendant les conflits, assurez-vous que le bien-être des enfants est protégé.","During conflicts, ensure the well-being of children is safeguarded.",proverbs,,,,,,,pending
krd_000668_proverbs,,Igíti cūmyé cēgamira kibísi.,"À l'ombre de la jeunesse, la vieillesse trouve le repos.","In the shade of youth, old age finds rest.",proverbs,,,,,,,pending
krd_000669_proverbs,clips/proverbs/prov005.mp3,Igíti kigorōrwa kíkiri gitó.,Un arbre se redresse alors qu’il est encore jeune.,A tree is straightened while it is still young.,proverbs,,,,,,,recorded
krd_000670_proverbs,,Igíti kigwa iyό gihēngámiye.,"Comme l'arbre penche, ainsi il tombera.","As the tree leans, so shall it fall.",proverbs,,,,,,,pending
krd_000671_proverbs,,Igíti kimwé ntíkibá ishāmba.,Un seul arbre ne peut créer une forêt.,A single tree cannot create a forest.,proverbs,,,,,,,pending
krd_000672_proverbs,,Igíti kirakúrira mu babāji.,"Tout comme un charpentier compétent peut transformer un simple morceau de bois en chef-d'œuvre, les conseils des experts peuvent nous aider à dépasser notre potentiel initial.","Just like a skilled carpenter can turn an ordinary piece of wood into a masterpiece, the guidance of experts can help us excel beyond our initial potential.",proverbs,,,,,,,pending
krd_000673_proverbs,clips/proverbs/prov025.mp3,Ijambo rigukunze riguma mu nda.,Il ne faut pas prononcer de gros mots.,Bad words should not be spoken.,proverbs,,,,,,,recorded
krd_000674_proverbs,,Ijana ntíryānká mu rĭndi.,On ne peut jamais avoir trop d'une bonne chose.,You can't have too much of a good thing.,proverbs,,,,,,,pending
krd_000675_proverbs,,Ijoro ritanga impanuro.,La nuit porte conseil.,The night brings advice.,proverbs,,,,,,,pending
krd_000676_general,,Ijoro ryiza.,Bonne nuit.,Good night.,general,,,,,,,pending
krd_000677_general,,Ijwi ry'Imikuba y'amazi riraruhura.,Le son des vagues est apaisant.,The sound of the waves is calming.,general,,,,,,,pending
krd_000678_general,,Ijwi ry'imikuba riraruhura,Le son des vagues est apaisant.,The sound of the waves is calming.,general,,,,,,,pending
krd_000679_proverbs,,Ijîsho Nyawĭkwēgera riha abakwé ibinóko.,Rejeter tous ceux qui approchent peut laisser une femme seule à la fin.,Rejecting all who approach may leave a woman alone in the end.,proverbs,,,,,,,pending
krd_000680_proverbs,,Ijîsho riguséma n'írigúhēzagira ntákanurá kumwé.,"Un œil bénissant brille de gentillesse, tandis qu'un œil maudit lance des éclairs de malveillance.","A blessing eye shines with kindness, while a cursed eye glares with malice.",proverbs,,,,,,,pending
krd_000681_proverbs,,Ijîsho rigēnzwá n'ákăndi rigushīma akêmo.,"Dans la poursuite de leurs objectifs, les gens peuvent vous couvrir d'éloges, même mineurs, pour gagner vos faveurs.","In the pursuit of their objectives, people may shower you with praise, no matter how minor, to gain your favor.",proverbs,,,,,,,pending
krd_000682_proverbs,,Ijîsho ry'úwŭndi ntírigushĭmira umugeni.,Les yeux des autres ne peuvent apprécier la beauté de votre femme.,The eyes of others cannot appreciate the beauty of your wife.,proverbs,,,,,,,pending
krd_000683_action-verbs,,Iki gikorwa kirarambira.,Ce travail est ennuyeux.,This job is boring.,action-verbs,,,,,,,pending
krd_000684_grammar,,Iki gitabo ni rwanje,Ce livre est à moi,This book is mine,grammar,,,,,,,pending
krd_000685_grammar,,Iki gitoke ni ic’iwanje,Ce bananier est à moi,This banana tree is mine,grammar,,,,,,,pending
krd_000686_jokes,,"Iki gitōke n amafaranga íbihūmbi bibiri gusa bòósi, Dātá : Uwòóguha amajana atatu ntíwōyarya ??","Ceci ne coûte que deux mille francs, patron.""
Mon père : ""deux cent francs suffisent pour toi.""","These only cost two thousand francs, boss.

My dad: ""BIF two hundred is enough for you.""",jokes,,,,,,,pending
krd_000687_vocabulary,,Iki ni igihere.,Ceci est un punaise de lit.,This is a bedbug.,vocabulary,,,,,,,pending
krd_000688_vocabulary,,Iki ni igitabo.,Ceci est un livre.,This is a book.,vocabulary,,,,,,,pending
krd_000689_vocabulary,,Iki ni igitunguru.,Ceci est un oignon.,This is a onion.,vocabulary,,,,,,,pending
krd_000690_vocabulary,,Iki ni ikijumbu.,Ceci est un patate douce.,This is a sweet potato.,vocabulary,,,,,,,pending
krd_000691_vocabulary,,Iki ni ikirahuri.,Ceci est un verre.,This is a glass.,vocabulary,,,,,,,pending
krd_000692_action-verbs,,Ikibikamuriro kiragaragara.,La batterie est faible.,The battery is low.,action-verbs,,,,,,,pending
krd_000693_proverbs,,Ikibwîrwa ní icŭmva icěrekwa ní ikibóna.,"Quand les sages vous donnent des conseils, écoutez et suivez.","When the wise give you advice, listen and follow.",proverbs,,,,,,,pending
krd_000694_proverbs,,Ikigútwāye umutíma ní co kigutwăra agatwé.,Une préoccupation qui vous tient à cœur peut conduire à votre perte.,A preoccupation that holds your heart can lead to your demise.,proverbs,,,,,,,pending
krd_000695_proverbs,,Ikimúga gisūmba imvá.,Mieux vaut un moineau vivant qu'un aigle empaillé.,Better a live sparrow than a stuffed eagle.,proverbs,,,,,,,pending
krd_000696_proverbs,,Ikimúga gitāmba cânyôye.,Le pouvoir de l'alcool peut faire danser n'importe qui sans retenue.,The power of alcohol can make anyone dance with abandon.,proverbs,,,,,,,pending
krd_000697_jokes,clips/jokes/h42.mp3,Ikinyugunyugu gitwawe n'umuyaga ngo nari bwabe umwami ntararerurwa!,"""Sans avoir déjà été porté dans une litière je n'aurais pas été un roi légitime"", comme disait le papillon emporté par le vent !","""Without having already been worn in litter I would not have been a legitimate king,"" as the butterfly carried away by the wind said!",jokes,,,,,,,recorded
krd_000698_proverbs,,Ikinyóma cûmvīse ukúri kimena urūgi.,"Quand la vérité approche, les mensonges prennent la fuite.","When truth approaches, lies make their exit.",proverbs,,,,,,,pending
krd_000699_proverbs,,Ikinyóma cā nyéne urugó bagiha intébe kikīcaráko.,Le mensonge du chef de famille passe comme une lettre à la poste.,The lie of the head of the family passes like a letter in the mai.,proverbs,,,,,,,pending
krd_000700_proverbs,,Ikinyóma cīca nyené co.,Un mensonge charge le menteur de conséquences.,A lie burdens the liar with consequences.,proverbs,,,,,,,pending
