File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,word_count,char_count
,Umugabo ahāga amâzi ayîvōmeye.,"Un homme est satisfait de ce qu'il cherche lui-même, pas de ce qu'on lui donne.","A man is satisfied from what he looked for, himself, not what he is given.",proverbs,,,,,,,4,30
,Umugabo ahūra n'úwŭndi.,Les esprits similaires se trouvent dans la foule.,Like minds find each other in the crowd.,proverbs,,,,,,,3,23
,Umugabo akira iryó atēwé ntákirá iryó agēndána.,"Fuir le danger est facile, mais échapper à ses démons intérieurs est le vrai défi.","Fleeing danger is easy, but escaping one's inner demons is the real challenge.",proverbs,,,,,,,7,47
,Umugabo amira intóre ntámirá ijāmbo.,N'aie jamais peur de dire la vérité de ton cœur.,Never fear speaking your heart's truth.,proverbs,,,,,,,5,36
,Umugabo ananira abagabo ntánaníra akōbo.,La force et le pouvoir ne peuvent défier l'attraction de la tombe.,Strength and power cannot defy the pull of the grave.,proverbs,,,,,,,5,40
,Umugabo anyāgirwa umubiri ntányāgírwa umutíma.,"La pluie peut tremper votre corps, mais elle ne peut toucher votre cœur.","Rain may drench your body, but it cannot touch your heart.",proverbs,,,,,,,5,46
,Umugabo apfāna imigămbi.,L'homme perspicace a toujours un plan.,The discerning man always has a plan.,proverbs,,,,,,,3,24
,Umugabo arīnda akăje.,Un homme fort fait face à toutes les adversités de front.,A strong man faces all adversities head-on.,proverbs,,,,,,,3,21
,Umugabo ashikwa na rímwe.,Un seul verre peut suffire à troubler le jugement.,A single glass may be enough to cloud one's judgment.,proverbs,,,,,,,4,25
,Umugabo asīmba akaziba ntásīmbá akaziri.,Échapper à une goutte ne garantit pas d'éviter le déluge.,Escaping a drop doesn't guarantee avoiding the deluge.,proverbs,,,,,,,5,40
,Umugabo atanazi ukuntu twakuze dusangira ubugari.,L'homme ne sait même pas comment nous avons grandi en partageant la patte.,Man doesn't even know how we grew up sharing a paw.,general,,,,,,,6,49
,Umugabo atēmba kw'īcúmu ntátēmbá kw'ījāmbo.,"Un homme d'honneur peut trébucher sur la pointe d'une lance, mais sa parole est toujours vraie.","A man of honor may stumble on a spear's point, but his word is always true.",proverbs,,,,,,,5,43
,Umugabo atīnya ingwe ntátīnyá iyamwînjiranye.,Le courage d'un homme se multiplie lorsqu'il affronte un lion dans ses propres murs.,A man's courage multiplies when he faces a lion within his own walls.,proverbs,,,,,,,5,45
,Umugabo gitó akubita umugóre wîwé.,Seul un homme insensé lève la main sur sa femme.,Only a foolish man raises his hand against his wife.,proverbs,,,,,,,5,34
,Umugabo ntákubûra.,Les tâches ménagères ne sont pas une tâche d'homme.,Housekeeping isn't a man's task.,proverbs,,,,,,,2,18
,Umugabo ntápfīrá izûba rimwé.,"La chute d'un homme est le résultat de multiples facteurs, pas seulement un.","A man's downfall is the result of multiple factors, not just one.",proverbs,,,,,,,4,29
,Umugabo ntátīnyá urukâmvye.,Un vrai homme reste intrépide face à l'adversité.,A real man remains fearless in the face of adversity.,proverbs,,,,,,,3,27
,Umugabo ntávūmbá inzóga avūmba ijāmbo.,"La force d'un vrai homme réside dans son caractère, pas dans une bouteille.","A real man's strength lies in his character, not in a bottle.",proverbs,,,,,,,5,38
,Umugabo ntíyīcwá n'ínzara yīcwa n'ínzigo.,"Ce n'est pas une assiette vide qui prend une vie, mais un cœur plein de fureur.","It's not an empty plate that takes a life, but a heart full of fury.",proverbs,,,,,,,5,41
,Umugabo ntāwé a(ra)gaya imbόga mu mapfá.,"Quand la famine frappe, les mendiants ne peuvent pas choisir.","When famine strikes, beggars can't be choosers.",proverbs,,,,,,,6,40
,Umugabo ní umwâna w'úwŭndi.,"Le visage de l'humanité porte différents masques, prêt à révéler chaleur et blessures.","The face of humanity wears different masks, ready to reveal both warmth and wounds.",proverbs,,,,,,,4,27
,Umugabo ní umwūgariro.,Un homme est le bastion de sa famille.,A man is the stronghold of his family.,proverbs,,,,,,,3,22
,Umugabo ní uwúrya akarâza.,Un homme sage mange du présent et économise pour les jours invisibles.,A wise man eats from the present and saves for the unseen days.,proverbs,,,,,,,4,26
,Umugabo ní uwŏrya akīshura.,"Si tu empruntes, sois prêt à rembourser à temps.","If you borrow, be prepared to repay when due.",proverbs,,,,,,,4,27
,Umugabo umwé ntâcá urubănza.,Une main ne peut pas séparer des épées qui s'entrechoquent.,One hand cannot separate clashing swords.,proverbs,,,,,,,4,28
,Umugabo w'îséma akubūra mu rutára.,Un faible caractère se reflète dans les actions.,Low character is reflected in one's actions.,proverbs,,,,,,,5,34
,Umugabo w'îséma yōngeza umutsíma.,Un homme de valeur s'abstient d'actions avilissantes.,A man of value refrains from demeaning actions.,proverbs,,,,,,,4,33
,Umugabo yamanye n’umugore umwe,Un homme qui a toujours vécu avec une seule femme.,A man who always lived with one wife.,grammar,,,,,,,4,30
,Umugabo yīhīndukiza mu kirago ntíyīhîndukiza mw'ījāmbo.,"Une personne peut changer de position en étant couchée, mais elle doit rester fidèle à ses paroles et engagements.","An individual may adjust his position while lying in bed, but he should remain steadfast in his words and commitments.",proverbs,,,,,,,6,55
,Umugaboijoro (ishāmba) atīnya icό vyărihūriyémwo.,"La forêt n'est pas effrayante, mais les rencontres passées à l'intérieur peuvent l'être.","The forest is not daunting, but the past encounters within it may be.",proverbs,,,,,,,5,49
,Umugambi wakunze.,Le projet est un succès.,The project is a success.,general,,,,,,,2,17
,Umuganga agira agende i muhira,Le médecin est sur le point de rentrer chez lui,The doctor is about to go home,grammar,,,,,,,5,30
,Umuganga ari ku bitaro.,Il est médecin à l'hôpital.,He is a doctor at the hospital.,general,,,,,,,4,23
clips/sound_proverb/prov039.mp3,Umugizi siwe mugirirwa.,"Malheureusement, parfois, lorsque vous faites de bonnes actions, vous ne serez pas récompensé.",Unfortunately sometimes when you do good deeds you might not be rewarded.,proverbs,,,,,,,3,23
clips/sound_proverb/prov004.mp3,Umugore ntasutamanga aba ashaka imyuga ibiri.,Une femme est censée éviter tout comportement susceptible d’éveiller les désirs sexuels des hommes.,A woman is supposed to avoid any behavior that would arouse men's sexual desires.,proverbs,,,,,,,6,45
,Umugoroba mwiza.,Bonsoir.,Good evening.,general,,,,,,,2,16
,Umugáni ntûvá ku gíti uva ku mūntu.,"Écoutez les conseils humains, car ils portent le poids de la sagesse et de l'expérience.","Listen to human counsel, for it carries the weight of wisdom and experience.",proverbs,,,,,,,7,35
,Umugáni ugana akarího.,Un proverbe reflète la réalité comme un miroir.,A proverb mirrors reality like a clear reflection.,proverbs,,,,,,,3,22
,Umugáni ugānīra abarí kumwé.,S'asseoir ensemble allume la flamme de la discussion.,Sitting together sparks the flame of discussion.,proverbs,,,,,,,4,28
,Umugáni ungana ingoma.,Les proverbes portent le poids des siècles.,Proverbs hold the weight of centuries.,proverbs,,,,,,,3,22
,Umugóre arakáma intáre.,Le charme d'une femme peut faire fondre les cœurs les plus durs.,A woman's charm can melt the hardest hearts.,proverbs,,,,,,,3,23
,Umugóre asa n'ûmwâna.,Une femme ressemble à un enfant.,A woman resembles a child.,proverbs,,,,,,,3,21
,Umugóre atānwa abâna ntátānwá ibigega.,"Lorsqu'une femme est chassée, elle n'emporte que le poids de ses enfants, pas les richesses du foyer.","When a woman is driven away, she carries only the weight of her children, not the riches of the household.",proverbs,,,,,,,5,38
,Umugóre gitó agutātira agúseguye.,"Malgré sa colère, la faveur de votre femme reste inchangée.","Despite her anger, your woman's favor remains unaffected.",proverbs,,,,,,,4,33
,Umugóre ntárirîmba aba aríko aracúra intîmba.,"Quand une femme chante, elle pleure ses peines.","When a woman sings, she mourns her sorrows.",proverbs,,,,,,,6,45
,Umugóre ntásīmbá urugó aba agômba kurugwa inyuma.,Il n'est pas convenable pour une femme de sauter par-dessus la clôture.,It's not proper for a woman to leap over the fence.,proverbs,,,,,,,7,49
,Umugóre ní inkĭngi y'úrugó.,Une bonne épouse est le pilier d'un foyer heureux.,A good wife is the foundation of a happy home.,proverbs,,,,,,,4,27
,Umugóre ní ndyāna n'úwějeje.,Une femme est attirée par un homme de moyens.,A woman is drawn to a man of means.,proverbs,,,,,,,4,28
,Umugóre ní uwó ukōyé.,Celui que vous épousez est celui que vous appelez vraiment vôtre.,The one you marry is the one you truly call your own.,proverbs,,,,,,,4,21
,Umugóre sí akazûru.,Être une bonne maîtresse de maison ne se limite pas à la beauté extérieure.,Being a good housewife is about more than just external beauty.,proverbs,,,,,,,3,19
