File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,word_count,char_count
clips/sound_humour/h26.mp3,Umukecuru yatsitariye imbere y'ikinogo ati ntaco umpamagara ndaje!,"""Pas besoin de m'appeler, j'arrive"", comme disait la vieille femme qui avait trébuché au bord d'un gouffre !","""No need to call me, I'm coming,"" as the old woman, who had stumbled at the edge of a pit, said!",jokes,,,,,,,8,66
,Umukiriya ntiyanyuzwe.,Le client n'est pas satisfait.,The customer is not satisfied.,general,,,,,,,2,22
,Umukobwa tuvukana ni umushingwamanza.,Ma sœur est avocate.,My sister is a lawyer.,general,,,,,,,4,37
,Umukoresha wanje arababaye,Mon patron est en colère.,My boss is angry.,general,,,,,,,3,26
,Umukoresha wanje arakerebutse.,Mon patron est strict.,My boss is strict.,general,,,,,,,3,30
,Umukoresha wanje ari ku rutonde.,Mon patron est strict.,My boss is strict.,general,,,,,,,5,32
,Umukoresha wanje ari kurutonde.,Mon patron est strict.,My boss is strict.,general,,,,,,,4,31
,"Umukwe akurwe muri bo, bazoca bisonzesha uwo musi","Quand l'époux leur sera enlevé, ils jeûneront immédiatement ce jour-là.","When the bridegroom is taken from them, at once they will fast on that day",grammar,,,,,,,8,49
,Umukwé w'îsόni ahāmbwa abόna.,Les âmes timides portent des blessures sans dire un mot.,Shy souls bear wounds without a word.,proverbs,,,,,,,4,29
,Umukéne na nyina aramwânka.,"Quand un pauvre frappe à la porte, même ses parents regardent par le judas.","When a poor man comes knocking, even his relatives look through the peephole.",proverbs,,,,,,,4,27
,Umukéne ní ntā jāmbo.,"Dans la pauvreté, l'influence d'une proposition est limitée.","In poverty, one's influence in proposing is limited.",proverbs,,,,,,,4,21
,"Umukòóbwa mwīza , yāmbáye umwāmbaro wó murí bàánki, yāmbáye ubudéde höse ku mabóko, nó mw'īzosi...","Une belle fille, portant des colliers partout, aux bras et au cou...
","A beautiful girl, wearing beautiful necklaces everywhere, on her arms and neck...
",jokes,,,,,,,15,98
,Umukòóbwa wa rúguru ntushobóra kumwûmvisha kó uzí gufotora nêzá mugihe utumôga nêzá tw'ígihūmbi yari yìísīze ataríko aratwûmva kw'īfoto.,On ne peut pas convaincre une fille du village que l'on est photographe professionnel quand elle ne peut pas sentir le parfum bon marché qu'elle avait mis sur elle,You can't convince a village girl that you are a professional photographer when she can't smell the cheap perfume she had put on herself,jokes,,,,,,,18,136
,Umukózi abērwa n'împêmbo.,Un travailleur assidu mérite un salaire équitable.,A diligent worker deserves a fair wage.,proverbs,,,,,,,3,25
,Umukúru yōva iyό ubá.,Un leader devrait venir de la même cour.,A leader should come from the same backyard.,proverbs,,,,,,,4,21
,Umukěngesha w'ímpōngo ayihīgīsha iróbe.,Essayer d'attraper une proie avec les mauvais outils est un signe clair de sous-estimation de la tâche à accomplir.,Trying to catch a prey with the wrong tools is a clear sign of underestimating the task at hand and not giving it the attention it deserves.,proverbs,,,,,,,4,39
,Umukŏbwa akura kwā sêbukwé ntákurá kwā sé.,"Une fille mûrit pleinement chez ses beaux-parents, pas dans la maison de son père.","A daughter matures fully in her in-law's home, not in her father's house.",proverbs,,,,,,,7,42
,Umunara muremure wa Eiffel uratangaje.,La Tour Eiffel est magnifique.,The Eiffel Tower is magnificent.,general,,,,,,,5,38
,Umunsi w'amavuko mwiza!,Joyeux anniversaire!,Happy birthday!,general,,,,,,,3,23
,Umuntu umwe ashima umusi umwe kuwurutisha iyindi,Un homme estime un jour plus que les autres,One man esteems one day more than others,grammar,,,,,,,7,48
,Umuntu wese abatizwe mubone guharirwa ivyaha,Que tout le monde se fasse baptiser afin que vos péchés vous soient pardonnés,Let every one be baptized that you may be able to be forgiven your sins,grammar,,,,,,,6,44
,Umuntu wese ategerezwa gukingira amatungo y’igihugu.,Tout le monde est censé protéger le biens du pays.,Everyone is supposed to protect the country's property.,general,,,,,,,6,52
,"Umunyu, iy’ ushize uburyohe, uba ukiryoshwa n’iki?”","Si le sel a perdu sa saveur, il sera aromatisé avec quoi ?","If salt has lost its flavor, it would be flavored with what?”",grammar,,,,,,,7,51
,"Umupasitori ahanura abantu, araheza arabasezera","Le pasteur a réprimandé les gens, puis il leur a dit au revoir","The pastor admonished the people, then he bid them goodbye",grammar,,,,,,,5,47
,Umupfú ntáburá uwumúpfunya.,Les disparus ne sont jamais sans assistants.,The departed are never without attendants.,proverbs,,,,,,,3,27
,Umupfú ntíyīnûkira.,"Vous ne pouvez pas voir vos propres défauts, il faut que d'autres les pointent du doigt.","You can't see your own flaws, it takes others to point them out.",proverbs,,,,,,,2,19
,Umuriro mu ziko utanga amahoro.,Le feu dans la cheminée est confortable.,The fire in the fireplace is cozy.,general,,,,,,,5,31
,Umuriro mubwotezo biraruhura,Le feu dans la cheminée est confortable.,The fire in the fireplace is cozy.,general,,,,,,,3,28
,Umuriro urakwiye.,Le feu dans la cheminée est confortable.,The fire in the fireplace is cozy.,general,,,,,,,2,17
,Umuryâmbwá aba umwé agatukīsha umuryāngo.,Les actions de l'un peuvent tacher l'honneur de toute la famille.,The actions of one can stain the honor of the whole family.,proverbs,,,,,,,5,41
,Umuryāngo ntúbuzá umuryângo w'ínzu kuva.,"L'amour familial peut être fort, mais il ne peut pas toujours empêcher le mal à la maison.","A family's love may be strong, but it cannot always prevent wrong in the home.",proverbs,,,,,,,5,40
,Umuryāngo uba ku muryângo.,La valeur de la famille se voit dans son soutien inébranlable.,Family's worth is seen in their unwavering support.,proverbs,,,,,,,4,26
,Umuryāngo ujá guhóna ubāndwa wöse.,Trop de mains dans une marmite gâcheront la soupe.,Too many hands in a pot will spoil the soup.,proverbs,,,,,,,5,34
,Umuryāngo umwé ntíwūríza umwămi umugwa.,Un seul clan ne peut porter le poids du progrès du roi.,A single clan cannot bear the weight of the king's progress.,proverbs,,,,,,,5,39
,Umuryāngo uryānyé urarîka.,Une famille avec des conflits internes est vulnérable à la destruction.,A family with internal conflicts is vulnerable to destruction.,proverbs,,,,,,,3,26
,Umuryāngo uryōha uryâna.,Les désaccords familiaux occasionnels renforcent le lien à long terme.,Occasional family disagreements make the bond stronger in the long run.,proverbs,,,,,,,3,24
,Umuryāngo utaziríriza urazíma.,Une famille qui ne parvient pas à enseigner ce qu'il ne faut pas faire pourrait disparaître.,A family failing to teach the don'ts might face extinction.,proverbs,,,,,,,3,30
,"Umurùúndi aratêka ibifùúngurwa ,akabimarira mū nkóno.",Un Burundais pourrait continuer à grignoter la nourriture qu'il est en train de préparer.,A Burundian might continue munching on the food they're preparing.,jokes,,,,,,,6,53
,Umurùúndi: Kubita göse Inyuma ica ikóra,"- Un Burundais : ""Frappe fort à l'arrière, ça va marcher.""","- A Burundian: ""Hit it hard on the back, it will work.""",jokes,,,,,,,6,39
,Umusavyi ntárutá shêbuja.,La main qui donne est au-dessus de la main qui reçoit.,The hand that gives is above the hand that receives.,proverbs,,,,,,,3,25
,Umusavyi w'ûrwânko agabana n'íngoga.,"Cherchez des ennuis, et les ennuis vous trouveront.","Look for trouble, and trouble will find you.",proverbs,,,,,,,4,36
clips/sound_humour/h25.mp3,Umusaza ahuye n'inkumi ati amasho Vyansize!,"""Bonjour Madame, je-n'en peux plus !"" dit le vieil homme lorsqu'il rencontra une jeune fille.","""Hello, Mrs I-can't-anymore!"" said the old man when he met a young girl.",jokes,,,,,,,6,43
clips/sound_humour/h39.mp3,Umusazi yasomeye amase n'amaganga ati s'umutsima s'imboga vyose ni hamwe!,"""Pas seulement la pâte mais même la sauce, tout ne fait qu'un"", comme disait le fou en absorbant du fumier saupoudré de fumier !","""Not only the dough but even the sauce, everything is one"", as the madman said while absorbing dung sprinkled with manure!",jokes,,,,,,,10,73
,Umusega (w'îmbwá) uryāna ugáramye.,Un renard endormi ne attrape pas de volaille.,A sleeping fox catches no poultry.,proverbs,,,,,,,4,34
clips/sound_humour/h45.mp3,Umuserebanyi ku nzu uti iyo buca ngo nisenyere!,"""J'ai hâte qu'il fasse jour pour pouvoir tranquillement glaner du bois de chauffage"", comme disait le lézard qui paressait sur le toit de la cabane !","""I can't wait for it to be daylight so that I can quietly glean firewood,"" as the lizard lazing on the roof of the hut said!",jokes,,,,,,,8,47
,Umushaha Wiwe warakomeretse.,Son âme a été blessé.,His soul was wounded.,general,,,,,,,3,28
,Umushikíriza w'ígitútsi ní we mutúkanyi.,Porter un message insultant fait du messager un complice.,Carrying an insulting message makes the messenger an accomplice.,proverbs,,,,,,,5,40
,Umushitsi mwīzá arîzimāna.,Un visiteur prévenant apporte son propre plat à table.,A considerate visitor brings their own dish to the table.,proverbs,,,,,,,3,26
,Umusi mukuru war'uryoshe.,La fête était amusante.,The party was fun.,general,,,,,,,3,25
,Umusi mwiza!,Bonne journée!,Good day!,general,,,,,,,2,12
,Umusi uhera 18h.,La journée se termine à 18h.,The day ends at 6 p.m.,general,,,,,,,3,16
,Umusóre umuhana aváyo ntúmuhána ajáyo.,"Permettez à votre enfant de suivre son chemin, même s'il est mauvais. À son retour, laissez les conséquences lui enseigner la leçon nécessaire.","Permit your child's path, even if it's wrong. Upon their return, let consequences teach the needed lesson.",proverbs,,,,,,,5,38
,Umutegetsi yemeza kandi ko Amategeko akurikizwa.,Le dirigeant veille également à ce que la Loi soit respectée.,The manager also ensures that the Law is respected.,general,,,,,,,6,48
,Umutsíma w'Îmâna urya abarâmbije abarâmbiwe bátāshe.,Les patients goûtent la douceur des bénédictions de Dieu.,The patient ones taste the sweetness of God's blessings.,proverbs,,,,,,,6,52
clips/sound_proverb/prov046.mp3,Umutwe umwe ntiwigira inama,Deux mains valent mieux qu'une,Two hands are better than one,proverbs,,,,,,,4,27
,Umutwé umwé ntíwīgîra inâma.,Le jugement d'une personne sur elle-même est souvent voilé.,A person's judgment of themselves is often clouded.,proverbs,,,,,,,4,28
,Umutwé umwé wīfasha gusara ntíwīfásha gusaba.,Deux têtes valent mieux qu'une.,Two heads are better than one.,proverbs,,,,,,,6,45
,Umutwăre atwārira böse agatūngāniriza böse.,"Un leader dirige avec équité et égalité, non avec favoritisme.","A leader leads with fairness and equality, not favoritism.",proverbs,,,,,,,5,43
,Umutwăre ntâbá umwâna.,On ne devrait jamais juger un leader par son âge.,A leader should never be judged by their age.,proverbs,,,,,,,3,22
,Umutâga wīmukira ijoro.,Le jour fait place à la nuit.,The day makes room for the night.,proverbs,,,,,,,3,23
,Umutíma ntúgirá igúfa.,Un cœur n'a pas d'os.,A heart has no bones.,proverbs,,,,,,,3,22
,Umutíma ntûbá mwôro.,"Le cœur reste riche, toujours rempli de êtres chers.","The heart remains wealthy, filled with beloved ones always.",proverbs,,,,,,,3,20
,Umutíma uva ku mutsíma.,L'affection est arrosée par les cadeaux que nous partageons.,Affection is watered by the gifts we share.,proverbs,,,,,,,4,23
,Umutīndi ntákizá uwŭndi.,Quelqu'un accablé par la misère ne peut aider un autre dans la même situation.,Someone overwhelmed by misery cannot provide assistance to another in the same situation.,proverbs,,,,,,,3,24
,Umutīndi w'înká atuka uwayímutīje.,Un chien idiot mord la main qui le nourrit.,A foolish dog bites the hand that feeds it.,proverbs,,,,,,,4,34
,Umuvyêyi agaba ukó ashāká.,Les parents offrent des cadeaux selon leurs propres désirs.,Parents bestow gifts according to their own desires.,proverbs,,,,,,,4,26
,Umuvyêyi ahakurira ku rutaro akarīra ku rutoke.,Les parents profitent du peu qu'ils ont après avoir tout donné à leurs enfants.,Parents enjoy the little they have left after giving all to their children.,proverbs,,,,,,,7,47
,Umuvyêyi atarí nyoko agushīmira inda yā mbere.,La première grossesse pourrait vous valoir une immense gratitude de votre belle-mère.,The first pregnancy might earn you immense gratitude from your mother-in-law.,proverbs,,,,,,,7,46
,Umuyaga uba ari mwinshi banawita umuyaga w’impeshi.,Le vent est fort et on l’appelle vent de printemps.,The wind is strong and it is called spring wind.,general,,,,,,,7,51
,Umuziki urakomeye cane.,La musique est trop forte.,The music is too loud.,general,,,,,,,3,23
,Umuzímu urīra ku muzima.,L'essence spectrale du fantôme se nourrit de la vie des vivants.,The ghost's spectral essence feeds upon the life of the living.,proverbs,,,,,,,4,24
,Umva musore,Ecoute mec,Listen man,general,,,,,,,2,11
,Umviriza akaririmbo k'inyoni.,Écoute le chant des oiseaux.,Listen to the birdsong.,general,,,,,,,3,29
,Umviriza uturirimbo tw'Inyoni.,Écoute le chant des oiseaux.,Listen to the birdsong.,general,,,,,,,3,30
,Umwaka mushasha!,Bonne année!,Good year!,general,,,,,,,2,16
,Umwaka mwiza,Bonne année!,Good year!,general,,,,,,,2,12
,Umwaka umara amezi cumi n’abiri.,Une année se compose de douze mois.,A year is made up of twelve months.,general,,,,,,,5,32
,Umwami Ntare yari intwari yaguye imbibe z'Uburundi,"Le Roi Ntare était brave, Il a agrandi le territoire du Burundi","King Ntare was brave, he expanded the territory of Burundi",general,,,,,,,7,50
,Umwana agoye itegeka,un enfant difficile à commander,a child who is difficult to command,grammar,,,,,,,3,20
,Umwana ararira.,Le bébé pleure.,The baby is crying.,general,,,,,,,2,15
,Umwana ararize,Le bébé pleure.,The baby is crying.,general,,,,,,,2,14
,Umwana wanje nyakuri mu kwizera,Mon véritable enfant dans la foi,My true child in the faith,grammar,,,,,,,5,31
clips/sound_proverb/prov001.mp3,"Umwansi agucira icobo, Imana ikagucira icanzo.","Lorsque l’ennemi creuse une tombe pour vous, Dieu vous donne une issue de secours.","When the enemy digs a grave for you, God gives you an emergency exit.",proverbs,,,,,,,6,46
,Umwâka w'ákănka ubúro burabûngwa.,"Face à l'adversité, tout s'effondre.","In the face of adversity, everything falls apart.",proverbs,,,,,,,4,33
,Umwâna ahora atînya ikára arítōye.,Un enfant brûlé craint le feu.,A burned child dreads the fire.,proverbs,,,,,,,5,34
,Umwâna akura i bŭse ntákurá i bŭnyina.,"La présence d'un père nourrit la force d'un enfant, et les soins d'une mère enveloppent leur cœur.","A father's presence nurtures a child's strength, and a mother's care envelops their heart .",proverbs,,,,,,,7,38
,Umwâna arahôngoka nyina akâsama.,"Dans le royaume de l'adversité, l'amour d'une mère est inébranlable.","In the realm of adversity, a mother's love is unwavering.",proverbs,,,,,,,4,32
,Umwâna arya inkóko nyina akayiruka amŏya.,"Les péchés des parents retombent sur eux-mêmes, mais les enfants ont profité du voyage.","The sins of parents fall upon themeselves, but the children enjoyed the ride.",proverbs,,,,,,,6,41
