File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,word_count,char_count
,Ubuzima ni bwiza cane ku gwego rwo hejuru.,La vie est extremement magnifique.,Life is extremely magnificent.,general,,,,,,,8,42
,Ubwa mbere na mbere Jambo yariho,au tout début était la Parole,very beginning was the Word,grammar,,,,,,,6,32
clips/sound_proverb/prov041.mp3,Ubwenge burarahurwa,Les connaissances proviennent de différents échanges d'expériences.,Knowledge comes from different experience exchanges.,proverbs,,,,,,,2,19
,"Ubwiwe aribubereke inzu nini yo hejuru, isezeye, iteguritse","Lui-même vous montrera une grande chambre haute, aménagée et préparée","He himself will show you a large upper room, fixed up and made ready",grammar,,,,,,,8,59
,Ubwizigirwa buragoye,La confiance est difficile à gagner.,Trust is hard to earn.,general,,,,,,,2,20
,Ubwo kw'īsí hōba hárihó abāntu babēshá gusūmba abatáyēri bó mu Burùúndi ?,Y a-t-il quelqu'un sur terre qui ment plus que les couturiers du Burundi ?,Is there anyone on earth who lies more than the tailors in Burundi?,jokes,,,,,,,12,73
,Ubwâto bwītângiye bukira umuyaga.,Le premier navire à naviguer est le premier à échapper à la tempête.,The first ship to sail is the first to escape the storm.,proverbs,,,,,,,4,33
,Ubwênge bukwănse buseruka ushâje.,La vieillesse est la forge où les compétences sont trempées.,Old age is the forge where skills are tempered.,proverbs,,,,,,,4,33
,Ubwênge bukwănse būza mū nyuma.,La sagesse qui ne vous est pas destinée se révèle généralement en temps voulu.,Wisdom not meant for you usually reveals itself in due time.,proverbs,,,,,,,5,31
,Ubwênge burarahurwa.,Un homme sage apprend des expériences des autres.,A wise man learns from others' experiences.,proverbs,,,,,,,2,20
,Ubwênge buva i muhana.,Les racines de la sagesse se trouvent au sein de la famille.,The roots of wisdom lie within the family.,proverbs,,,,,,,4,22
,Ubwênge bw'índa ní ukuryá ukîhorera.,Une vie contente est mieux gardée près du cœur.,A contented life is best kept close to the heart.,proverbs,,,,,,,5,36
,Ubwênge bw'ŭmwe ní isáho itobótse.,"Une opinion est comme une seule feuille, mais la sagesse vient d'un arbre entier.","One opinion is like a single leaf, but wisdom comes from a whole tree.",proverbs,,,,,,,5,34
,Ubwîzá buca mu kanwa.,La véritable beauté réside dans la saveur ressentie.,The real beauty lies in the flavor experienced.,proverbs,,,,,,,4,21
,Ubwîzá bugukŭnze buja ku mutíma.,La véritable beauté émane des profondeurs du cœur.,Genuine beauty emanates from the depths of the heart.,proverbs,,,,,,,5,32
,Ubwîzá bukwănse buja ahó batabubóna.,"Comme un joyau caché, la beauté précieuse peut être dissimulée au monde.","Like a hidden gem, precious beauty may be concealed from the world.",proverbs,,,,,,,5,36
,Ubwîzá bw'înká ní kubá imwé.,La vraie beauté réside dans l'unicité.,rue beauty lies in being one of a kind.,proverbs,,,,,,,5,28
,Ubwîzá ntíburībwá.,"La beauté s'estompe, mais les vertus du cœur perdurent.","Beauty fades, but the virtues of the heart endure.",proverbs,,,,,,,2,18
,Ubwīriza uwuryá ngo urānsaba.,"Demandez à une personne ayant un bien précieux de faire quelque chose, et elle pourrait penser que vous essayez d'obtenir une partie de ce qu'elle a.","Ask a person with a prized possession to do something, and they may think you are trying to get a portion of what they have.",proverbs,,,,,,,4,29
,Ubîka inzigo ntúzigáma irêmbo.,"Si vous gardez la haine dans votre cœur, vous ne pourrez jamais remplir votre devoir.","If you keep hate in your heart, you will never be able to fulfill your duty.",proverbs,,,,,,,4,30
,Ubúmwe butarího butēranywa n'ínyama.,"Dans une maison divisée, même un petit problème peut déclencher un incendie.","In a divided house, even a small issue can spark a fire.",proverbs,,,,,,,4,36
,Ubúsya uwŭndi burôroha.,Les défis d'un autre semblent souvent simples quand ils ne sont pas les vôtres.,The challenges of another often appear simple when they're not your own.,proverbs,,,,,,,3,23
,Ubúsābúsa buruta ubúsa.,Avoir quelque chose de petit est mieux que de ne rien avoir du tout.,Having something small is better than having nothing at all.,proverbs,,,,,,,3,23
clips/sound_proverb/prov010.mp3,Ubāna na Súnēbá ugasunēba nka wé.,"Lorsque vous restez avec une personne imprudente, vous finissez par devenir insouciant tout comme lui.","When you stay with a careless person, you end up becoming careless just like him.",proverbs,,,,,,,6,33
,Ubītsa sōbukwé ukaba ukôye.,"Même sans intention, donner de l'argent à votre beau-père peut être perçu comme une dot.","Even without intent, handing money to your father-in-law can be seen as dowry-like.",proverbs,,,,,,,4,27
,Ubūntu burîhābwa.,Vous détenez le pouvoir de vous donner honneur et respect.,You hold the power to give yourself honor and respect.,proverbs,,,,,,,2,17
,Ubūntu ní umūntu.,L'humanité est le fondement de la véritable nature humaine.,Humanity is the foundation of real human nature.,proverbs,,,,,,,3,17
,Uca mw'īshāmba utāzí ugaca inkoni utāzí.,"Dans une forêt étrange, couper une branche inconnue peut conduire à des résultats imprévus.","In a strange forest, cutting an unfamiliar branch can lead to unforeseen outcomes.",proverbs,,,,,,,6,40
,Udafise azokwakwa ni ico yari asanzwe afise,Celui qui ne l'a pas lui aura enlevé même ce qu'il avait déjà,He who has not will have taken from him even that which he already had,grammar,,,,,,,7,43
,"Uduháganyuzo duhera níngoga, nza nûmva umukózi ambwīye ati :"" Jēwé nāma nâkubwîye kó uwo muyàáya yōnôna.","Les cure-dents se terminent très rapidement. Ensuite, l'un de mes employés m'a dit : 'Je t'ai déjà dit plusieurs fois que c'est de la faute de cette femme employée."," The toothpicks finish very quickly. Then, one of my workers told me: 'I have already told you many times that it's the fault of that female worker.",jokes,,,,,,,16,104
,"Ufise amapfundo abiri, rimwe n’arihe ūtarifise","Celui qui a deux tuniques, qu'il en donne une à celui qui n'en a pas. »","He who has two coats, let him give one to him who has none”",grammar,,,,,,,6,46
,Ufise uburebure bungana gute?,Quelle taille faites-vous?,What size are you?,general,,,,,,,4,29
,Ufōra cāne ukavuna umuheto.,"Ne tendez pas trop l'arc, ou il cassera.","Don't draw the bow too tight, or it will snap.",proverbs,,,,,,,4,27
,Ugaya ahó ubá rikarēnga arího urí.,Celui qui méprise son propre foyer errera sans repos.,He who despises his own hearth will wander without rest.,proverbs,,,,,,,6,34
,Ugaya ubw'îfûni ukarâra umwâka.,De grandes pertes peuvent résulter de la négligence de petites choses.,Big losses can result from the neglect of small matters.,proverbs,,,,,,,4,31
,Ugire indoto nziza,Fais de beaux rêves.,Sweet dreams.,general,,,,,,,3,18
,Ugona mw'īrima ikivi kikaba kírāye.,Ceux qui dorment pendant que les autres travaillent se réveilleront les mains vides.,Those who sleep while others toil will wake to empty hands.,proverbs,,,,,,,5,35
,Uguhingura ivyakoreshejwe birakomeye,Recycler est important.,Recycling is important.,general,,,,,,,3,36
,Uguhūnga ní uguhumāna.,Celui qui fuit la bataille sera traité de lâche.,He who runs away from the battle will be called a coward.,proverbs,,,,,,,3,22
,Ugutsîtāra ní kwo kwīgirwa imbere.,L'échec est le meilleur moyen d'avancer.,Failure is the best way to go forward.,proverbs,,,,,,,5,34
,Ugutâmbuka ní ko kugēnda.,"Commencer à marcher, c'est le début du voyage.",Starting to walk is the beginning of the journey.,proverbs,,,,,,,4,25
,Ugutânga ní ugutânguza.,Faire une différence dans la société commence par initier des innovations précieuses.,Making a difference in society begins by initiating valuable innovations.,proverbs,,,,,,,3,23
,"Ugîye mu rubàánza bwó mu kibâno, ugaca usânga uwushóna ibirāto yaje yâmbaye ikirāto cāwe, wōvyīfatamwó gúte ?","Si tu vas à une fête du quartier et que tu découvres que le cordonnier local est venu à la fête avec tes chaussures, que ferais-tu ?","If you go to a neighborhood party and discover that the local cobbler came to the party wearing your shoes, what would you do?",jokes,,,,,,,17,109
,Ugēnda utábazá ugasāza utámenyé.,Ceux qui ne remettent jamais rien en question restent ignorants en vieillissant.,Those who never question remain ignorant as they age.,proverbs,,,,,,,4,32
,Ugēndera mu makānda y'ínzovu ugakira urume.,"Suivez les pas de l'éléphant, et vos pieds resteront au sec.","Follow the elephant's steps, and your feet will stay dry.",proverbs,,,,,,,6,43
,Uheza guhemuka ibigôri bikêra.,"Quand tu trahis les autres, ils peuvent réussir, et tu peux regretter.","When you betray others, they may find success, and you may find regret.",proverbs,,,,,,,4,30
,Uhisha ubwări nyoko ntíwāráma.,"Quand les temps étaient simples, ils refusaient l'aide, en difficulté, ils appellent à l'aide.","When times were simple, they turned away assistance, in trouble, they call for help.",proverbs,,,,,,,4,30
,Uhishīra umurozi akakumarira abâna.,Couvrir les méfaits des méchants leur permet de semer des graines de problèmes pour vos enfants.,Covering the misdeeds of the wicked allows them to sow seeds of trouble for your children.,proverbs,,,,,,,4,35
,Ukibaza uti ico kiganiro kiri mu rurimi uruhe?,Vous vous demandez dans quelle langue l'émission est diffusée ?,Wondering what language the show is broadcast in?,general,,,,,,,8,46
,Ukira umukêbá ntúkirá icó avyāyé.,"La chute de l'ennemi peut survenir, mais sa lignée perdure.","The foe's demise may come, but his lineage endures.",proverbs,,,,,,,5,33
,"Uko nsenga kwose, ndagusabira","Chaque fois que je prie, je prie pour vous.","Whenever I pray, I pray for you.",grammar,,,,,,,4,29
