File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,word_count,char_count
clips/sound_humour/h10.mp3,Inyoni bayirashe ngo yemwe i Nyamiyaga haragiriwe!,"Comme le dit en substance l'Oiseau touché par une flèche : ""Ah ! les gars, il y a beaucoup de monde au pays du vent !""","As the Bird hit by an arrow basically says: ""Ah! guys, there are many people in the land of the wind!""",jokes,,,,,,,7,50
,Inyoni iguruka yîsūnga igíti.,Les oiseaux trouvent leur chemin en suivant les arbres.,Birds find their way by following the trees.,proverbs,,,,,,,4,29
,Inyoni ziraririmba neza.,Les oiseaux chantent bien.,The birds sing well.,general,,,,,,,3,24
,Inyoni ziririmba neza,Les oiseaux chantent bien.,The birds sing well.,general,,,,,,,3,21
,Inyákamwe inyaga imwé.,Un loup solitaire peine à abattre une proie puissante.,A lone wolf struggles to take down a mighty prey.,proverbs,,,,,,,3,22
,Inyósha mbí ingana umurozi.,La personne qui vous incite à mal agir agit comme une sorcière.,The person who incites you to do wrong acts like a witch.,proverbs,,,,,,,4,27
,Inyănge ntíharánira kwěra.,"La vérité n'a pas besoin de défense, elle tient fermement toute seule.","The truth needs no defense, it stands firm on its own.",proverbs,,,,,,,3,26
,Inyūndo isigáranye abâna ihōnda imisé.,L'ignorance peut amener les gens à utiliser des choses précieuses à des fins futiles.,Lack of knowledge can lead people to use valuable things for menial purposes.,proverbs,,,,,,,5,38
,Inzara irahéra aríko igihému kibí ntígiherá.,"La faim peut s'arrêter, mais la trahison reste toujours.","Hunger may end, but betrayal always remains.",proverbs,,,,,,,6,44
,Inzara itēranya abaséka.,Des estomacs vides peuvent transformer le rire en conflit.,Empty stomachs can turn laughter into strife.,proverbs,,,,,,,3,24
,Inzara ntíyīcá batānu yīca abatânye.,"Face à la faim, ce sont les désunis qui périssent.","In the face of hunger, it is the disunited who perish.",proverbs,,,,,,,5,36
,Inzara y'ûmwâna imenywa na nyina.,"Seule une mère connaît la faim de son enfant, car elle détient la clé de la cuisine.","Only a mother knows the hunger of her child, for she holds the key to the kitchen.",proverbs,,,,,,,5,33
,Inzigo ntízigáma irêmbo.,La haine entrave l'accomplissement de tâches précieuses.,Hatred hinders the accomplishment of valuable tasks.,proverbs,,,,,,,3,24
,Inzira ntíbará inkúru.,"Lors d'un voyage, on peut rencontrer une multitude d'histoires.","On a journey, one may come across a multitude of stories.",proverbs,,,,,,,3,22
,Inzira y'íshāmba igēndwa n'ábayîzi.,Les pas dans la forêt sont guidés par ceux qui ont osé avant.,The footsteps through the forest are guided by those who have ventured before.,proverbs,,,,,,,4,35
,Inzira ya hâfi yamáze abatwá.,Le chemin le plus court n'est pas toujours le plus sûr.,The shortest path is not always the safest one.,proverbs,,,,,,,5,29
clips/sound_humour/h20.mp3,Inzoka iriye inkware kw'izosi iti 'uwo uhetse niwe aguhekuye!,"""Celui qui vous doit la vie est aussi celui-là même qui vous apporte la mort"", comme disait le Serpent en mordant la Perdrix au cou !","""He who owes you life is also the same one who brings you death"", as the Snake said when biting the Partridge in the neck!",jokes,,,,,,,9,61
,Inzu irasukuye ubu,La maison est propre maintenant.,The house is clean now.,general,,,,,,,3,18
,Inzu isa neza ubu.,La maison est propre maintenant.,The house is clean now.,general,,,,,,,4,18
,Inzu ni nini,La maison est grande.,The house is big.,general,,,,,,,3,12
,Inzu ni nziza ubu.,La maison est propre maintenant.,The house is clean now.,general,,,,,,,4,18
,Inzu ntísēnyéra iyĭndi.,"Chaque foyer devrait être autonome, sans dépendre de l'aide des autres.","Every household should be self-reliant, not relying on assistance from others.",proverbs,,,,,,,3,23
,Inzu ntíyīnjíra mu yĭndi.,Une maison ne peut être nichée dans une autre.,One house cannot be nested within anothe.,proverbs,,,,,,,4,25
,Inzérerezi ntíhāmbá sé.,"Les ignorants sont absents quand cela compte le plus, même à l'enterrement de leur père.","The ignorant are absent when it matters most, even at their father's burial.",proverbs,,,,,,,3,23
,Inzóka ntíyīgórōra iba igîye.,"Le serpent blessé ne peut pas se guérir lui-même, il rencontrera sa fin.","The wounded snake cannot heal itself, it will meet its end.",proverbs,,,,,,,4,29
,Inzόga y'í bwămi mu kuyisoma urasûngarara.,Le palais du roi détient une abondance inépuisable.,The king's palace holds inexhaustible abundance.,proverbs,,,,,,,6,42
,Inánkūndakuryá yarîye ubûki bw'îfûnděri.,Un cœur avide a conduit quelqu'un à une erreur coûteuse.,A greedy heart led one to a costly mistake.,proverbs,,,,,,,4,40
,Inánzōbirya mvyîkoreye yapfûye atîkóra inyuma.,"Compter uniquement sur soi-même peut sembler fort, mais les répercussions d'une trop grande pression peuvent devenir un compagnon indésirable.","Relying solely on oneself may seem strong, but the repercussions of pushing too hard can emerge as an unwelcome companion.",proverbs,,,,,,,5,46
,Inēra ibegerwa ku bwăyo igakūra ubwătsi.,"Ceux qui manquent de connaissance se contentent d'une bouchée, passant à côté du somptueux banquet qui leur est destiné.","Those lacking knowledge content themselves with a bite, missing out on the sumptuous banquet meant for them.",proverbs,,,,,,,6,40
,Irakeregeza ikaba inkěcuru.,La colère rapide détient rarement le pouvoir.,Rapid anger rarely holds power.,proverbs,,,,,,,3,27
,"Iri dûga ry'íbicîro naryó ntirizôdusíga amahóro
- Umwâna : Hèé dàá, nābônye ikirāto cīzá
- Sé wîwé: Nōné warùúzi ngw’íbirāto vyīzá vyàárahéze ??","Cette inflation va nous tuer.
- Un enfant : ""Papa, j'ai vu une nouvelle belle paire de chaussures.""
- Son père : ""Alors, tu pensais qu'il n'y avait plus de belles chaussures ?""","This inflation is going to kill us.
- A child: ""Dad, I saw a new beautiful pair of shoes.""
- His dad: ""So, were you thinking that there were no more beautiful shoes left on earth?""",jokes,,,,,,,23,144
,Iri ni ibuye.,Ceci est un pierre.,This is a stone.,vocabulary,,,,,,,3,13
,Iri ni icumu.,Ceci est un lance.,This is a spear.,vocabulary,,,,,,,3,13
,Iri ni ijoro.,Ceci est un nuit.,This is a night.,vocabulary,,,,,,,3,13
,Iri ni ipera.,Ceci est un goyave.,This is a guave.,vocabulary,,,,,,,3,13
,Iri ni ivoka.,Ceci est un avocat.,This is a avocado.,vocabulary,,,,,,,3,13
,Iri ni izosi.,Ceci est un cou.,This is a neck.,vocabulary,,,,,,,3,13
,"Irivúga ni ijāmbo ryērékana kamére, umugămbi cânké igikórwa","Un adjectif est un mot qui décrit un caractère, une intention ou une action","An adjective is a word that describes a character, an intention or an action",general,,,,,,,8,59
clips/sound_humour/h46.mp3,Iroswa ihiye iti ndahiriwe amasimbo yari iwanje yansema!,"""Quelle chance ! Mes réserves de crème risquaient de révéler mes vols"", comme disait la gourmande en voyant sa maison incendiée !","""What good fortune! My reserves of cream risked revealing my thefts"", as the greedy woman said when she saw her house burned!",jokes,,,,,,,8,56
,Iríba riba kare.,Ce qui doit arriver arrivera tôt.,What is meant to be will come early.,proverbs,,,,,,,3,16
,Isabukuru nziza,Joyeux anniversaire!,Happy birthday!,general,,,,,,,2,15
clips/sound_humour/h36.mp3,Isake inyereye ku butsima iti buhanagure mwananje tuburye ntaho umusuzi w'umukecuru wahonyoye umuhogo!,"""Essuie la pâte, mon enfant, et mangeons-la, aucun gosier, en effet, n'a jamais été gêné par un pet de vieille femme"", comme disait le coq après avoir ""glissé"" sur son pain !","""Wipe the dough, my child, and let us eat it, no gosier, in fact, has ever been obstructed by an old woman's fart"", as the rooster said after ""slipping"" on his loaf!",jokes,,,,,,,13,102
,Isandugu irimwo ibitabo,La boîte contient des livres,The box contains books,grammar,,,,,,,3,23
clips/sound_humour/h13.mp3,Isazi inyereye ku kibando iti amasabo ariko arampinduka!,"""Mon patron se retourne contre moi"", comme disait la mouche en dérapant sur une barre de bois !","""My boss is turning against me"", as the fly said while skidding on a wooden bar!",jokes,,,,,,,8,56
,"Ishavú mfitíye abatwâra amatagisi, baguma bádūza ibicîro , ubu ndayûrira ku maherá ashāká, nkāmbara umusipí, nkahēngēra nawé yâkije, nkaca ndáwukūra, nkamubwīra nti: "" Ndabíhevye, ndagīye n’ámaguru.""","Je suis vraiment agacé par les chauffeurs de taxi ; ils augmentent les prix à leur guise. Maintenant, j'ai trouvé une solution. J'accepte le tarif qu'ils demandent, je monte dans le taxi, je boucle ma ceinture, et dès que la voiture commence à rouler, je déboucle rapidement ma ceinture, annonçant que j'ai changé d'avis et que je préfère marcher","I am really frustrated with the taxi drivers; they raise prices as they please. Now, I've found a solution. I agree with the fare they quote, get into the taxi, fasten my seatbelt, and as soon as the car starts moving, I promptly unfasten the seatbelt, announcing that I've changed my mind and have decided to walk.",jokes,,,,,,,26,199
,"Ishengero ryinshi cane rikoranira kuri we, bimutera gutambukira mu bwato","Une très grande foule le rencontra, de sorte qu'il monta dans un bateau","A very great crowd met with him, so that he stepped into a boat",grammar,,,,,,,10,72
,"Ishengero ryongera gukoranira kuri we, bituma  babura ingene botamira n’agatsima","La foule se réunit de nouveau avec lui, de sorte qu'ils n'avaient même pas l'occasion d'avaler ne serait-ce qu'un peu de pain.","The crowd again met together with him, so that they lacked opportunity to swallow even a little bread",grammar,,,,,,,10,80
,Ishirásoní sí iyiróga ní iyírya abăndi bábona.,La personne avide mange seule à l'ombre de son égoïsme.,The greedy person eats alone in the shadow of their selfishness.,proverbs,,,,,,,7,46
,Ishwi da!,Pas du tout!,Not at all!,grammar,,,,,,,2,9
,Ishávu ry'úmuvyêyi rirîrirwa ntírirārá.,La colère d'un parent est comme un nuage passager.,A parent's anger is like a passing cloud.,proverbs,,,,,,,4,39
,Ishíga rimwé ntíryāríka.,Un seul pilier ne peut pas supporter le poids du toit.,One pillar alone cannot support the weight of the roof.,proverbs,,,,,,,3,24
,Ishûrwé rirêra kăndi rírura.,"Les apparences peuvent être trompeuses, comme avec une fleur amère.","Appearances can be deceiving, as with a bitter flower.",proverbs,,,,,,,4,28
,Ishāmba ryăbāye indahiro ntíribá indagiro.,"Dans la forêt de la peur, le troupeau ne peut trouver de pâturage.","In the forest of fear, the herd cannot find pasture.",proverbs,,,,,,,5,42
clips/sound_proverb/prov020.mp3,Isinzi ntibesha.,La foule ne ment pas.,The crowd does not lie.,proverbs,,,,,,,2,16
,Isáka rimwé ntíryūzúra ikigega.,Un petit repas laisse un homme affamé.,A small meal leaves one hungry.,proverbs,,,,,,,4,31
,Isáka rirakúra ntírisūmbá umugéshi.,"Le sorgho peut grandir, mais il ne peut échapper aux mains du moissonneur.","Sorghum can grow tall, yet it cannot escape the hands of the harvester.",proverbs,,,,,,,4,35
,Isári ntírēngá intŏre.,"Un cœur noble est toujours bien nourri, nourri par les soins des autres.","A noble heart is always well-fed, nourished by the care of others.",proverbs,,,,,,,3,22
,Isáse riva ku cûma.,"Tel père, tel fils.","Like father, like son.",proverbs,,,,,,,4,19
,Iséma isema básemerera.,"Souvent, ceux qui attirent des ennuis sur eux-mêmes et les autres, ignorent les conseils des prudents.","Often, those who bring trouble upon themselves and others, disregard the counsel of the cautious.",proverbs,,,,,,,3,23
,Iséma y'úmugabo yīrukana ishíshīro.,Un homme insensé repousse les visiteurs portant des présents.,A foolish man turns away visitors bearing presents.,proverbs,,,,,,,4,35
,Isórōsóro igwīrira iyó iroyé.,De nombreuses gouttes font un grand océan.,Many drops make a mighty ocean.,proverbs,,,,,,,8,50
,Isúka yāmá iríma ntîgwá ingése.,Une hache constamment utilisée ne rouille jamais.,A constantly used axe never gets rusty.,proverbs,,,,,,,5,31
,Itariki ni iyihe?,Quelle est la date?,What is the date?,general,,,,,,,3,17
,Itereni ishika isaha zingahe?,Le train arrive à quelle heure?,What time does the train arrive?,general,,,,,,,4,29
clips/sound_humour/h33.mp3,Ityazo baritereye musi y'urugo riti ho! kwari ukwicara n'ukwicara!,"""Oh ! c'est la meilleure façon de se prélasser à ne rien faire !"", disait la pierre à aiguiser qui avait été rejetée sous l'enceinte !","""Oh! this is the best way to bask in doing nothing!"", as said the sharpening stone that had been rejected below the enclosure!",jokes,,,,,,,9,66
,Itáma ridatamíye ntíritamúra.,Une bonne santé commence par une bonne alimentation.,Good health starts with good eating.,proverbs,,,,,,,3,29
,Itōngo ní amagára y'úmūntu.,Un corps sain est la possession la plus riche.,A healthy body is the richest possession.,proverbs,,,,,,,4,27
,Itōngo ní ubuzima.,Une terre est un héritage.,A land is legacy.,proverbs,,,,,,,3,18
,Itōngo ry'úmuryāngo ní wo urizigáma.,La force de la famille protège la longueur de leur terre.,The family's strength guards their land's length.,proverbs,,,,,,,5,36
,Ivoka ry'îmbwá rikoroka ríhīye.,"Quand c'est le bon moment, tout se met en place naturellement.","When it's the right time, everything falls into place naturally.",proverbs,,,,,,,6,45
,Ivuriro riri kure yo ngaha.,L'hôpital est loin d'ici.,The hospital is far from here.,general,,,,,,,5,27
,Ivy'ábapfú birya abapfúmu.,Les malins profitent de l'ignorance des autres.,The clever feast upon the ignorance of others.,proverbs,,,,,,,3,26
