File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,word_count,char_count
,Ibigori vyoroshe itonora,maïs facile à décortiquer,corn that is easy to husk,grammar,,,,,,,3,24
,Ibigôra bigōra abagabo.,L'adversité est le terrain d'essai des vrais hommes.,Adversity is the testing ground for real men.,proverbs,,,,,,,3,23
,Ibiharuro biragoye,Les mathématiques sont difficiles.,Mathematics is difficult.,general,,,,,,,2,18
,Ibihe bigoye nivyo bitera abantu gukomera,Ce sont les temps durs qui rendent les hommes forts,Hard times make men strong,general,,,,,,,6,41
,Ibihe biha ibĭndi.,Chaque saison a son moment.,Every season has its time.,proverbs,,,,,,,3,18
,Ibihěngeri bitēra imfyísi urwěze.,"Dans la discorde, les ennemis trouvent des raisons de se réjouir.","In discord, enemies find reasons to cheer.",proverbs,,,,,,,4,33
,Ibijumbu bigoye irya,patates douces difficiles à manger,sweet potatoes that are difficult to eat,grammar,,,,,,,3,20
,Ibijumpu biri kubiri,Les patates douces sont en deux groupes,The sweet potatoes are in two groups,grammar,,,,,,,3,20
,Ibijá gucîka bica amarěnga.,Le chemin vers le désastre est pavé de signes avant-coureurs.,The path to disaster is paved with early omens.,proverbs,,,,,,,4,27
,Ibikoko biba mumazi birabangamiwe,Les animaux marins sont en danger.,Marine animals are in danger.,general,,,,,,,4,33
,Ibikoko vyo mu mazi biri mukaga.,Les animaux marins sont en danger.,Marine animals are in danger.,general,,,,,,,6,32
,Ibiro biri hagati mu gisagara.,Le bureau est au centre-ville.,The office is downtown.,general,,,,,,,5,30
,Ibiro biri hagati mugisagara,Le bureau est au centre-ville.,The office is downtown.,general,,,,,,,4,28
,Ibiro biri mu gisagara hagati.,Le bureau est au centre-ville.,The office is downtown.,general,,,,,,,5,30
,Ibiro biri mugisagara hagati.,Le bureau est au centre-ville.,The office is downtown.,general,,,,,,,4,29
,Ibirîwe nêzá birarwīra.,Une consommation adéquate conduit à une multiplication fructueuse.,Proper consumption leads to fruitful multiplication.,proverbs,,,,,,,3,23
,Ibisângiye imizi bisāngira n'ûkwûma.,Deux choses unies dans la bonté restent connectées même en temps de trouble.,Two things united in goodness remain connected even in times of trouble.,proverbs,,,,,,,4,36
,Ibitaro biri kure no ngaha.,L'hôpital est loin d'ici.,The hospital is far from here.,general,,,,,,,5,27
,Ibitaro biri kure yo ngaha.,L'hôpital est loin d'ici.,The hospital is far from here.,general,,,,,,,5,27
,Ibitaro ntibiri kure yo ngaha,L'hôpital est loin d'ici.,The hospital is far from here.,general,,,,,,,5,29
,Ibiti bigoye isatura,des arbres difficiles,trees that are difficult,grammar,,,,,,,3,20
,Ibitári ivyâwé ntúvyĭbīkáko.,Vous ne pouvez pas garder ce qui ne vous appartient pas.,You can't keep what's not yours.,proverbs,,,,,,,3,28
,Ibitěbu birarésha ntívyūbáka.,"Le sarcasme peut captiver, mais il ne construit pas.","Sarcasm may captivate, yet it doesn't construct.",proverbs,,,,,,,3,29
,Ibitěbu vy'úmukêbá bikwēga agaheza.,Les moqueries de l'adversaire peuvent conduire à la catastrophe.,Mockeries from the opponent can lead to disaster.,proverbs,,,,,,,4,35
,Ibizôkúrikira sindímwo.,La suite ne relève pas de ma responsabilité.," Whatever unfolds next, I'm not accountable for.",jokes,,,,,,,2,23
,Ibuye riba ritó ntíribá ritŏto.,"La taille ne détermine pas la force, même une petite pierre peut avoir une grande force en son sein.","Size doesn't determine strength, even a small stone can hold great strength within their core.",proverbs,,,,,,,5,31
clips/sound_proverb/prov036.mp3,Ibuye riserútse ntíryīcá isúka.,"Lorsque vous avez été alerté de ce que vous devez craindre, vous pouvez être très prudent ou prudent.","When you have been alerted to what you have to fear, you are able to be seriously careful or prudent.",proverbs,,,,,,,4,31
,Ibísa birasabiranira.,Qui se ressemble s'assemble.,Birds of a feather flock together.,proverbs,,,,,,,2,21
,Ibānga ntírimirwá intáma.,Garder un secret est comme tenir de la fumée dans sa paume.,Keeping a secret is like holding smoke in your palm.,proverbs,,,,,,,3,25
,Ibānga ní agacănwa katarahúrwa.,"Un secret est mieux gardé dans le cœur, pas sur les lèvres.","A secret is best kept in the heart, not on the lips.",proverbs,,,,,,,4,31
,Ibānga ní iryā bábiri uwa gátatu aba arí igisahuzi.,"Un secret est en sécurité avec deux, mais pas avec trois.","A secret is safe with two, but not with three.",proverbs,,,,,,,9,51
,Ibānga ribāngirwa ingáta.,Une mission noble est sauvegardée avec fierté et vigilance.,A noble mission is safeguarded with pride and vigilanc.,proverbs,,,,,,,3,25
,Ibānga rirahéberwa.,Il faut renoncer à quelque chose pour en obtenir une autre.,You must give up something to get something.,proverbs,,,,,,,2,19
,Ibānga ry'íntāngo ribazwa umubûmvyi.,L'art du potier est mieux appris du cœur du potier.,The potter's art is best learned from the potter's heart.,proverbs,,,,,,,4,36
,Ibīntu ní abāntu.,Faites-vous des amis avant d'en avoir besoin.,Make friends before you need them.,proverbs,,,,,,,3,17
,Ica mbere ni uko Abayuda babikijwe ivyavuzwe n’Imana,La première est que les Juifs se sont vu confier les choses prononcées par Dieu,The first is that the Jews have had entrusted to them the things spoken by God,grammar,,,,,,,8,52
,Icansi kiri gusa,Le pot à lait est vide,The milk pot is empty,grammar,,,,,,,3,16
,Icari citezwe iyo kibonetsentikiba kicitegwa,"Ce qui était attendu, quand il apparaît, on ne l'attend plus","That which has been awaited, when it appears, it is no longer awaited",grammar,,,,,,,5,44
,Icatumye abikora n’uko yagomba guhisha icaha ciwe,La raison pour laquelle il l’a fait est qu’il voulait cacher son péché.,The reason he did it is that he wanted to hide his sin.,grammar,,,,,,,7,49
,Icatumye avuga artyo n’uko bavuze ngw Arimwo impwemu ihumanye,"La raison pour laquelle il parlait ainsi, c’est qu’ils disaient : ‘Il a un démon.’ »","The reason he spoke like that was that they said,‘He has a demon.’”",grammar,,,,,,,9,61
,"Iciza ni ikihe, gutaha kare canke guheza ibikorwa?","Qu'est-ce qui est mieux, rentrer tôt à la maison ou finir le travail ?","Which is better, to go home early or to finish the work?",grammar,,,,,,,8,50
,Icizere kiragoye gutsindira.,La confiance est difficile à gagner.,Trust is hard to earn.,general,,,,,,,3,28
,Ico Kigurishwa angahe?,Combien ça coûte?,How much does it cost?,general,,,,,,,3,22
,Ico gitabu gikorerwa cane aba kirisu,Ce livre est produit en grande partie pour les Chrétiens.,This book is produced largely for Christians.,general,,,,,,,6,36
,Ico kiremo coyitabura ikarushiriza gutabuka,Ce patch le déchirerait et il le déchirerait encore davantage,That patch would tear it and it would tear more,grammar,,,,,,,5,43
,"Ico kiremo coyitabura, gishasha kikavana n’icaheze.",Ce patch le déchirerait et le nouveau se séparerait de l'usé.,"That patch would tear it, and the new one would separate from the worn-out one.",grammar,,,,,,,6,51
,"Ico mbabaririye ivyo, ni uukugira ngo ntimuze mutsitazwe","La raison pour laquelle je vous dis ces choses, c'est pour que vous ne trébuchiez pas.",The reason I tell you those things is in order that you may not stumble,grammar,,,,,,,8,56
