File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,word_count,char_count
,Umunyêshùúre yabájije umwìígīsha wîwé ati: Umūntu arashóbora guhanirwa icó atākozé?,"Un élève demanda à son professeur : ""Est-ce que quelqu'un peut être puni pour quelque chose qu'il n'a pas fait ?""",A student inquired of their teacher: Can someone be punished for something they haven't done?,jokes,,,,,,,11,85
,Umurùúndi: Indé ??,"Un Burundais : ""Qui ? Moi ?""",A Burundian: Who? Me?,jokes,,,,,,,4,20
,Umurùúndi: Ushāka uyàánsubize?,Réponse burundaise : Tu veux me rembourser ?,Burundians: Do you want to cash me back?,jokes,,,,,,,4,32
,"Umwâna : Hèé Dàá, nūmva nkûnda nyòókuru göse, niwé nshāká kó tuzôkóra ubukwé","Enfant : Hé Papa, j'aime vraiment beaucoup Mamie, je veux qu'elle soit ma femme.","Kid: Hey Dad, I really love grandma a lot, I want her to be my wife.",jokes,,,,,,,14,78
,Umwâna : Nōné wewé Kó watwâye Māwé wānje ?,"Enfant : Mais toi aussi, tu as épousé ma maman?",Kid: But you also married my mom?,jokes,,,,,,,10,45
,Umwìígīsha nawé ati: Oya.,Le professeur répondit : Non.,The teacher replied: No.,jokes,,,,,,,5,26
,"Veterinêri: Umūntu amvuníra umugeto, ntā yìíndi nyama nōmuhá.",Grilladin : Celui qui casse mes tiges n'aura plus de viande.,Griller: The one who breaks my skewers won't get any meat anymore.,jokes,,,,,,,9,63
,Aba màáma b’ábarùúndi baratāngāje núkurí.,Les mamans burundaises sont vraiment spéciales. ,Burundian moms are truly unique.,jokes,,,,,,,5,41
,"Aba màáma b’ábarùúndi nûbwó wōbabwìíra kó wīgá mu wa gátāndátu ufíse imyâka 18
bāma bágira bati :""Urayajānyē!"" cânké ngo ""Uyahejeje ukíri mutó""","Les mamans burundaises, imaginez avoir 18 ans et leur dire que vous êtes sur le point de terminer l'école primaire. Leur réponse ? 'Wow, tu es sur le point de terminer ton marathon académique,' ou 'Finir à un si jeune âge, n'es-tu pas un prodige ?","Burundian moms, imagine being 18 and telling them you're about to finish primary school. Their response? 'Wow, you're on the brink of completing your academic marathon,' or 'Finishing at such a tender age, aren't you a prodigy?",jokes,,,,,,,22,143
,"Aba màáma b’ábarùúndi ubábwīye uti : ""Ufise Umwâna mwīzáa.""
Nyina wîwé rēró : ""Yōooo asa na sé.""","Si tu dis aux mamans burundaises, 'Tu as un beau bébé.'
La grand-mère : 'Ohhh vraiment ? Il ressemble à son père.'","If you tell Burundian moms, 'You have a beautiful baby.'
The grandmother: 'Ohhh really? He looks like his father.'",jokes,,,,,,,17,96
,Ababwira ijambo ry’Imana mu migani myinshi imwe n’iyo,Il leur dit la parole de Dieu dans de nombreuses paraboles identiques à celles,He told them the word of God in many parables the same as those,grammar,,,,,,,8,53
clips/sound_proverb/prov048.mp3,Ababwiriza benshi barashisha mu jisho.,Vous ne pouvez pas suivre beaucoup de prédicateurs,You cannot follow many preachers,proverbs,,,,,,,5,38
,Abadápfūyé barabónana.,Les chemins des vivants finiront par se croiser à nouveau.,The paths of the living will eventually cross again.,proverbs,,,,,,,2,22
,Abagabo bahūrira mu cêro ntíbahūríra mu cîbo.,"Pour des conversations significatives, rassemblez-vous dans l'endroit ouvert désigné, pas autour du festin.","For meaningful conversations, gather in the designated open area, not around the feast.",proverbs,,,,,,,7,45
,Abagabo bararyá imbwá zikīshura.,"Parfois, ce sont les innocents qui paient pour les fautes des coupables.","Sometimes, it's the innocent who pay for the faults of the guilty.",proverbs,,,,,,,4,32
,Abagabo barāra kubiri bakarōta kumwé.,"Des lits séparés, des rêves partagés.","Separated beds, shared dreams.",proverbs,,,,,,,5,37
,Abagiriki bo n’abanyamahanga ndi n’umwenda wabo,"Grecs et étrangers, j'ai une dette envers eux",Greeks and foreigners I have a debt to them,grammar,,,,,,,6,47
,Abaherezi bazanana aho bari ni umukuru w’abashibamyi,Les prêtres sont venus là où ils étaient avec le chef des gardes,The priests came where they were with the chief of the guards,grammar,,,,,,,7,52
clips/sound_proverb/prov049.mp3,Abahigi benshi bayobeza imbwa.,De nombreux chasseurs en forêt confondent les chiens,Many hunters in the forest confuse the dogs,proverbs,,,,,,,4,30
,Abahinga babona ko Uburundi bufise kazoza keza,Les ingénieurs pensent que le Burundi a un meilleur avenir.,Engineers believe Burundi has a better future.,general,,,,,,,7,46
,Abakobwa bicare ukwabo n’abahungu ukwabo,Demandez aux filles de s'asseoir seules et aux garçons seuls,Have the girls sit by themselves and the boys by themselves,grammar,,,,,,,5,40
,Abakobwa ni beza.,Les filles sont belles.,The girls are beautiful.,general,,,,,,,3,17
clips/sound_proverb/prov050.mp3,Abakunzi ntibarangirira mu mubindi.,C'est impossible de satisfaire tous tes amis,Its impossible to satisfy all your friends,proverbs,,,,,,,4,35
,"Abakòóbwa bā rúguru: Uri mwīzá ,usa nêza ,ufise akabiri nk'âk'úruyoyá, katagirá agahōnzi.","Les filles du village.: Tu es tellement belle, ta peau est vraiment douce, on dirait un bébé, tu es pure.","Village girls: You are so beautiful, your skin is really soft, like a baby, you are pure.",jokes,,,,,,,15,106
,Abana bakinira hanze.,Les enfants jouent dehors.,The children are playing outside.,general,,,,,,,3,21
,Abana barakina umupira wamaguru.,Les enfants jouent au football.,The children play football.,general,,,,,,,4,32
,Abantu babona ugutandukanye imico n’imigenzo,Les gens voient différement les cultures et traditions,People see cultures and traditions differently,general,,,,,,,5,44
,Abantu bafise umutima mwiza,Les gens sont très gentils.,The people are very nice.,general,,,,,,,4,27
,Abantu n'Intungane cane.,Les gens sont très gentils.,The people are very nice.,general,,,,,,,3,24
,Abapfûye akarīmbi baragashīngirwa.,"Si les gens sont en conflit, aidez-les à établir des limites.","If people are in conflict, help them set boundaries.",proverbs,,,,,,,3,34
,Abapfûye urubíbe baragorōrerwa.,"Dans les litiges concernant les frontières, une division équitable apporte une paix durable.","In disputes over borders, fair division brings lasting peace.",proverbs,,,,,,,3,31
,Abari kumwe na we na bamwe cumi na babiri bamubaza iyo migani,Ceux qui étaient avec lui et les douze l'interrogeaient sur ces paraboles,Those who were with him and the twelve asked him about those parables,grammar,,,,,,,12,61
,Abarundi barayamaze bati:“hapfa uwavutse”,Les Burundais ont un dicton : ”c'est celui qui est né qui meurt ”.,The Burundians have a saying: “it is he who is born who dies”.,general,,,,,,,4,41
,Abarundi barayamaze ngo: “agatakaye ntaho katabarizwa”.,Les Burundais ont un proverbe qui dit : “Ce qui est perdu n’a nulle part où être réclamé.”,The Burundians have a proverb that says: “What is lost has nowhere to be reclaimed.”,general,,,,,,,6,55
,Abarŭndi basība kurima ntíbasībá kuvúga.,"Les Burundais pourraient délaisser leurs devoirs, mais ne ratent jamais une occasion de potins.","Burundians might skip their duties, but never miss a chance to gossip.",proverbs,,,,,,,5,40
,Abashingamateka bacirwa urubanza na Sentare ntahinyuzwa.,Les députés sont jugés par un tribunal susceptible de destitution.,The deputies are tried by a court subject to dismissal.,general,,,,,,,6,56
,Abasângira basīgana imvyíro.,Deux mains dans une marmite peuvent parfois se heurter.,Two hands in a pot may sometimes collide.,proverbs,,,,,,,3,28
,Abasângira umusa basāngira abânsi.,Des intérêts partagés font des ennemis communs.,Shared interests make common foes.,proverbs,,,,,,,4,34
,Abatângánya amatáko ntíbīsîgira hamwé.,Les gens ont tendance à rester avec leur propre genre.,People tend to stick with their own kind.,proverbs,,,,,,,4,38
,Abatúkanye bararwāna.,Ceux qui sèment la discorde entre eux peuvent finir par entrer en conflit.,Those who sow discord between themselves may eventually engage in conflict.,proverbs,,,,,,,2,21
,Abavyeyi bacu barishimiye intambwe tugezeko.,Mes parents sont fiers de nous.,My parents are proud of us.,general,,,,,,,5,44
,Abavyeyi banje baratunezererewe.,Mes parents sont fiers de nous.,My parents are proud of us.,general,,,,,,,3,32
,Abavyeyi banje baratwishimiye.,Mes parents sont fiers de nous.,My parents are proud of us.,general,,,,,,,3,30
,Abavyeyi baratunezerererwa.,Mes parents sont fiers de nous.,My parents are proud of us.,general,,,,,,,2,27
,Abavyeyi baratwirata,Mes parents sont fiers de nous.,My parents are proud of us.,general,,,,,,,2,20
,"Abavyêyi b'ábarùúndi bavuga bati: ""Nimutubwîre ikosá mwākozé ntaco tubagirá""
Twëse turâzi ibicá bíkurikira uhéjeje kuríbabwîra.","La phrase classique d'une maman burundaise : ""S'il te plaît, dis-nous la faute que tu as commise, on ne te fera rien."" En réalité, nous savons tous ce qui suit sans le dire.","A Burundian mom be like: ""Please tell us the mistake you made, we won't do anything to you."" We all know the hard and unspoken truth that follows.",jokes,,,,,,,15,127
,"Abavyêyi b'ábarùúndi mu kukúbwīra ikīntu, bakubwīra igihushâne câco.",Les mamans burundaises ont une manière unique de communiquer en disant le contraire.,Burundian parents have a unique way of communicating by stating the opposite.,jokes,,,,,,,8,68
,Abayuda bati: Ehe ingene yamukunda,Les Juifs dirent : Voyez comme il l'aimait,The Jews said: See how he loved him,grammar,,,,,,,5,34
,Abigeme bo mu Burundi ni abigeme b'akaranga,Les femmes du Burundi sont des femmes de coutume,The women of Burundi are women of custom,general,,,,,,,7,43
,"Abigishwa b’Abafarisayo bisonzesha, abigishwa bawe ntibisonzeshe","Les disciples des Pharisiens jeûnent, mais vos disciples ne jeûnent pas","The disciples of the Pharisees fast, but your disciples do not fast",grammar,,,,,,,6,64
,Abiwe bana,ses propres enfants,his very own children,grammar,,,,,,,2,10
,"Abâna bó mw'ìíyi mìísi nabó baragōrana núkurí, Nyina wa Clara : Clara wātôye ikibázo ??, Clara : Oyâye màá, ikibázo gitōra umwìígīsha","De nos jours, les enfants peuvent être débordants d'énergie, La maman de Clara : ""Clara, as-tu rangé ta chambre ?"", Clara : ""Non, Maman, j'attends que la chambre se nettoie toute seule. Après tout, c'est la chambre qui s'est salie, pas moi !""","Nowadays, kids can be a handful, Clara's mom: Clara, did you clean your room?, Clara: No, Mom, I'm waiting for the room to clean itself. After all, it's the room that got messy, not me!",jokes,,,,,,,24,136
,"Abâna bùúbu basigaye bágōye núkurí, Nyina wa junior : Nōné wewé vy’úkurí, kugíra uhebé gukúbagana nzôgukozé ikí ??, Junior : Umutsíma","De nos jours, gérer les enfants est un défi, La maman de Junior : ""Comment puis-je te faire te concentrer sur tes devoirs ?"", Junior : ""Peut-être si tu les transformes en jeu vidéo, je prêterai enfin attention.""","Nowadays, dealing with kids is a challenge, Junior's mom: How can I get you to focus on your homework?, Junior: Maybe if you turn it into a video game, I'll finally pay attention.",jokes,,,,,,,23,136
,"Abâna bùúbu nabó s’ukugōrana ngo basigáze, Nyina wa stecy : Stecy , kubêra ikí utārāvye mutôyá wāwe ??, Stecy : Wambwīye nzé ndarāba ibìíndāba , narīndīye kó andàába ndabúra","De nos jours, les enfants sont vraiment agaçant, La maman de Stecy : ""Stecy, pourquoi n'as-tu pas veillé sur ta petite sœur ?"", Stecy : ""Tu m'as dit de me concentrer uniquement sur ce qui me concerne, donc elle ne me concerne pas.""","Nowadays, kids are really annoying, Stecy's mom: ""Stecy, why didn't you watch out for your little sister?"", Stecy: ""You told me to only focus on my business, so she is not my business.""",jokes,,,,,,,31,176
,"Abâna bùúbu ní hatàári, Nyina wa Alain : Allo aho urakényeye turāré dúhagaze túkurīndiriye, Alain : Erega nàánje sínīcáye màá","De nos jours, les enfants peuvent être agaçants, La maman d'Alain : ""Allo Tu t'attends à ce qu'on organise une fête, à rester éveillés pour toi à cette heure ? Rentre vite à la maison !""
Alain : ""Moi aussi, je ne dors pas, maman.""","Kids these days can be annoying, Alain's mom: ""Hello Do you expect us to throw a party, staying up for you at this hour? Come back home quickly!""
Alain: ""I'm not sleeping either, mom.""",jokes,,,,,,,21,128
,Abôro babiri ntíbasāngíra umwērēra.,Les âmes misérables ont du mal à partager un verre.,Miserable souls find it hard to share a drink.,proverbs,,,,,,,4,35
,Abāntu bagumá bátubaza igitúma tunywá inzogá nyìínshi.,Pour ceux qui se demandent pourquoi nous consommons beaucoup d'alcool,For those who keep asking why we consume a lot of alcohol,jokes,,,,,,,7,54
,Abāntu batērá inkurú ziryōshé mu midúga rúsàángi turabasavye muzôzé muravúga múnyarutsa kugíra tuzôzé turūruruka twûmvīse ahó vyāheréye.,"À ceux qui racontent des histoires étant dans les transports en commun, une suggestion : Soyez s'il vous plaît brefs, afin que nous puissions descendre peu de temps après la fin de l'histoire.","To those who share stories on public transportations, a friendly suggestion: Keep it brief, so we can disembark shortly after the tale concludes.",jokes,,,,,,,17,136
,Abāntu mu midúga rúsàángi yó mu Burùúndi baratāngāje núkurí.,Les gens dans les transports en commun au Burundi sont un peu particuliers. ,The folks in Burundian public transportation are a bit peculiar.,jokes,,,,,,,9,60
,"Abāntu munyìípfūriza inâbí nimubihagárike, kubêra murí iyi mìísi, mbona umênga murikó murīshurwa.","À ceux qui me souhaitent du mal, je vous prie gentiment de cesser, car il semble que ces jours-ci, vos prières sont entrain d'être exaucées.","To those wishing me harm, I kindly request you to cease because it seems that nowadays, your prayers are getting answered.",jokes,,,,,,,12,97
,"Abāntu muvugá ngo Kubêngwa níco kīntu cā mbere kibabáza, mwèé ntímūzi ububabáre bwó gusāngira n'ábāntu bafisé ibiyîko nàáwe ufíse ifúrushèéti.","Pour ceux qui disent que se faire larguer est la chose la plus douloureuse, vous ne connaissez pas la douleur de manger dans la même assiette que des gens qui ont des cuillères, et vous avec une fourchette.","For those who say that being dumped is the most painful thing, you guys don't know the pain of eating from the same plate with people who have spoons, and you, only have a fork.",jokes,,,,,,,20,142
,Abāntu n'íbīntu ní magiríranire.,"Chaque personne est une pièce du puzzle, complétant l'image ensemble.","Each person is a piece of the puzzle, completing the picture together.",proverbs,,,,,,,4,32
,Abāntu ní magiríranire.,Les gens sont faits pour se soutenir mutuellement.,People are made to support each other.,proverbs,,,,,,,3,23
,Abăkūndanye barânkana.,"L'amour peut se transformer en haine, et les amoureux peuvent se séparer.","Love can turn to hatred, and lovers may part ways.",proverbs,,,,,,,2,22
,Abămi basāngira ingovyi ntíbasāngíra ingoma.,"Dans le palais, les lits peuvent être partagés, mais pas le trône.","In the palace, beds may be shared, but not the throne.",proverbs,,,,,,,5,44
,Abό umwămi yahâye amáta ní bo bămwīmye amatwí.,"Méfiez-vous de ceux que le roi favorise, car ils peuvent se retourner contre lui.","Beware of those whom the king favors, for they may turn against him.",proverbs,,,,,,,8,46
,"Aca arabahamagara, basiga se","Immédiatement, il les a appelés et ils ont quitté leur père",Immediately he called them and they left their father,grammar,,,,,,,4,28
,Aca atāngura kūnsaba akaruhūko k'ímìísi itatu.,Il m'a demandé trois jours de congé,They requested three days off,jokes,,,,,,,6,46
,"Aca aza kùúmbwīra kó yambuzé, hāma nca ndamufasha kūndōndera.","Il est venu me dire qu'il était entrain de me chercher , puis nous avons recommencé à me chercher.","He approached me to say he had been looking for me for a long time, only for us to start looking for me again.",jokes,,,,,,,9,61
,Afise imico myiza cane.,Il est très sympathique.,He is very friendly.,general,,,,,,,4,23
clips/sound_humour/h1.mp3,Agaca kacakiye agahori kano kati urandya neza ndahanda!,"""Faites attention quand vous me croquez car j'ai des épines"", comme disait le criquet attrapé par un épervier !","""Be careful when crunching me for I have thornes"", as the Locust said, caught by a sparrowhawk!",jokes,,,,,,,8,55
,Agacerere karamfasha gukora.,Le silence m'aide à travailler.,Silence helps me work.,general,,,,,,,3,28
,Inyishú isānzwé: Oya sí jēwé!,"Réponse normale : Non, ce n'est pas moi","Normal people: No, it's not me",jokes
,Umurùúndi: Indé? Jēwé? Nayatōye hábona ndé?,Réponse burundaise : Qui ? Moi ? Qui m'a vu ?,Burundians: Who? Me? Who saw me?,jokes
